fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
21,17,80,0,7,-39,49,70,0,-6,-51,64,-19,-31,29,14,42,5,44,2,-70,-37,19,63,-9,12,-20,-1,32,66,49,-22,-35,43,60,-3,57,-34,-44,75,-39,19,27,35,-29,5,0,3,0,-12,1,48,-52,-21,-32,-20,2,-41,-36,69,58,-43,52,39,67,0,-17,-27,5,-39,0,3,-20,42,76,-5,14,-24,30,-17,-84,-28,8,55,-17,2,-29,25,47,-88,-75,34,64,-70,14,-68,28,-85,36,-1,12,71,-20,-7,83,-43,-45,0,14,70,0,-5,58,69,-21,-43,0,18,0,-69,-20,61,0,39,-67,6,-84,-25,-10,-6,10,65,-29,-48,44,0,39,1,-13,-25,58,25,0,-38,-35,-13,33,28,-67,78,16,2,62,0,-54,39,-30,81,47,0,-41,29,-7,-23,64,-47,3,-35,34,-2,-25,-16,42,-34,35,0,31,13,-8,20,51,64,-65,65,0,-39,69,-2,49,0,1,16,4,82,-25,-1,-11,80,-32,31,7,-41,33,0,42,-47,31,38,11,-48,25,0,4,79,-23,33,-1,-23,24,-19,-16,32,-41,-12,35,41,17,17,-33,26,-12,60,77593
-16,-4,-17,0,-12,-12,44,29,0,-3,-16,30,18,33,15,-11,-12,24,-29,-11,12,-13,2,47,-18,47,8,1,20,-15,46,39,-33,56,32,-11,40,-8,-29,12,-18,40,19,14,11,-5,0,9,-2,-5,10,68,-16,0,-27,40,0,-30,12,7,57,-18,20,52,17,0,-37,6,29,-9,0,-20,-15,48,60,-8,15,-13,9,-3,-19,-21,7,43,22,9,-45,-31,-41,-42,11,17,60,-22,-11,-64,30,-19,-3,-47,-1,41,-9,-14,74,10,-33,0,41,33,0,17,9,54,13,-55,-45,-8,0,-16,1,-7,0,27,-58,-12,-37,-27,-5,-11,-12,10,10,-14,30,0,16,26,6,-12,40,25,11,27,3,-18,30,-6,-15,29,-24,-30,6,0,-37,27,-3,50,31,17,-14,3,-3,28,73,-38,-1,-35,-43,-11,-38,1,39,-9,-18,0,33,-11,-24,-21,45,37,-11,9,0,-54,73,-20,36,0,-16,-10,-15,46,25,-4,5,64,-24,-6,42,-49,-16,0,44,-35,29,-17,47,28,15,-19,8,14,-18,17,17,10,17,-39,-4,11,-17,7,0,52,16,18,-38,3,5,50,77631
-35,-4,58,0,-21,-51,51,-4,0,27,-40,32,-2,52,3,-25,-8,43,15,10,-3,-22,29,39,31,-18,40,10,45,52,60,5,-60,-25,30,-13,49,-42,5,20,-22,-18,-18,15,5,-31,0,0,-7,-13,9,-26,-37,-3,-58,7,-12,-31,6,54,39,-22,51,48,22,0,17,12,10,-11,0,-24,19,25,-58,25,-22,-15,-9,11,-39,-50,-3,86,49,6,-22,-45,-17,9,-8,4,35,-23,-37,-48,15,-38,-11,-45,22,31,50,-47,-54,-19,-5,0,29,51,0,34,29,82,-12,-37,-43,9,0,-21,39,-37,0,29,-43,-19,12,-28,-3,-12,-32,18,9,25,30,0,18,38,47,-27,33,15,-38,3,10,-7,37,-2,9,-3,-35,-41,54,0,-28,-12,-39,3,38,35,27,-25,-3,-12,62,-43,0,-42,-15,-21,-10,41,39,-40,14,0,60,-25,-43,-21,22,35,16,19,0,-35,63,-46,33,0,-21,-5,-22,2,27,7,-11,39,30,7,56,-30,-36,0,-25,-4,39,-2,35,-5,3,0,0,-30,-28,-27,41,1,2,-31,-10,-20,-4,-4,-23,49,11,-33,-24,-10,-14,84,77703
-44,-15,-2,0,-13,-12,19,19,0,28,-40,57,19,17,2,-28,-15,7,-27,-11,31,-35,2,61,-14,47,33,2,-55,-3,22,7,-51,0,31,6,48,-27,-32,11,-24,53,3,7,2,-10,0,-3,-23,6,4,-6,-40,-4,-49,5,-9,-1,18,17,62,-25,-33,47,8,0,-57,0,39,-6,0,-10,-43,20,-17,24,2,6,1,-6,-56,-11,0,63,23,2,-54,-49,-12,6,29,14,48,-36,-13,-37,7,-56,2,-24,0,39,23,-16,-7,24,-43,0,0,53,0,34,10,60,30,-28,-20,31,0,-36,35,-20,0,13,-34,-8,6,-17,-13,-16,-12,24,9,8,13,0,12,43,27,-39,26,7,26,-59,5,0,28,8,14,19,-42,-6,13,0,-2,15,-46,8,54,38,8,5,-12,21,45,-47,0,-45,-17,-18,-2,32,54,-48,-25,0,23,-29,-8,-2,9,59,15,23,0,-56,44,-16,27,0,-13,-11,-10,10,30,3,32,51,-16,40,65,-30,-16,0,5,-40,26,6,2,-80,13,-6,-4,-17,-41,5,8,-10,1,-11,-14,-2,4,17,6,50,44,-2,-58,-13,-9,64,77740
-22,-6,77,-1,-9,-22,60,56,-37,44,-45,72,45,9,24,-8,0,0,46,-21,0,0,0,58,-10,45,14,22,-23,76,57,20,-23,11,38,5,42,-4,-23,28,-50,50,0,-7,16,14,-34,13,-5,2,-6,10,-45,-24,-21,17,-20,4,11,-2,65,-54,0,28,31,-1,-15,-20,31,-12,-34,6,-5,11,69,41,-18,15,25,-27,-72,-17,37,62,-2,-10,-4,22,-23,5,-2,19,77,-71,23,-38,-22,-73,20,-44,8,53,10,-15,65,-68,-13,-37,-30,31,-2,28,32,47,26,-69,-43,-5,64,-72,8,-45,-21,35,-32,19,-2,-23,-6,-17,14,19,12,-28,40,-18,0,29,11,-3,25,4,-79,-84,-15,-12,41,5,-19,55,-21,10,-1,-20,-6,-1,-32,-1,64,-1,-22,23,-5,-15,39,-43,-17,-39,-10,36,18,-11,59,-32,45,66,24,-11,15,-5,9,72,-18,17,-38,-43,41,-20,45,-2,-12,-12,17,8,19,21,20,69,-13,-14,45,-56,29,-16,-46,-15,44,-2,-29,-86,22,-18,13,-41,-3,-21,-4,13,21,-42,2,-12,8,50,8,26,35,-42,-10,-6,-28,57,77934
1,20,54,-25,5,62,78,55,-58,57,-36,99,28,7,28,30,31,-10,6,-15,-30,6,24,40,-36,40,28,-14,9,50,84,-55,-35,-16,73,63,59,-55,-58,43,-46,41,-13,50,-12,13,-57,-5,-5,66,9,-5,-35,23,-32,-49,42,12,2,15,39,-35,23,23,46,-34,2,-11,10,46,-57,20,5,26,-33,58,-14,-12,25,8,-70,63,23,51,7,7,-37,-38,50,-57,-27,4,91,-42,68,13,15,-73,26,-29,15,69,-28,-3,-23,49,-27,-41,-28,63,-34,-24,-11,67,6,-12,-24,57,81,-39,22,14,-34,52,3,2,-59,-55,35,-20,12,54,-18,74,55,-24,48,-12,44,9,8,18,65,-15,-1,2,35,-12,-8,55,0,-7,2,-36,8,-6,-23,43,40,-25,77,-6,38,46,18,-18,28,-19,49,-54,63,47,41,-23,4,82,27,30,-7,20,32,99,-10,51,-59,-36,18,-3,81,-25,5,18,2,42,-12,-13,14,87,-45,60,10,-7,73,-23,58,-31,36,-13,-26,-15,0,-20,-3,16,10,-22,-17,-7,24,-58,-4,-10,65,23,-7,26,12,53,-30,2,39,54,78012
-24,0,12,0,-17,-13,8,31,0,32,-36,50,17,-9,2,-18,-1,18,0,10,20,0,-9,46,-8,24,17,5,2,16,0,-17,-44,16,41,0,55,0,-32,56,-16,23,-5,6,-31,-12,0,-1,-3,-3,9,3,-34,2,-44,-17,-6,26,35,0,46,-21,12,54,62,0,-39,3,13,11,0,14,-40,12,1,27,-10,-27,0,-16,-67,-12,13,68,-15,9,-32,-45,-10,-11,18,3,57,-8,-26,-30,19,-65,-7,-7,-4,45,29,-8,1,42,-36,0,5,50,0,7,27,78,-20,0,-19,30,0,-9,17,-14,0,20,-28,-4,-16,-1,1,-9,-14,16,-27,20,17,0,10,50,29,-15,24,-1,41,-67,8,4,14,-16,8,30,-25,-8,3,0,31,0,-38,20,23,29,25,23,0,21,68,-43,8,-41,-13,-1,-11,36,19,-40,0,0,51,-19,-8,9,3,50,11,13,0,-37,70,-7,16,0,-18,-7,-7,25,20,3,-18,54,5,34,45,17,-22,0,27,-30,17,-7,12,-63,3,1,-1,-9,-17,-12,22,0,0,-8,-10,-11,-12,19,23,52,7,31,-46,0,-7,70,78037
-27,1,39,0,-12,-12,19,54,0,42,-40,41,-13,7,8,-7,-16,7,-12,-7,19,42,17,35,-36,11,-17,24,21,29,18,8,-26,-21,50,-14,9,-21,-33,8,-22,15,0,-2,18,8,0,0,2,-22,-7,-41,-39,7,-23,14,2,5,38,43,36,-52,29,31,9,0,-48,-36,30,-4,0,2,-41,0,-11,38,-7,-3,16,-33,-46,-3,34,52,7,-8,-11,-22,-29,3,17,-13,40,-31,-24,-28,0,-47,0,-51,18,44,-2,-20,-5,-2,-24,0,26,1,0,14,16,74,12,-40,-50,3,0,-36,-10,-54,0,17,-26,2,6,-28,8,-16,11,-9,18,1,18,0,2,39,-18,20,2,4,4,-42,-34,-19,50,-27,-17,58,-32,0,42,0,-6,7,-21,-7,29,34,7,-20,7,0,28,-41,26,-35,-27,-32,23,-30,25,-20,-16,0,37,-14,-2,5,-4,42,-21,-10,0,-37,34,-23,30,0,-19,3,0,-3,24,20,19,51,-35,-2,33,-31,-9,0,-23,-12,52,-29,20,-55,-13,-13,0,-26,22,-6,16,20,6,-38,-3,0,7,-2,-21,30,28,-45,-31,-14,-10,52,78063
-36,3,41,0,-11,-7,58,46,0,55,-29,71,37,-21,14,0,-9,6,6,-15,9,15,20,28,-30,4,35,15,67,37,61,5,-36,-38,54,7,39,-41,-16,30,-33,13,1,17,-68,-17,0,9,13,7,6,-48,-26,12,-34,14,-2,-41,23,35,26,-47,87,41,35,0,-15,5,-12,21,0,-29,-20,43,-40,50,-1,3,18,-27,-31,-2,54,69,-15,8,-49,-42,-6,1,3,7,41,-14,-24,-77,5,-31,10,-60,7,64,52,-23,-32,-26,-22,0,17,40,0,44,34,91,-29,-50,-54,27,0,-12,35,-51,0,45,-67,-21,0,-72,-3,-16,-15,43,-57,39,46,0,21,37,-13,21,16,-16,-24,43,7,-10,43,-15,11,49,-38,-37,18,0,-49,13,-21,-7,40,28,45,-29,-2,1,58,-26,27,-15,-4,12,16,-19,37,-26,10,0,49,-1,-43,-26,41,77,13,43,0,-26,65,-23,55,0,-15,1,-27,-1,37,11,-8,65,-34,27,60,-48,-14,0,6,-18,44,-21,13,25,1,-21,9,-34,20,0,5,23,16,-68,5,2,9,42,-22,39,-6,-22,-60,-1,-12,74,78071
6,4,70,0,1,-3,56,60,0,37,-54,54,54,0,12,2,9,-38,49,-16,-19,17,11,39,17,19,-13,15,16,52,58,-11,4,-27,37,13,-20,-2,-17,28,-11,23,34,-7,-14,26,0,-1,9,5,-16,-29,-56,-21,10,-8,10,38,-3,35,39,-36,25,2,28,0,-19,-45,20,-6,0,2,7,-26,0,34,21,-18,21,-33,-69,1,34,72,-4,-17,1,26,-46,-9,-27,-32,26,-71,32,-23,-32,-70,9,-32,3,13,1,-28,6,-99,2,0,-34,-27,0,-27,2,60,-21,-38,-21,-15,0,-72,-16,-61,0,25,-9,17,-8,-52,12,-19,28,50,3,-24,32,0,-3,18,-38,12,-1,-13,-100,-52,-55,-14,43,-5,-41,65,-1,19,13,0,28,37,-35,-11,44,10,-15,-23,13,-8,29,-58,10,-46,-42,23,69,-62,40,-32,42,0,28,-8,20,-9,-34,58,-32,51,0,-22,31,-36,6,0,-3,15,12,-7,-27,12,-12,31,13,-16,0,-31,56,0,11,3,51,-15,-29,-65,-30,-26,-1,-20,10,26,-48,12,12,-56,-6,30,44,62,-39,2,27,-34,-10,-20,-8,72,78113
-41,19,11,0,-9,-8,17,53,-29,42,-22,56,55,9,9,-1,-30,20,-39,4,40,6,-29,38,-32,-6,5,15,86,0,20,6,-40,-13,37,2,-13,-15,-24,36,-46,-21,27,7,-55,-7,-28,5,26,-6,-19,-28,-21,-15,-34,12,-9,7,43,22,33,-57,90,25,43,-3,-19,-20,-33,0,-28,-10,-15,0,-35,37,20,-48,4,-43,-41,0,37,61,7,-16,-13,-57,-35,-2,33,-8,22,-22,-35,-61,8,-48,4,-67,-9,36,-5,-10,-27,-46,-32,-28,41,-6,-4,9,13,77,-6,-31,-67,1,66,-26,12,-47,-5,20,-52,3,-1,-69,-3,-9,-5,27,-48,15,18,0,17,27,-27,-5,21,2,-47,7,-9,-7,51,-48,-2,61,-48,-6,13,-5,-4,37,-15,13,43,0,20,-29,-1,15,47,-49,9,-37,-37,-59,-6,-43,41,-11,-36,68,36,-12,-6,-10,0,59,0,25,-30,-24,41,-19,30,0,-9,17,2,17,2,14,-10,11,-25,7,21,-28,-19,0,7,-23,54,-56,41,-1,-11,11,6,-20,-6,23,17,13,8,-60,-19,29,-12,55,-26,27,-31,-40,-24,-18,-21,58,78138
-31,2,34,0,-16,-7,29,56,-25,38,-23,58,38,35,16,-31,-48,33,23,-6,7,5,-17,38,14,17,49,17,22,42,35,6,-20,15,34,-4,52,-30,-15,49,-26,25,-1,-2,-14,-5,-27,6,2,-5,15,21,-21,6,-20,12,-4,-16,6,33,35,-32,55,41,43,0,4,-15,-7,14,-27,-32,18,27,10,37,-3,-58,5,-28,-48,-9,31,61,21,15,-18,-20,19,19,7,20,45,-7,-8,-40,-13,-52,12,-31,-3,-7,52,0,18,-30,2,-30,27,65,0,34,24,47,16,-45,-30,44,64,-2,38,-42,-13,30,-38,7,14,-36,-6,-18,-6,19,-7,5,34,0,-1,64,10,5,15,16,-14,-14,-18,-16,16,-15,-8,56,-35,8,26,-14,-22,4,-48,-7,53,55,6,24,-3,39,29,-43,11,-36,6,44,8,2,48,-47,29,65,39,-30,2,-8,35,60,-7,21,-25,-40,26,2,14,0,-15,0,2,-2,42,18,21,44,7,57,61,-38,-7,0,-18,-3,15,-24,29,-21,11,-6,6,-35,3,-7,27,19,14,-31,10,-4,9,42,36,46,-3,-22,-20,5,-7,64,78159
-8,27,28,0,1,24,82,69,0,10,-39,100,13,-47,19,25,-8,-57,-21,-10,-58,-2,20,60,-18,76,-45,-22,87,30,87,-20,-10,-12,81,29,38,-35,-92,77,-28,69,7,33,2,12,0,-13,-6,30,-19,-11,-39,-18,0,-20,-4,-43,-28,26,62,-46,90,13,83,0,-21,-4,12,33,0,-11,-22,11,78,10,-4,35,37,-50,-80,28,53,34,-56,-27,-100,-6,-23,-63,-59,32,74,-77,24,-23,-21,-82,36,4,12,56,-24,7,92,12,-72,0,1,28,0,-28,5,65,44,-79,24,59,0,-73,-44,-10,0,61,-22,3,-58,-69,28,-2,11,26,-1,14,63,0,39,-25,19,20,9,-6,24,-6,-15,-11,5,38,-60,74,-20,1,21,0,-46,13,-47,48,49,-42,15,23,32,42,27,-4,2,0,-18,-54,19,9,53,-45,-4,0,37,21,1,-22,17,100,-60,25,0,-28,26,1,39,0,6,30,2,44,-27,-23,28,81,-15,50,-16,-74,33,0,8,-72,1,31,2,4,34,-14,-15,28,17,1,-66,-23,21,-77,-38,22,21,13,9,10,-3,-25,-99,0,-14,34,78295
-24,-55,12,0,-7,-35,44,0,0,43,-49,57,9,70,7,-16,-4,5,-5,-39,38,-41,-7,41,-78,38,14,3,61,8,44,-35,-55,13,22,-10,70,-8,7,1,-17,20,3,24,-39,-20,0,-7,-27,-13,8,-4,-50,-6,-57,-26,2,-40,13,34,40,-24,71,54,-3,0,23,26,-39,-17,0,-9,15,69,-25,40,1,-86,16,10,-81,-26,-1,3,82,10,-35,-8,47,-4,34,7,63,-34,-18,-34,24,-79,10,-68,7,56,3,-26,-6,88,-14,0,45,52,0,32,11,66,-35,-30,-77,39,0,-39,18,-8,0,17,-31,-26,-6,-32,11,-16,-14,-3,-43,-25,15,0,27,39,84,-42,45,25,91,-15,33,-19,23,-16,20,2,-24,2,34,0,-33,13,-52,17,58,43,-20,37,9,13,31,-52,0,-54,51,16,17,78,49,-52,-8,0,23,-18,7,-19,63,51,19,-3,0,-55,32,-28,48,0,-9,-61,-24,22,29,-1,-19,45,-71,35,66,-9,-5,0,10,-8,25,-15,41,-10,10,-38,-6,-7,-40,-1,13,-11,7,-55,3,-2,0,18,19,52,-36,13,-49,0,-2,-2,78357
-43,40,1,0,-13,-21,35,33,0,-36,-18,45,6,4,6,-16,-37,56,-9,9,64,-17,0,43,-19,-9,13,11,61,0,37,22,-52,-15,35,-1,-4,-4,-9,20,-47,-8,39,13,24,-25,0,7,14,-1,-1,-18,-17,14,-47,26,-28,-4,65,35,44,-56,61,27,23,0,-64,-5,28,10,0,-22,-48,-31,-39,-40,19,-10,-7,-51,-23,-21,25,28,-12,-4,-19,-51,-12,3,61,-11,21,9,-34,-26,16,-26,-5,-32,5,3,58,-13,-35,-74,-12,0,37,0,0,31,45,78,31,-51,-27,-16,0,12,16,-39,0,14,-16,-6,6,-36,-26,-5,-26,16,25,-16,14,0,18,39,-11,-27,39,-1,-63,1,-13,-5,52,-29,-1,36,-49,-18,41,0,-11,45,-6,11,46,27,-13,-32,-26,20,18,-64,29,-55,-15,33,-35,-26,45,-6,0,0,40,-18,-15,-23,-27,52,2,17,0,-19,18,-24,0,0,-12,35,-6,13,20,10,29,16,-15,-8,34,-50,-27,0,19,-13,55,-50,37,6,-14,8,7,-21,-26,36,51,3,6,-36,-12,29,-35,7,-36,28,22,-13,-20,2,-36,33,78367
-32,0,11,0,-6,-23,27,39,0,-5,-22,52,5,-4,14,-16,-30,27,-21,-2,20,-26,-10,52,12,58,-7,10,77,6,33,-16,-56,13,29,0,62,-25,-22,87,-38,48,28,11,-46,-17,0,1,5,-1,-7,14,-20,-33,-47,-13,-24,-13,35,43,56,-61,72,42,94,0,17,-9,-22,-6,0,4,30,46,25,-6,15,-10,6,-6,-66,-23,-5,60,0,-11,-30,-52,51,-26,10,35,63,-25,-39,-48,18,-68,0,-34,-2,35,6,15,33,34,-17,0,43,61,0,22,20,52,-5,13,-18,32,0,-23,1,-37,0,12,-45,11,0,-19,8,-7,-16,-9,-45,-21,15,0,14,21,14,-35,42,-3,40,-22,-7,-25,-3,41,-19,45,-45,25,43,0,-21,32,-42,32,43,22,-19,60,11,30,40,-41,-10,-35,48,3,-41,15,49,-43,-11,0,38,-19,18,0,46,56,-12,-8,0,-58,43,12,56,0,-9,2,7,16,17,3,-12,67,12,39,35,4,-33,0,34,-16,-4,20,47,-27,31,-2,1,15,-39,20,23,-6,13,-27,-17,18,-36,5,69,40,-30,-21,-33,12,-29,62,78462
