ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
-2,100,36,-19,16,-1,-42,32,56,-41,12,88,48,-45,40,14,6,23,-31,21,-8,2,75,29,15,26,3,-42,4,-31,-17,26,-7,-2,-14,5,-36,-6,36,7,-51,41,34,50,-17,83,-38,15,76,-18,-31,33,26,-100,-26,71,19,1,11,1,-29,1,-22,73,27,74,-35,13,83,39,66,-9,41,35,-32,7,16,28,87,4,3,60,-14,60,-19,-2,26,17,14,75,-19,-23,-42,0,19,-11,-33,-54,-43,47,-5,-14,-12,-16,-10,55,85,-19,73,18,-23,31,-14,-25,3,-31,31,7,-39,69,-94,42,-14,0,-30,-36,44,-18,70,57,17,47,-30,0,-6,33,-54,-6,7,8,-14,6,17,34,68,-6,51,-41,-46,100,-42,-29,5,-10,-33,5,-50,8,-28,43,6,-21,-23,18,20,-38,-5,79,56,-22,-37,66,5,-61,48,8,83,54,-8,29,-10,-1,85,-7,73277
0,-12,79,-29,14,-25,-90,-28,27,34,-52,51,55,-41,75,13,-9,2,8,1,0,46,51,45,35,8,15,-27,-93,-51,43,30,-10,-25,-55,23,13,69,9,16,-53,-43,10,86,11,50,7,41,82,-41,-10,74,31,-80,-1,-8,-13,-23,20,1,-10,8,18,47,-4,67,-26,39,48,51,54,17,-35,-27,-6,36,-1,5,-30,9,2,43,-10,60,-6,14,39,-16,19,12,21,-30,-17,47,18,-12,-39,-3,-8,-19,-68,23,-59,-57,-6,-17,-15,10,100,17,-56,47,34,-45,15,-19,-8,21,21,-10,-82,77,-80,23,34,-34,44,-29,59,-2,8,15,18,68,-32,13,-3,-84,21,69,22,27,12,8,62,-58,75,35,36,53,-28,-44,46,68,-91,27,-5,44,15,36,-3,-57,-31,37,5,-47,5,82,77,-45,-26,100,19,0,88,23,-10,61,-2,40,17,-7,44,-52,73350
15,-66,16,-29,7,-4,-3,-18,-14,-14,0,18,14,-50,68,25,-16,-6,0,-8,10,32,13,6,12,19,-12,-12,-62,-36,-5,21,-16,32,-79,22,0,42,-17,45,-71,-36,-17,80,34,61,-8,32,68,-7,-7,55,16,-61,29,17,-38,-2,18,3,-11,-49,1,-7,-1,2,-8,30,63,8,2,44,-25,-19,-17,67,-22,5,-61,1,15,-48,-21,67,29,10,10,-23,20,-35,2,36,-30,25,1,27,-37,54,-37,-62,-51,15,-34,-89,-29,-45,-10,39,48,1,11,60,24,-30,-12,-25,14,19,44,6,-60,58,-95,16,9,-11,55,-28,40,-37,-27,41,-6,25,-24,-2,-18,-84,10,29,8,16,26,-37,39,-35,37,-14,2,32,-6,-47,37,50,0,24,55,46,8,49,8,-39,38,12,-11,-36,14,68,18,-27,-29,52,8,-15,79,20,-10,-13,23,14,42,-2,-16,-80,73505
3,17,11,-4,9,0,-3,-34,-9,-6,35,18,84,23,-24,7,-7,-9,-6,-15,27,37,7,26,-7,6,8,-10,-15,-35,0,17,40,15,-51,-5,-3,37,-3,14,-31,-4,-3,33,14,41,-6,25,49,-30,-16,31,22,-50,-19,48,-13,0,11,-3,-15,6,28,30,-5,79,-10,21,48,25,5,23,-2,-34,25,63,-10,-8,8,9,0,81,-13,-24,19,2,-9,-16,11,-6,28,22,-36,38,-5,19,25,37,20,24,-19,57,40,-17,-3,22,-16,-13,5,-7,-52,23,7,8,9,-35,5,12,-16,58,-48,30,-56,19,1,-24,1,-5,12,-2,4,15,29,31,-16,12,5,-56,10,30,25,19,9,-1,12,-7,20,-4,0,18,-25,27,48,40,-6,-7,34,27,-2,0,-3,42,20,-8,-16,29,28,48,22,8,-31,6,7,7,35,15,-17,83,36,-8,21,-2,46,-51,73582
26,-46,80,-6,11,-9,-51,6,-4,-17,19,64,57,-40,-10,32,-8,-29,-7,-26,8,54,30,18,6,-28,0,-19,-26,-60,17,28,20,54,-37,19,-44,42,-38,0,-12,3,-33,84,2,54,3,23,61,-49,-12,52,19,-74,-43,28,-43,-8,25,-6,-13,-27,-9,48,-13,11,-16,21,60,11,24,3,-8,-1,-45,63,-36,-13,-47,3,4,10,7,-7,-24,9,20,-51,22,-4,8,25,0,51,32,-9,-31,24,-57,9,-27,48,-25,-47,-35,19,-27,24,88,39,-13,-9,12,-9,-1,5,-29,32,-48,39,-79,51,-8,35,-11,-4,5,-6,78,-32,-3,-31,-8,27,-6,-3,-31,-14,24,29,13,36,32,-56,75,-72,61,-16,-5,78,-4,-73,-70,36,-47,26,22,-22,-43,2,-16,-24,21,7,-19,-65,7,66,51,-4,-30,91,24,-33,83,33,-27,47,9,21,10,-7,52,-35,74093
8,-12,66,-43,31,-10,-70,23,-10,11,-60,51,-20,-21,49,20,15,-28,12,5,-8,41,7,23,27,10,14,-41,-51,14,17,44,60,25,-20,14,-78,-4,5,9,-21,-32,9,94,2,60,2,31,74,15,23,81,35,-72,-1,22,-40,-8,5,-5,22,-45,-24,32,3,78,-37,32,35,25,6,10,-28,16,5,11,-33,3,-10,24,-5,53,21,57,86,-2,20,-29,1,-27,0,23,-63,39,21,100,-1,2,-4,-21,-54,-46,-6,-74,0,-10,-100,-22,84,13,61,72,-4,-20,11,-58,6,15,14,29,-78,87,-100,40,-18,-28,3,-41,82,-30,-33,66,-27,6,-54,34,-36,-100,16,10,5,37,20,-29,81,-71,16,10,-13,65,-34,-6,26,7,-63,18,2,63,-70,11,8,-7,17,30,11,1,-4,80,22,-14,-60,82,17,-44,95,15,-100,-30,-4,20,14,6,22,-15,74578
8,-36,87,-24,2,1,-3,-19,-6,-17,-49,29,-4,-48,-12,12,-15,-20,42,-22,-29,62,51,36,12,6,20,-20,-76,-39,25,25,15,13,-66,17,-61,42,-42,48,-71,13,-30,92,39,54,52,40,65,-43,-4,77,21,-72,22,-23,-37,2,22,6,-1,35,-7,12,-19,64,-20,39,66,35,52,22,0,-29,-18,-18,-13,-17,-51,2,20,67,-2,-5,69,18,22,-38,13,-1,3,-4,-47,62,19,58,-41,31,-21,7,-27,-35,-43,-16,-3,12,-72,-1,100,17,-67,77,10,-11,20,-51,11,13,24,7,-76,72,-100,24,24,-30,1,-24,77,-72,48,43,-9,68,15,11,11,-100,10,67,5,22,14,-66,76,-66,62,-16,15,21,-32,-65,28,44,-6,23,27,71,-58,-17,-6,-37,-13,17,-10,-61,-30,72,80,-12,-53,100,10,3,94,13,-58,6,-21,22,30,-8,2,-60,74584
2,-19,71,-25,-17,-2,-64,-3,30,7,58,56,-9,-1,11,22,-39,29,23,-19,-3,46,68,42,0,10,7,-19,-47,-49,30,38,11,32,-77,14,-1,58,-26,15,-21,28,-18,83,12,68,38,27,66,-52,-36,54,33,-58,17,86,5,-1,21,7,-30,-48,8,5,4,69,-14,23,75,47,60,-7,28,-10,-48,15,21,11,-13,-19,12,60,-36,7,-8,19,12,15,24,21,8,27,-26,51,67,-7,2,-30,-66,-36,-82,-9,-32,-95,0,-18,16,-45,98,71,-27,21,43,-48,7,-35,9,17,35,98,-58,57,-34,29,-6,32,31,-24,18,-21,-25,1,4,16,-70,-10,-52,-38,14,4,11,39,24,-26,18,-16,60,8,-12,49,29,-56,20,52,-66,17,-26,10,3,26,-7,-36,17,0,-5,-56,0,73,52,-46,-56,97,15,-46,82,14,22,-20,0,16,-3,-10,-4,-66,74744
-7,-60,53,-37,-72,-29,-34,-25,-11,19,38,75,-36,-35,-25,29,30,-11,33,-3,21,71,46,7,28,35,-35,-31,-91,-7,-30,22,-40,42,2,21,-36,32,-29,-11,-96,28,-25,85,-28,75,57,39,51,-19,8,30,16,-89,44,91,29,-26,18,-5,5,-8,-31,59,-9,100,-28,29,82,6,47,9,17,-35,2,80,-15,11,-70,-74,-4,80,34,-28,-4,-5,27,36,20,-6,-22,22,-52,68,19,7,-22,71,-2,-7,-75,68,-55,-95,3,6,-36,15,84,27,-22,-2,50,-42,-32,-57,45,19,39,94,-92,33,-100,14,-24,-48,27,-35,84,-100,0,31,-31,57,-8,9,31,-100,8,52,-19,21,34,-100,84,-66,98,19,-23,79,-39,-62,3,26,-32,25,69,-9,-40,14,-24,-56,16,30,0,-51,21,49,100,-33,-19,93,12,13,91,19,-40,-54,0,31,8,-21,57,-4,74875
24,-38,51,-18,-22,-21,-52,-44,22,-6,41,69,-5,6,23,15,-2,-33,63,-19,-9,61,42,60,23,21,-9,-19,-63,-11,-22,19,20,34,-65,23,-24,27,-28,-43,-46,-27,-23,84,-61,22,76,15,71,-10,-12,61,16,-71,29,-45,-34,-20,44,-11,-5,-59,36,38,9,69,-17,14,21,56,36,4,-38,-45,-64,96,-32,23,-43,-43,-7,82,-3,9,5,5,14,-34,39,10,15,23,8,67,31,7,33,56,-75,-13,-72,88,-56,-57,3,-1,13,24,100,41,-44,-15,8,-28,0,12,20,-11,32,-33,-70,68,-100,7,-16,48,-1,-17,53,-100,-38,30,45,25,-9,14,6,-100,22,19,14,13,21,-100,53,-70,10,-5,-13,77,63,39,58,34,-45,26,51,-26,-26,2,-14,-63,21,22,-11,40,-3,70,10,-29,-25,100,23,-3,86,-10,10,-29,2,12,4,-5,54,-65,75193
9,99,38,-4,0,4,-22,29,39,-16,74,13,69,-1,94,11,8,-11,66,31,-8,56,58,1,39,54,0,-31,-25,2,10,27,57,-50,67,25,41,46,46,-7,-58,-45,63,30,-3,61,71,24,76,-8,16,66,28,-74,-8,25,45,2,24,2,20,-82,17,-5,-27,58,-35,17,64,1,54,28,-61,0,-9,14,-10,-24,85,8,3,67,32,83,75,4,78,37,11,34,-21,-19,-17,66,15,79,-16,-67,-9,15,-91,35,-35,-81,50,18,-42,8,100,19,37,43,31,-14,10,-25,50,6,20,44,-77,39,-58,15,-10,-15,25,-4,62,-60,-86,-23,30,44,56,36,9,-62,16,46,-30,19,18,-51,60,-57,18,-16,-16,17,5,18,25,47,-21,29,-75,65,28,19,12,-27,-28,45,44,23,-4,84,22,-25,-30,100,17,-11,35,5,-27,67,-20,70,35,23,0,56,75425
19,48,54,-10,-13,0,-53,-10,77,12,-46,92,79,-9,49,17,15,-18,-42,29,-24,59,65,-35,5,-73,23,-23,-22,1,0,32,28,-38,49,36,-17,-38,15,-17,19,44,13,59,-22,-14,-46,0,62,2,34,92,30,-76,17,-19,-35,0,48,-10,31,10,-35,100,32,50,-22,-4,-1,-30,63,-17,52,-14,-4,43,-21,28,44,-22,-11,39,15,50,-3,-10,40,-40,48,64,0,-38,4,57,14,2,2,-52,-7,41,7,29,-27,14,48,47,6,28,92,14,-95,18,10,-5,27,-3,-75,-11,19,-19,-78,88,-84,27,-15,6,-19,-11,68,57,15,0,-37,26,-36,37,0,-80,29,30,1,40,19,60,67,-13,92,11,-21,100,15,17,29,-39,-50,34,-51,11,-18,-19,3,-25,-35,6,28,18,-23,63,100,-3,-20,94,29,-2,61,-11,9,83,-29,39,-18,-1,100,46,75652
-3,4,52,-16,-36,-12,-28,-18,-22,-6,-63,-44,48,-20,58,16,-16,-61,24,-10,12,30,-2,14,4,-1,-7,-11,4,-49,-11,21,0,15,-45,0,13,48,14,23,-25,-78,14,41,20,47,27,29,48,-46,-25,50,23,-63,51,36,21,-12,10,-3,-25,-12,23,-4,-43,41,-10,26,46,14,0,41,-78,-20,-28,-39,-60,-44,6,-40,-1,49,-12,56,11,1,15,17,10,-31,-16,32,-30,29,-18,6,-19,13,-25,-20,-87,-48,18,-84,-21,-22,-13,11,-18,-21,-27,26,35,-15,-7,-28,0,16,44,34,-66,49,-29,8,-61,-33,7,-15,27,-25,-15,17,18,30,-12,-20,16,-28,6,30,-16,10,17,-27,29,6,62,-6,-60,-29,-27,-9,39,48,-29,-1,14,23,14,13,-22,18,32,4,-9,-10,13,47,72,-17,-11,-17,5,24,40,15,-15,50,37,14,38,-24,0,-44,75660
5,-28,74,-26,-11,-19,-23,3,0,-4,59,79,-23,-48,-21,19,-42,-74,-15,-20,-12,52,19,50,28,-2,9,-22,-67,-12,-12,15,-12,42,-31,23,-28,23,-27,0,-76,36,-10,96,-12,59,-4,20,53,-14,-20,6,14,-63,-21,72,-18,-17,30,12,-12,-44,6,82,-64,1,-20,13,42,51,8,-3,44,-17,-55,46,-80,-35,-42,-21,20,-3,-29,-26,15,29,30,-7,26,0,-10,21,-35,69,45,14,-44,57,-72,-24,-61,19,-20,-56,10,-7,-11,10,86,49,-15,25,22,-45,22,-28,1,20,-23,73,-70,-3,-98,24,-20,-19,5,-24,83,-79,-13,43,11,23,14,-2,-16,-77,9,27,-15,27,29,-94,80,-66,27,-4,-16,71,-23,-14,5,19,-22,27,45,17,-28,-16,-14,-26,6,29,-3,-16,-9,63,7,-53,-30,86,11,-18,98,19,0,-17,-10,23,4,-13,59,-30,75665
20,46,7,-5,-24,-9,-31,-36,24,19,26,72,-54,-59,100,17,-41,-2,33,40,-77,56,50,-60,31,59,-16,-18,-62,-6,-7,32,-42,0,47,46,8,27,13,-9,-29,-12,20,20,-16,57,40,16,83,6,27,62,20,-62,0,1,-22,-9,16,-12,16,-76,0,34,64,73,-17,8,71,-51,49,1,-1,-35,-4,77,-2,75,34,-27,-6,55,-32,92,-3,-7,54,-40,14,10,-26,22,-30,37,28,-6,-64,-26,-11,-58,-93,45,-64,-98,20,-55,12,34,100,22,-89,46,38,-59,-29,-28,68,6,-10,32,-64,54,-97,27,-70,-21,-20,-2,91,-1,-71,28,-2,-2,-57,47,-33,-91,2,-21,-24,33,24,-18,94,-67,74,19,-76,87,-19,-30,10,15,-52,51,-22,41,7,-20,19,-61,18,30,47,-33,-78,86,69,-58,8,100,3,-39,31,4,7,-65,4,62,5,16,32,41,75666
9,-44,58,-23,-30,2,2,53,8,81,-81,27,36,-6,1,34,10,-23,8,3,11,56,14,29,32,15,-5,-31,-79,-91,11,29,-13,44,5,25,-17,6,0,37,-100,6,3,99,34,77,26,37,76,-78,26,78,20,-79,14,54,36,3,9,-2,23,-4,-38,66,-14,32,-31,41,83,34,10,28,24,50,0,-79,-33,-8,-50,-27,9,12,11,2,30,8,45,30,5,3,-10,68,-8,47,15,30,-7,37,-11,27,-55,-100,-9,-53,22,30,-71,-8,39,19,-69,73,5,-10,-2,-8,7,9,33,55,-78,74,-53,17,-5,15,53,-23,73,-39,4,23,-38,34,21,32,52,-49,19,33,-11,21,34,-49,72,-57,49,81,-1,45,7,-17,17,-6,-1,29,32,79,-18,45,14,-8,66,36,8,-18,11,78,38,-8,-72,34,19,50,100,9,-65,38,14,46,33,8,54,2,75945
-4,11,-100,0,-4,0,-54,-54,35,0,-6,0,42,4,-6,-29,-45,8,1,-23,-10,77,24,0,100,5,15,-2,-100,27,77,-33,-91,29,-42,2,-38,-66,-85,16,80,-1,-87,-100,24,-56,-7,100,-24,28,-24,-46,-38,46,4,-11,-69,0,-20,3,-25,33,-100,9,-27,67,-7,100,-62,-3,29,-68,-12,-43,-7,10,10,-24,8,-6,0,43,-30,-29,19,1,100,-100,-19,35,-89,-44,-5,70,51,12,1,-83,0,-19,1,17,-9,36,0,-34,6,16,-56,54,1,-21,85,-100,32,-1,1,0,-10,-18,72,-46,-6,-7,24,19,-47,0,2,-67,31,51,-100,-6,20,-23,2,-5,-27,-10,-89,-5,-26,-73,2,25,-20,0,22,0,-15,7,45,-64,-56,0,-86,-16,-32,-38,-48,-39,-44,100,-14,3,-3,-22,13,-100,-40,-63,-25,-32,-100,0,0,30,7,100,-68,-60,41,-38,76211
16,-50,49,-28,-23,-6,-53,-31,-1,10,28,69,88,-21,37,24,44,-68,32,5,-18,64,11,3,22,6,20,-29,-39,-2,-14,21,25,8,-43,23,7,9,-9,-27,-64,-44,-12,77,-28,49,22,18,66,3,-1,88,20,-84,-35,-22,-23,-7,26,-5,-3,-46,17,80,-63,51,-28,18,55,6,4,16,-35,-26,-37,87,-74,-54,-57,-15,4,49,56,35,5,12,22,-3,26,-12,14,6,14,62,31,1,-5,23,-41,-9,-68,84,21,-63,6,-3,-10,22,100,44,-28,16,-14,-4,18,17,7,4,-35,-19,-82,90,-100,4,-24,-18,3,-26,71,-41,-36,26,12,38,27,38,8,-100,22,37,14,11,21,-45,73,-49,54,11,-39,71,0,1,48,6,-57,23,23,17,8,-2,-5,21,9,21,1,1,-17,66,67,-3,2,100,22,16,78,3,-8,87,-5,22,16,0,84,-44,76212
21,-75,79,-37,-24,-19,8,-27,5,38,-56,76,68,-31,28,29,-8,-12,-15,-16,1,46,42,43,-2,61,-58,-18,-49,-53,21,36,48,48,-77,10,-49,25,-38,-7,-100,-65,-35,100,-22,82,-35,21,59,-45,-24,59,33,-100,-1,51,-31,-17,35,-10,-26,1,19,68,-46,1,-17,16,79,45,43,12,-60,-30,-12,-37,-15,-58,-74,-34,-4,-42,-24,25,-5,-3,18,-57,38,15,13,40,-38,43,13,-8,-25,57,-19,4,-81,-58,-10,-91,16,2,-1,19,72,15,-50,4,9,-12,-40,-39,53,28,26,61,-99,59,-71,27,10,-14,34,-35,66,-69,-3,45,13,40,-25,36,-49,-71,20,39,14,37,32,-78,65,-57,44,38,18,65,-17,-50,30,33,9,11,56,-8,-43,27,-11,-19,38,-4,-13,-54,2,59,42,-12,-33,59,20,-51,100,29,6,65,12,23,13,10,27,-80,76295
26,-60,70,-23,-42,-12,-40,-14,5,35,-41,75,89,-21,72,17,8,39,9,-7,-30,58,76,39,9,-60,19,-14,-16,-53,34,36,86,3,-86,18,20,14,-6,0,-62,35,-1,93,-17,33,5,17,81,-55,-10,94,30,-77,30,21,-2,-9,59,2,-10,-6,22,97,31,83,-8,17,39,46,70,23,34,-17,8,-41,28,53,-61,-47,3,55,-5,77,-13,7,6,3,61,5,43,31,-3,60,44,-16,-18,43,0,27,5,-54,4,1,19,40,-9,-31,100,53,-77,9,2,8,18,-11,-68,10,42,23,-79,100,-100,20,44,31,39,-22,73,32,10,81,19,51,6,19,-9,-91,44,54,43,24,22,9,71,-38,46,36,42,74,19,8,55,11,-35,20,44,-2,25,37,-7,0,25,11,-2,7,-27,85,21,12,-47,100,44,-4,95,11,-4,84,-13,10,27,-8,83,-84,76335
30,-18,44,-22,-13,-35,-50,-7,-16,-5,-6,45,0,-26,24,41,19,-38,-6,-14,27,34,6,0,32,23,-2,-17,-21,-59,-7,26,17,53,-63,13,-2,35,-18,16,-76,-17,-16,86,9,73,-8,42,67,-54,-8,68,24,-80,37,21,1,-34,12,3,-9,44,-25,58,-16,-24,-18,40,71,6,4,16,-21,-12,-31,42,-46,-3,-15,-17,5,-47,29,16,8,4,39,2,11,-17,-6,73,11,33,35,12,-22,32,-43,-6,-62,31,-5,-69,-15,-1,-15,29,63,44,-32,52,19,-17,-1,10,-2,8,33,15,-82,68,-7,20,-60,-6,53,-20,65,-16,48,40,-28,45,-9,9,41,3,17,46,-6,19,42,-30,65,-65,46,-3,-53,44,-1,-73,48,36,-47,15,31,42,2,52,0,-9,71,32,-13,-76,28,65,44,-16,-30,56,18,43,87,10,-11,-6,33,38,18,0,51,-64,76415
-54,96,-48,0,36,0,0,-72,0,0,14,43,41,7,22,-2,66,-32,-17,-64,-29,-1,-13,2,9,-11,-16,0,7,20,41,39,-43,-30,83,-16,100,-58,-84,43,25,-3,-83,38,38,100,-9,100,99,20,6,60,65,-12,48,38,97,0,-57,4,9,66,18,0,45,100,0,100,100,3,-26,2,-5,-63,-27,33,-33,42,100,44,5,100,57,38,60,1,-100,98,-73,0,-51,0,0,-34,33,58,10,42,-32,65,-6,31,59,-5,-32,61,23,-13,-30,34,-5,24,-100,-100,-10,-1,-5,0,37,28,-9,74,57,1,-2,-29,-24,0,-3,27,65,66,14,50,-36,100,0,57,-39,46,-58,0,2,32,-2,41,43,0,-7,47,-25,6,54,-46,-3,-10,40,8,98,-25,-7,60,0,-41,-49,3,-26,95,65,-100,-80,-6,-36,0,36,0,13,40,63,-100,4,-19,43,89,76598
12,-21,48,-16,1,9,-60,-10,-10,16,-82,47,28,18,-13,25,15,-40,-6,-21,4,40,10,10,16,-43,-4,0,-33,-70,-33,33,-10,30,-57,2,-14,63,-7,22,-26,-10,-6,86,11,84,-2,37,68,-82,-19,89,28,-74,29,60,3,8,25,-15,-23,40,-5,23,-65,19,0,34,87,7,8,14,-3,-15,-28,-87,-42,-57,-27,-9,-13,-5,5,-17,1,-9,25,3,25,-18,9,8,5,36,14,-5,22,-15,-31,7,-72,-93,-11,-80,-4,12,-55,23,41,20,-64,60,-7,-30,-6,0,-36,24,38,72,-75,87,-93,34,-23,-26,15,-17,62,-65,53,31,-4,33,-3,24,41,-97,17,33,13,33,27,-72,61,-34,48,16,-30,52,-21,-57,17,49,-59,7,-18,55,-13,5,4,-7,8,15,-22,-52,5,68,65,-29,-14,36,17,28,89,25,-55,32,23,28,14,13,23,-64,76739
