isloantobuy,teamidloanedfrom,playerid,loandateend
0,114385,271620,162062
0,1806,271626,162062
0,266,271645,162062
0,97,271675,162062
0,1861,271683,162062
0,294,271691,162062
0,76,271721,162062
0,1808,271743,162062
0,21,271916,162062
0,191,271974,162062
0,9,271977,162062
0,116016,272056,162062
0,116328,272126,162062
0,116328,272269,162062
0,607,272303,162062
0,113018,272324,162062
0,2,272379,162062
0,243,272505,162062
0,1960,272617,162062
0,89,272673,162062
0,112893,272687,162062
0,1824,272787,162062
0,112139,272828,162062
0,111019,272857,162246
0,110953,272861,162246
0,1808,272862,162062
0,710,272891,162062
0,112828,272943,162246
0,112555,272992,162246
0,456,273022,162062
0,267,273100,162062
0,116009,273469,162062
0,116010,273520,162062
0,1795,273540,162062
0,112260,273558,162215
0,10029,273564,162062
0,11,273599,162062
0,112494,273602,162062
0,1799,273616,162062
0,1796,273619,162062
0,1808,273621,162062
0,980,273633,162160
0,83,273692,162062
0,1799,273693,162062
0,101088,273730,162246
0,111022,273767,162246
0,171,273771,162062
0,1876,273850,162062
0,132176,273912,162062
0,31,273931,162062
0,112670,273976,162246
0,234,273998,162062
0,100409,274000,162062
0,5,274069,162062
0,236,274078,162062
0,110556,274082,162062
0,189,274089,162062
0,1877,274145,162246
0,674,274191,162062
0,76,274231,162062
0,113149,274269,162246
0,95,274359,162062
0,1796,274405,162062
0,110093,274408,162246
0,2056,274409,162160
0,50,274442,162062
0,1808,274516,162062
0,1906,274528,162062
0,101020,274548,162062
0,243,274555,162062
0,5,274559,162062
0,171,274565,162062
0,327,274616,162062
0,15015,274636,162062
0,64,274692,162062
0,101059,274722,162062
0,101047,274729,162062
0,111817,274845,162062
0,116010,274846,162062
0,38,274924,162062
0,347,274928,162062
0,17,274944,162062
0,1947,275006,162062
0,69,275019,162062
0,112670,275100,162246
0,379,275153,162062
0,18,275192,162062
0,5,275244,162062
0,1896,275248,162062
0,436,275258,162062
0,1795,275272,162062
0,31,275274,162062
0,13,275301,162062
0,110374,275325,162062
0,461,275333,162062
0,247,275411,162062
0,1908,275418,162062
0,111706,275438,162062
0,242,275493,162062
0,5,275507,162062
0,45,275554,162062
0,1947,275599,162062
0,310,275739,162062
0,100646,275858,162062
0,21,276004,162062
0,670,276029,162062
0,110908,276035,162062
0,485,276041,162062
0,191,276052,162062
0,116325,276098,162062
0,110953,276100,162246
0,160,276130,162062
0,10032,276171,162062
0,252,276178,162062
0,241,276198,162062
0,36,276304,162062
0,29,276312,162062
0,65,276322,162062
0,607,276343,162062
0,166,276356,162062
0,15,276412,162062
0,106,276425,162062
0,1842,276443,162062
0,115996,276506,162062
0,100409,276518,162062
0,10,276528,162062
0,45,276572,162062
0,1474,276616,162382
0,100757,276618,162062
0,300,276627,162062
0,449,276633,162062
0,100757,276652,162062
0,324,276670,162062
0,10032,276674,162062
0,25,276697,162062
0,31,276735,162062
0,50,276736,162062
0,50,276743,162062
0,74,276787,162062
0,1837,276798,162062
0,45,276804,162062
0,1799,276806,162062
0,110374,276820,162062
0,110093,276822,162246
0,1843,276839,162062
0,450,276949,162062
0,52,276951,162062
0,449,276956,162062
0,452,276976,162062
0,229,277022,162062
0,1744,277030,162062
0,896,277060,162062
0,116327,277116,162062
0,74,277118,162062
0,116033,277169,162062
0,116033,277170,162062
0,116033,277171,162062
0,379,277178,162062
0,48,277244,162062
0,244,277269,162062
0,112096,277316,162062
0,89,277343,162062
0,100409,277373,162062
0,693,277376,162062
0,13,277411,162062
0,91,277463,162062
0,247,277465,162062
0,711,277470,162062
0,246,277483,162062
0,112387,277488,162062
0,14,277552,162062
0,1960,277591,162062
0,45,277597,162062
0,1896,277598,162062
0,110374,277599,162062
0,209,277601,162062
0,101037,277627,162062
0,272,277635,162062
0,347,277636,162062
0,241,277642,162062
0,483,277684,162062
0,45,277696,162062
0,189,277704,162062
0,1925,277705,162062
0,1919,277747,162062
0,115845,277769,162062
0,101083,277794,162083
0,1794,277804,162062
0,21,277823,162062
0,1906,277864,162062
0,256,277865,162427
0,1808,277922,162062
0,211,277941,162062
0,326,277944,162062
0,32,277969,162062
0,110078,278006,162062
0,5,278017,162062
0,9,278030,162032
0,78,278069,162062
0,110374,278096,162062
0,19,278097,162062
0,19,278098,162062
0,19,278101,162062
0,19,278102,162062
0,9,278104,162062
0,1861,278126,162062
0,1925,278147,162062
0,101047,278157,162062
0,325,278168,162062
0,159,278186,162062
0,1809,278205,162062
0,131798,278206,162062
0,206,278230,162062
0,5,278239,162062
0,21,278252,162062
0,111817,278283,162062
0,5,278290,162062
0,9,278292,162062
0,110738,278295,162062
0,110374,278305,162062
0,206,278326,162062
0,45,278335,162062
0,115845,278339,162062
0,131681,278351,162062
0,131682,278352,162062
0,115845,278354,162062
0,1516,278360,162062
0,326,278369,162062
0,607,278391,162062
0,449,278395,162062
0,463,278402,162062
0,5,278455,162062
0,111022,278463,162246
0,1876,278474,162062
0,7,278555,162062
0,18,278557,162062
0,21,278578,162062
0,240,278590,162062
0,80,278598,162062
0,1952,278708,162062
0,165,278728,162062
0,110396,278745,162246
0,110062,278758,162062
0,66,278789,162062
0,206,278804,162062
0,110636,278832,162062
0,54,278864,162062
0,1923,278895,162062
0,245,278911,162062
0,241,278923,162062
0,109,278925,162062
0,131681,278928,162062
0,1925,278957,162032
0,110468,278965,162062
0,52,278966,162062
0,50,278976,162062
0,1939,278986,162062
0,97,278987,162062
0,452,278996,162062
0,144,279008,162062
0,448,279026,162062
0,106,279028,162062
0,450,279112,162062
0,25,279115,162062
0,209,279130,162062
0,1876,279170,162246
0,1876,279171,162246
0,131681,279202,162062
0,1831,279203,162062
0,1819,279209,162062
0,28,279213,162062
0,116326,279215,162062
0,3,279225,162062
0,89,279249,162062
0,1745,279473,162062
0,1903,279508,162062
0,115845,279529,162062
0,115845,279575,162062
0,448,279603,162062
0,21,279622,162062
0,10,279624,162062
0,131491,279714,162062
0,73,279731,162062
0,237,279769,162062
0,101088,279840,162246
0,110062,279874,162062
0,206,279876,162062
