fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
43,-19,84,0,-7,-97,23,77,0,8,-67,55,-17,-26,30,-17,71,13,49,19,-68,-68,25,52,37,36,11,7,36,89,26,-7,-37,74,32,-21,63,-54,-28,100,-40,28,11,22,-42,-27,0,0,-25,-18,24,91,-67,-23,-40,-5,-5,-29,-15,13,52,-27,55,40,100,0,7,-31,37,-47,0,0,17,77,58,10,0,-42,39,-9,-85,-91,7,84,-24,23,-40,38,-28,-99,-72,35,93,-49,0,-90,25,-87,42,2,3,97,-22,-23,58,13,10,0,19,66,0,-13,49,80,-31,-61,14,-29,0,-42,11,76,0,14,-90,7,-94,-72,6,-26,-25,47,-42,-68,21,0,20,-13,-31,-40,69,23,25,3,-39,-17,14,67,-45,78,34,-26,1,0,-41,17,-29,91,21,-17,-66,10,10,-52,89,-40,-15,-34,-33,16,-36,-39,19,-26,65,0,29,-13,-28,2,91,55,-38,45,0,-93,84,-19,100,0,-10,-18,4,86,-19,9,-28,90,27,-24,16,-60,9,0,65,-1,12,61,15,-13,33,22,0,73,-37,-8,1,-36,26,-69,14,5,-38,-19,10,43,30,54,-19,31,-10,85,81252
-36,-5,18,-4,-10,-17,37,44,-24,21,-37,76,27,31,13,-18,-22,-4,2,-7,20,10,-18,54,-34,57,20,1,-1,22,39,7,-29,-11,48,12,51,-25,-35,-5,-24,42,8,4,-32,-7,-25,3,-23,15,7,-7,-36,-7,-26,12,-16,5,9,49,58,-23,8,27,-3,-1,-16,46,15,5,-25,16,8,33,-23,18,7,34,8,-24,-52,-17,21,53,14,4,-28,-39,36,16,19,25,82,-15,-19,-39,13,-55,7,-42,-7,34,41,6,-8,-47,-45,-22,-1,47,-2,22,25,58,69,-45,-34,33,64,-12,17,-37,-17,45,-34,-15,11,-17,-6,-12,-11,17,-17,33,47,-3,5,88,37,22,15,17,-25,-19,44,-11,35,-5,-17,45,-41,-4,42,-17,-2,19,-49,2,24,74,34,10,-5,3,13,-36,0,-28,36,15,-15,27,24,-51,15,65,17,-17,2,16,33,80,-13,16,-24,-52,7,-4,25,-4,-11,-10,-15,8,38,-1,62,76,-28,41,51,-35,-16,0,-12,-47,36,-10,0,3,21,-20,4,-27,21,13,-10,14,11,-29,0,14,-8,23,1,27,0,-36,-27,0,-18,54,81257
-22,6,74,0,-6,-11,22,44,0,9,-57,87,7,66,15,-6,-2,0,32,9,-37,12,2,44,-50,25,0,-9,26,79,20,-21,-45,9,75,20,50,-30,-44,7,-22,27,-14,22,-13,-17,0,0,-21,15,11,3,-57,-11,-45,-19,-7,-56,-17,41,47,-21,50,46,4,0,-48,-5,29,18,0,-2,-52,52,3,8,-14,-51,12,-12,-69,-6,28,50,58,12,-27,-25,50,-18,-39,12,69,-43,8,-50,27,-70,6,-57,8,76,29,-25,15,85,-20,0,-21,45,0,11,20,60,22,-48,-57,58,0,-45,0,-2,0,56,-43,-24,-16,-39,8,-16,-16,6,1,34,54,0,23,-17,54,-2,31,64,87,4,0,-11,58,-56,-40,44,-20,-8,36,0,-65,-1,-37,20,38,-21,37,9,9,18,36,-38,-7,-38,52,-9,-1,44,29,-38,30,0,15,-4,-7,-2,55,82,-41,3,0,-32,37,-26,65,0,-8,1,-25,22,23,-8,25,75,-48,54,45,-37,13,0,-23,-18,54,-55,-20,-4,11,6,0,-1,-1,-14,3,7,14,-44,-14,-16,-9,13,1,47,33,-19,-42,9,-11,46,81595
-8,0,64,-3,-5,-69,21,20,-26,-39,-56,29,-30,24,8,-28,-20,2,21,-2,-9,-71,-11,72,36,86,14,-3,-100,63,25,-9,-53,50,8,-3,68,-36,-33,38,-37,94,20,7,-29,-8,-25,-10,-34,0,-21,82,-57,-65,-50,-9,-32,-18,18,57,69,-45,-100,38,52,-18,-35,14,1,-19,-25,2,-31,53,75,-40,5,-55,11,-10,-85,-69,-26,64,22,-19,-16,-17,23,-61,-12,45,80,-60,-30,-55,7,-87,10,-19,-1,63,19,10,81,8,4,-25,-3,76,-19,-15,8,52,20,-13,-14,10,43,-49,5,-1,-18,17,-38,10,-45,-11,-14,-18,-9,12,-14,-63,25,-11,6,51,79,-51,50,14,17,-52,17,-6,11,29,-39,26,-23,0,47,-20,-32,25,-51,65,42,50,-56,31,-9,27,40,-63,-39,-48,31,25,-52,64,40,-57,34,46,27,-26,-4,6,55,36,-32,12,-26,-84,32,2,52,-2,-5,0,7,54,-30,-2,37,71,46,37,0,0,-16,-10,31,-10,15,19,-3,-86,33,-3,-10,32,-54,10,-14,-42,6,-7,-5,9,-53,-28,44,41,13,-13,-1,2,-39,63,81620
13,-15,71,0,5,-62,21,37,0,-20,-26,58,-37,-21,25,13,68,-9,41,-6,-56,-50,-1,43,34,-4,-18,-3,41,67,25,-13,-58,-2,35,10,55,-3,-11,77,-39,-8,10,34,-35,-10,0,1,-9,9,-8,10,-26,-18,-52,-11,-17,-54,-10,38,43,-42,63,52,76,0,-25,-6,-23,-24,0,17,-36,26,38,-20,-4,-36,30,-1,-50,-57,-24,65,-11,-11,-55,46,24,-79,-56,47,52,-54,-5,-78,29,-52,29,49,1,80,3,-33,52,35,-33,0,16,62,0,5,62,51,-41,-40,52,23,0,-50,-25,55,0,29,-74,-11,-73,-18,-4,-15,-11,-14,-42,-60,33,0,39,-43,-10,-37,62,26,50,21,-14,-11,11,-6,-44,40,6,-29,38,0,-66,17,-6,72,34,-41,-56,18,1,-1,88,-19,-8,-13,22,58,-37,-15,32,-8,44,0,6,9,-34,20,34,60,-45,-16,0,-63,88,-29,74,0,3,-16,-14,67,-20,-3,-38,50,28,28,1,-32,4,0,57,-37,9,-11,16,11,45,-4,1,70,-38,4,-13,-35,21,-12,7,10,-39,-39,19,56,-24,44,-52,34,-25,67,81641
-16,-15,-23,0,-11,-6,32,43,-37,57,-28,63,40,-6,24,3,-7,8,-30,-21,31,-19,22,33,-46,16,8,6,18,-30,42,35,-33,14,21,-20,25,-36,-2,20,-36,5,6,11,-55,-2,-38,19,20,-17,-4,20,-25,8,-30,35,13,0,18,20,37,-41,15,39,28,-11,-27,-16,51,-15,-39,-9,-16,40,73,58,4,16,7,1,-47,0,16,50,-15,-8,-31,-46,-8,-43,27,8,88,-54,18,-72,35,-47,4,-54,10,30,1,17,90,-60,-16,-31,23,19,-12,20,5,75,-9,-65,-53,-6,54,-50,5,10,-4,27,-66,16,-31,-59,-2,-12,-1,5,-52,-15,32,0,13,49,-37,-13,40,41,-61,-37,-17,-4,45,6,8,44,-22,-6,16,-2,-11,15,-28,54,35,38,-17,6,0,-8,51,-45,18,-39,-2,-57,-16,-53,39,-26,-31,56,30,4,-8,-4,36,58,10,5,-37,-55,50,14,31,0,-14,-17,13,46,10,1,-12,82,-47,-11,45,-53,29,0,72,-17,48,-8,25,-37,11,-26,20,37,-14,0,0,4,21,-67,3,3,-10,41,4,37,34,46,-31,4,9,54,81764
1,27,60,-7,-10,-90,-21,25,-24,-16,-40,14,-24,38,7,-4,10,38,9,-20,-8,-72,4,69,4,29,10,14,-8,52,-9,-16,-81,47,10,-20,55,-30,-14,75,-26,30,32,45,-10,-29,-22,-1,-20,-15,6,59,-35,-15,-75,-16,-15,-52,40,70,75,-35,2,36,76,-16,9,-33,-35,-50,-21,20,30,55,19,-20,18,23,12,-2,-71,-91,-22,76,51,6,-22,-22,14,-70,-11,20,43,-36,-35,-56,38,-72,5,-34,1,34,5,2,25,31,-17,-25,47,70,-17,24,30,77,-15,-42,-18,45,53,-31,10,33,-15,-3,-47,7,-53,-56,-6,-23,-34,25,-5,-67,0,-10,51,3,40,-71,72,36,41,16,-45,-15,0,16,-19,29,-12,6,60,-11,-54,38,-46,72,23,12,-64,17,-5,-20,49,-69,-1,-60,-6,16,-71,39,33,-56,18,53,36,-10,4,23,50,25,-16,27,-25,-90,52,-2,10,-7,-11,22,-1,60,0,9,-18,50,3,43,42,-52,-27,-11,59,-19,2,-5,49,-16,10,-24,0,69,-75,25,28,-39,7,-38,-5,24,-60,-32,33,40,-30,13,-13,9,-18,69,81872
-28,-5,23,0,-17,-5,57,23,-31,28,-16,73,35,17,18,-15,-3,26,-9,-21,18,-10,3,39,23,24,1,4,79,25,55,31,-35,4,47,-4,62,-30,-15,27,-24,22,8,8,-49,8,-33,9,0,-1,16,11,-17,19,-33,34,10,-35,10,41,44,-26,85,54,29,-15,-39,21,6,2,-32,-25,-17,38,34,25,9,-40,24,1,-32,-7,14,61,-4,14,-46,-33,6,-19,14,24,80,-31,5,-80,19,-31,15,-42,7,32,9,-8,45,24,-40,-34,-3,58,-15,23,25,80,9,-61,-45,16,65,-27,-1,-21,-15,56,-75,-17,-14,-50,-7,-13,5,4,-42,4,57,-1,10,37,6,8,29,11,26,34,16,-16,51,-26,4,22,-32,-29,43,-17,-41,21,-21,26,54,15,4,12,-4,15,66,-43,21,-40,5,-14,9,0,56,-21,0,65,19,-14,-24,-30,35,77,9,3,-32,-70,63,-15,20,0,-19,-13,-18,24,42,2,1,85,20,10,65,-42,4,0,27,-42,49,-30,2,40,21,-24,9,-3,5,11,21,12,18,-57,18,10,22,30,12,52,-3,4,-45,-1,12,64,81991
2,17,89,0,-14,-23,15,45,-31,17,-41,92,14,-50,21,-7,44,-21,66,5,-31,-29,46,41,29,30,47,21,40,93,19,1,-23,4,56,5,37,-34,-64,64,-47,40,17,-4,-43,32,-30,5,-7,3,-1,2,-42,-33,-18,0,-4,-22,-10,10,41,-45,55,30,63,-5,-23,11,35,-36,-30,14,-16,32,36,14,13,-42,23,3,-61,-26,-2,79,-55,-1,1,28,13,-51,-30,9,100,-37,68,-62,-1,-61,22,-42,24,43,-27,-32,37,-8,-29,-36,-56,38,-5,-9,27,56,0,-40,-43,-17,58,-34,38,0,-19,32,-61,-17,-54,-46,-6,-13,28,40,-51,-18,33,-4,0,8,15,0,29,11,-1,1,5,-7,39,-17,-26,42,0,-19,6,-19,-32,22,-20,47,42,7,-19,2,-3,-44,59,-39,-31,-38,14,21,7,4,41,-21,69,61,27,-11,-16,13,39,93,-27,38,-32,-67,54,-31,31,0,-14,9,-17,49,7,23,-7,100,35,-17,36,-30,69,-4,-12,-29,41,-14,-52,3,6,1,6,5,-1,14,-22,-15,20,-52,-8,15,7,11,-2,32,27,-17,-6,-2,-5,76,82006
-12,-52,67,0,-5,-2,33,29,-34,8,-58,58,42,35,12,-16,11,-5,29,9,-32,44,41,27,-3,-49,-4,0,81,66,38,-31,2,-42,53,8,34,1,-6,-13,-14,-51,10,-3,-50,8,-33,-10,-10,9,17,-56,-57,23,5,-24,5,-17,-27,2,29,-16,98,52,-4,-19,40,-9,-37,-2,-33,-25,26,43,-20,4,7,-19,21,-2,-80,-4,30,14,54,18,-36,17,14,-14,-31,5,43,-29,21,-50,3,-82,15,-78,36,44,-4,-26,-20,53,-6,-34,14,34,-20,-14,18,50,-13,-52,-75,-1,85,-30,-4,-36,-14,31,-39,-14,-15,-41,16,-10,8,-1,-20,-17,29,-14,-3,0,11,31,12,16,51,16,-9,-17,42,-42,-33,30,-14,-7,4,-13,-18,21,-23,-3,42,-3,-17,8,15,17,55,-43,24,-42,27,35,23,18,43,-24,37,86,9,-18,-4,-14,36,60,-39,-1,-34,-9,58,-28,44,0,-9,-50,-17,0,-10,-4,-4,61,-10,-11,14,-27,19,-14,-30,0,38,-52,15,3,5,7,-10,-31,32,14,0,26,10,-41,10,14,33,40,1,50,-20,-40,-47,-1,8,13,82124
3,9,87,-16,-2,-45,10,14,-44,-9,-39,68,-19,-25,21,13,43,-15,58,-20,-18,-35,20,50,21,-19,-36,7,59,83,15,-37,-47,5,49,15,53,-4,-16,50,-17,-27,28,24,-64,2,-43,0,-2,14,-1,4,-40,-13,-41,-22,-1,3,-11,51,44,-31,89,41,75,-40,-35,17,-16,-32,-43,28,-25,43,43,-11,15,-81,24,16,-76,-44,-22,59,-13,0,-9,36,62,-44,-30,29,91,-54,29,-49,25,-79,18,-44,20,73,5,-6,60,23,-3,-42,-10,46,-41,-26,31,44,-11,-4,-28,15,76,-51,-36,11,-26,43,-42,-2,-42,-31,5,-12,5,46,-45,-70,54,-20,32,-18,34,-15,43,58,72,26,19,-17,60,20,-42,22,-10,11,28,-25,4,37,-25,45,34,-34,-62,9,12,-18,52,-55,10,-42,79,52,-10,25,35,-23,64,77,15,6,-10,11,55,78,-30,44,-45,-47,53,-7,80,-16,-5,27,-15,50,-7,4,25,95,25,40,20,-6,47,-20,24,-6,53,-7,0,-13,15,4,0,48,-17,32,-29,-25,18,-56,11,35,-17,-16,30,40,-14,-19,-19,8,-15,77,82172
-29,-7,-3,0,-6,-9,-15,44,-28,33,-24,65,37,9,7,2,-25,1,-29,3,30,20,-56,38,-34,25,-7,19,52,-9,-15,19,-9,-17,39,-7,10,-18,-10,54,-39,28,0,0,-37,-6,-26,5,15,-16,0,-12,-26,-11,-12,15,0,-4,27,64,34,-60,66,22,43,-6,-2,-3,6,8,-26,2,12,-16,77,34,-15,-10,7,-26,-43,6,40,54,1,3,-40,-33,-21,3,25,19,70,-32,-38,-58,12,-41,5,-44,-32,55,-10,1,86,-49,-23,-21,45,19,-8,14,15,71,6,-32,-38,0,56,-29,-11,-42,-7,26,-52,9,2,-43,7,-17,0,18,-30,19,33,0,-2,37,-34,19,13,9,-35,16,8,-13,28,-4,5,52,-36,-2,57,-9,-12,-2,-26,6,36,22,30,6,12,8,52,-34,19,-19,-27,-58,-20,-52,20,-31,-29,57,30,2,-6,6,-7,63,8,15,-28,-20,52,-7,29,0,-9,-30,8,10,11,23,5,60,-50,5,26,-29,-9,0,5,-32,32,-13,40,2,9,2,4,-18,23,-18,-7,21,7,-32,-7,-11,-52,56,13,28,0,-18,-39,-6,-21,58,82181
-2,23,0,0,-10,-45,40,19,-23,54,-25,28,18,-37,8,2,14,23,-15,0,27,-23,60,28,-19,-10,15,25,32,-6,40,20,-55,9,19,-27,7,-36,15,21,-9,-2,14,29,-40,-19,-21,12,10,-33,13,4,-26,9,-51,23,21,-1,16,-20,26,-25,51,31,15,-1,-39,-18,44,-22,-21,-9,-29,4,22,50,9,1,6,0,-38,-47,18,72,-58,18,-32,-19,-19,-19,27,-24,74,-33,-12,-58,37,-41,0,-36,32,70,3,-2,22,-23,-7,-26,48,11,-3,35,20,86,-25,-67,-40,-27,52,-32,10,-10,-6,8,-54,8,-23,-76,3,-14,-22,24,-28,-19,10,0,35,6,-12,-25,40,5,8,-58,-17,-8,49,5,18,21,-9,-1,-32,-5,-15,21,-6,33,24,-3,-15,-33,5,-38,51,-52,24,-43,-25,-34,-2,-26,22,-8,-16,54,22,-4,-3,-6,5,32,17,23,-24,-43,55,-5,57,0,-13,19,6,40,26,24,-21,69,-22,-28,57,-55,-1,0,51,-4,55,0,47,-63,-28,-7,13,16,-26,10,22,-3,6,-74,10,14,-7,20,-29,29,38,14,-41,-5,13,76,82182
-20,-9,14,0,-8,-18,65,14,-30,31,-16,55,21,21,16,0,-10,9,-5,-28,28,3,4,52,33,-18,-20,7,59,5,65,25,-36,16,38,3,36,-22,-10,18,-15,-13,10,16,-21,-5,-31,10,9,0,1,2,-13,6,-32,33,11,-10,26,40,52,-34,79,26,25,-5,29,13,-13,0,-31,-2,27,26,33,27,0,10,15,6,-37,-14,-6,30,9,0,-33,-32,-9,-27,25,11,63,-42,1,-78,23,-43,5,-73,8,59,13,15,48,33,-25,-28,25,36,-7,30,17,64,-4,-53,-73,9,57,-45,-19,-15,-7,39,-69,16,-24,-33,1,-7,-4,43,-7,-6,41,0,19,-18,-25,3,26,29,22,-20,9,-5,34,-16,1,19,-28,20,28,-5,-25,15,-20,32,44,-32,-2,26,2,18,41,-44,24,-39,-9,-9,7,-50,43,-21,-4,60,17,-3,16,-1,27,58,-2,41,-30,-43,40,12,49,0,-15,-12,10,36,35,3,2,66,27,16,58,-41,11,0,26,-18,37,-25,22,-40,7,-25,12,12,1,8,13,10,14,-41,13,12,9,23,29,31,-14,-4,-45,2,4,32,82202
-9,-32,18,0,0,-64,15,34,-32,-11,-63,33,-26,-26,5,-23,6,31,-3,-35,7,-64,30,65,0,41,17,-1,56,17,13,-29,-62,35,14,-19,82,-16,-18,92,-38,46,1,28,-60,-30,-19,-10,-26,-16,18,41,-62,-5,-58,-34,-8,8,20,22,63,-48,70,45,95,-25,34,-4,4,-20,-19,3,34,81,80,-10,-5,-22,12,0,-98,-63,0,69,-24,17,-37,-35,29,-51,6,37,79,-38,-33,-90,32,-96,9,-52,19,60,-7,3,78,60,-25,-24,57,86,-26,27,33,76,-30,0,-52,16,61,-34,13,18,-14,-15,-82,3,-47,-46,-10,-11,-30,0,-54,-47,-12,-1,28,-12,16,-63,61,35,57,-27,-6,-15,8,21,-1,34,-16,2,16,-13,7,3,-60,64,30,-5,-49,67,-8,7,60,-58,1,-55,29,2,-47,13,31,-63,1,63,35,-24,2,5,81,34,0,-1,-33,-93,62,2,56,0,0,-36,1,60,-1,0,-29,77,-4,13,39,5,-26,0,50,-28,9,19,55,-41,37,-35,-9,34,-65,-11,29,-34,6,-43,-7,-6,-46,-25,69,45,6,34,-33,13,-13,70,82206
-25,31,23,-5,-14,-6,28,44,-26,36,-28,44,45,7,8,-9,-45,20,-13,-7,52,-9,-17,52,-3,11,34,21,8,18,33,30,-43,-12,24,-6,-3,-21,-13,-2,-9,5,17,21,-1,-6,-25,5,-16,-7,-5,-20,-25,12,-37,31,-10,10,49,14,52,-23,8,40,5,-9,-70,-26,63,-1,-25,-17,-63,-1,17,31,15,14,-8,-39,-31,-11,28,71,4,-5,-18,-41,-44,6,51,-17,25,-15,-8,-46,6,-32,-5,-47,0,22,23,-7,27,8,-22,-26,40,-4,-10,44,24,64,30,-50,-43,-13,55,-14,30,-28,-16,4,-48,7,7,-34,-16,-13,-10,27,-4,-5,8,-8,27,49,-4,-16,23,9,13,-51,-29,-11,61,-42,12,46,-28,4,13,-14,4,29,0,7,55,43,-4,-21,-15,14,46,-54,22,-46,-42,-17,-6,-11,58,0,-13,56,42,-12,4,-15,1,50,12,28,-26,-35,46,-9,7,-5,-12,31,5,7,29,19,27,21,1,-12,50,-48,-9,-6,6,-17,65,-45,45,-52,-17,-8,5,-6,-21,17,22,8,7,-40,-9,17,4,40,-21,39,56,-21,-31,-2,-11,70,82207
