bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-17,2,18,-37,16,1,-32,-11,55,43,23,37,-11,-10,4,-13,15,6,1,26,2,-46,35,-83,-34,5,-5,-2,7,-32,3,-2,6,-32,30,0,0,-76,-31,-32,-65,3,-1,-23,35,3,-34,-73,-15,12,-49,4,16,0,5,7,12,36,-14,27,47,51,57,12,29,-5,-33,36,0,-5,19,48,-8,36,-51,-52,2,26,0,36,37,-40,-34,34,-31,-31,-41,45,1,8,15,-3,-62,-72,-14,0,-4,-32,-15,-77,-7,2,66,-12,17,38,6,-29,-22,38,2,-6,0,45,70,0,-21,-2,34,18,4,2,-16,7,-6,76,34,37,-23,33,-34,68,3,45,-12,-5,72,14,-1,41,-40,11,0,-21,-6,-7,-59,28,6,-4,4,-29,-52,54,3,16,20,-11,100,3,4,-14,-33,1,0,-71,-35,-51,1,0,-28,-30,-62,9,4,9,62,4,-5,65,4,40,-48,57,-10,-8,-23,-25,-79,53,-10,-31,0,31,2,-2,23,34,61,-17,1,1,-17,0,-33,1,12,-5,-25,6,89,-40,8,0,-70,-29,47,11,-38,22,37,14,-2,-2,8,19,-1,29,21,-13,82172,0,100
-37,-4,34,-23,2,-17,-24,24,-4,3,-25,26,27,68,-2,-45,1,33,-4,27,27,28,24,-36,-24,-51,-10,-3,-29,-23,1,7,-6,-19,49,-7,0,9,-20,-25,-56,4,-1,-40,24,4,-25,-11,-43,20,-4,2,-26,0,0,-21,26,27,-42,48,31,22,7,12,-18,-43,-24,-78,0,-17,35,16,-23,26,0,-3,1,-15,0,25,17,-27,-25,17,-20,-20,16,37,0,-33,-20,17,-39,-54,-54,-4,-39,-25,-8,-81,30,4,-33,0,-49,31,-5,50,-43,5,1,-17,0,-58,35,0,-51,-18,26,19,1,0,-32,0,3,43,17,-13,19,-8,-25,40,1,57,-49,0,-85,100,-9,-7,15,19,0,-52,-37,-33,-36,-17,11,-2,-27,-17,2,0,-1,-4,-52,12,65,-7,3,11,-21,0,0,-46,9,-37,-4,54,-27,8,-45,8,3,-5,71,-9,47,-17,7,93,-60,-1,-7,-32,14,-76,-73,11,-39,-24,0,38,0,-7,-43,25,16,-9,-5,1,-39,0,-21,1,1,-41,-71,26,61,20,0,0,-27,16,-37,-1,-46,56,27,-24,-35,7,6,10,1,44,-21,8,82181,0,100
-32,-43,8,-74,8,16,-23,25,5,46,-10,45,71,43,-3,-4,35,-13,5,90,21,9,27,-55,-23,-24,0,-34,-18,-28,4,9,1,-17,58,8,-1,-26,-19,-23,-34,7,1,21,25,5,-22,-14,7,34,2,7,-14,-1,0,-7,34,28,-27,41,27,46,41,40,-9,-12,-23,-64,0,-9,63,27,-4,26,16,-22,5,6,4,26,-34,-25,-23,11,-19,-18,32,100,1,-23,-12,11,-65,33,-69,-3,-24,-23,-13,-75,78,6,-55,-7,-62,65,0,47,-38,-34,7,10,0,-52,31,0,-10,4,27,27,4,1,-9,0,-33,28,5,57,-4,58,-23,43,0,24,-63,2,-60,75,-32,22,9,-40,0,-11,-84,-12,-10,-3,7,14,-19,-1,5,-52,-1,-42,-58,0,51,20,3,13,-20,6,0,-47,23,-9,-3,66,-29,26,-25,19,6,-3,78,16,85,25,2,64,-13,25,-36,-2,35,-77,-98,8,-24,-80,1,70,2,-9,-58,27,54,-8,-5,3,-85,1,-20,1,3,-18,-77,-14,46,9,0,0,7,47,-54,12,-23,38,27,47,-28,11,7,-5,2,52,-5,2,82182,0,100
-19,22,15,-69,1,-17,-22,6,-6,28,-20,70,68,-1,-3,-20,8,7,10,-8,47,0,24,-52,-22,-57,2,-51,-16,-25,2,6,6,-18,55,1,0,-41,-20,-22,-29,6,1,-12,23,6,-22,-13,-15,31,-22,4,-12,-1,0,-8,54,24,0,13,34,55,33,25,-26,-50,-21,-72,0,-54,45,18,-42,26,-5,-23,4,-9,3,23,-34,-10,-22,78,-19,-19,18,-4,3,-22,-46,29,-12,-10,-81,-3,-41,-22,-26,-75,53,3,-71,22,-68,51,0,22,-100,-46,4,-16,-1,68,35,0,-33,3,25,89,2,0,-26,2,-48,87,-30,36,30,36,-23,88,1,37,-36,0,-34,71,0,6,55,-44,0,-43,-54,34,5,49,2,11,-53,-1,50,-20,-2,27,-34,-14,83,14,4,-55,-20,2,0,-39,-43,-1,-5,0,-27,-31,-45,16,4,20,71,21,0,9,-47,82,-25,25,-3,-11,17,0,-49,-10,-59,-68,0,48,1,-8,-74,24,-2,-13,-4,2,-59,21,-21,1,0,11,-9,7,62,2,7,0,19,6,71,4,-54,82,25,-1,-41,7,10,9,3,55,-40,-8,82202,0,100
-2,19,13,-71,-2,7,-27,20,-27,-5,-20,18,41,-48,1,-60,42,17,2,-26,50,-36,29,-75,-28,1,33,-22,-6,-31,0,-1,3,-23,22,-21,1,-94,-23,-28,-42,3,-2,65,28,3,-27,-42,64,17,-46,4,-34,2,5,-34,61,29,24,49,66,12,-6,22,-29,-28,-27,-52,0,-30,43,17,-18,28,-29,-39,3,10,1,27,-7,-33,-28,74,-24,-24,-2,-21,1,17,0,-4,-62,-42,-10,-4,12,-29,-35,-46,46,4,2,-13,5,44,0,-42,-70,-3,3,-1,2,-31,21,0,-67,-24,29,0,4,-1,-27,6,-26,47,28,10,-1,15,-28,51,7,-6,-58,-4,-17,58,20,1,3,-37,0,-64,-75,-57,-45,-1,8,5,22,-12,4,-46,0,18,-66,4,78,14,10,56,-24,0,0,-97,4,-50,0,65,-70,8,-54,31,0,27,72,13,-1,-4,55,65,-41,-15,21,-55,6,-20,-50,-31,15,-74,-2,43,2,-4,6,28,21,27,0,3,-85,25,-23,1,9,29,-15,15,54,-34,13,0,12,17,-28,-14,-60,90,28,12,14,0,5,2,0,23,-3,5,82206,100,100
-68,9,-9,-94,9,-45,-23,54,4,61,-40,-22,55,-50,-1,24,39,-23,21,83,-2,61,25,-31,-23,-32,-28,-40,-67,-23,2,6,2,-20,76,42,-1,-55,-22,-23,20,6,2,-12,24,7,-23,-10,-15,44,4,4,4,-1,1,1,5,25,-31,24,27,-20,60,13,-54,-13,-23,-52,0,-12,50,-1,6,26,4,-8,4,-41,4,24,-63,0,-23,28,-22,-21,15,81,1,-20,-9,-19,-39,-43,-47,-2,-43,-24,-38,-74,39,5,-28,-17,-36,57,5,-49,0,-63,6,-1,0,10,35,0,-19,43,25,58,3,0,-23,2,-41,39,0,-15,-3,-20,-24,44,1,0,-70,1,-52,35,-35,2,27,-30,0,-27,-7,7,-14,14,7,3,-93,-3,17,-9,-2,8,-66,-4,54,13,3,-28,-21,0,0,-43,-3,-13,-4,52,-22,-5,-13,19,2,9,60,10,78,1,-23,43,-39,42,-33,27,29,-11,-35,0,-100,-89,1,62,3,-2,-21,25,-49,-34,-4,3,-10,12,-22,0,0,-28,-9,-26,73,60,3,0,7,47,11,11,-19,51,25,-47,-37,8,3,9,2,72,-6,-5,82207,0,100
-25,31,40,-63,2,-14,-21,2,-34,-17,-20,-8,78,15,0,-61,24,-58,13,-50,60,39,26,-57,-22,-57,7,-75,-40,-28,4,7,-3,-20,90,-25,0,-60,-21,-20,13,5,0,52,24,6,-20,-66,52,15,-32,4,-10,-1,2,9,69,25,26,25,39,-10,-6,51,-25,9,-19,-50,0,-14,0,58,-9,26,26,-3,5,-17,6,22,-40,0,-19,90,-21,-20,48,-55,3,-24,7,8,-56,20,-58,-4,-29,-21,-45,-65,58,5,9,1,-51,49,0,22,-21,-45,9,10,0,56,52,0,-16,-19,26,-14,2,3,-47,2,-76,62,-57,-11,-16,-22,-21,64,2,37,-100,0,-64,69,-19,-9,81,-48,0,-21,-27,-61,-39,-6,1,11,-57,0,76,-26,0,34,-100,-18,55,62,2,-61,-23,3,0,-30,-6,-33,-3,0,-62,-9,-29,24,5,17,75,76,56,-1,-65,71,-42,50,-14,-60,38,-24,-78,-25,-54,-71,1,45,3,-8,8,25,19,-2,-2,4,-39,17,-23,0,8,45,-25,-56,-54,39,16,0,-27,-3,56,-1,-41,100,24,28,-28,6,10,-29,4,85,15,-16,82208,0,100
-37,48,52,-33,6,-43,-23,39,5,47,-44,-8,81,24,-3,-32,-22,-15,36,1,53,-7,27,-18,-23,-16,27,-40,-46,-24,3,10,5,-22,71,-22,0,-40,-22,-22,-4,5,2,21,26,6,-23,-38,30,42,-71,6,-12,0,-1,-9,67,27,-13,9,35,4,50,14,-56,-9,-23,4,0,-20,29,69,-23,28,8,-16,5,-45,5,27,-26,-17,-22,62,-23,-22,44,11,2,-16,-17,-14,-22,14,-43,-1,-32,-23,-42,-62,58,7,5,-26,-24,56,-7,2,-15,-9,10,-14,0,31,34,0,-35,-23,27,56,6,2,-29,1,-48,41,17,3,1,-7,-24,39,2,-10,-48,1,-47,23,-5,-16,17,-34,0,-37,-14,9,-32,-18,-5,17,-37,3,0,33,-3,46,-52,-18,99,31,4,-32,-23,2,0,-60,14,-62,-5,73,-26,14,-100,0,4,33,59,34,39,6,-20,37,-24,12,-10,-33,48,-23,-49,8,-59,-20,4,49,6,-8,11,26,-4,22,-4,5,-21,21,-23,0,5,-7,-15,-15,-100,-8,12,0,-46,23,27,-15,-100,48,28,-4,-43,9,12,-18,3,59,-11,-17,82252,0,100
-58,3,-1,-64,3,0,-29,1,37,23,5,-22,-1,56,-1,9,7,17,17,25,4,7,28,-11,-29,2,14,-16,-41,-35,0,-1,-8,-27,45,-20,2,0,-28,-30,-37,1,-3,21,29,2,-30,-3,14,15,34,0,-22,2,0,7,-3,29,-38,51,34,-23,10,18,2,-46,-29,-57,0,-45,20,9,-34,30,33,-57,0,-5,0,30,26,-50,-30,37,-30,-27,12,30,-1,-38,-4,-22,-49,-21,-46,0,-67,-30,0,-69,40,2,-9,-51,-44,28,5,72,-48,34,2,-3,2,-63,55,0,-66,-23,30,33,1,-1,-21,1,-17,20,3,-79,-8,-65,-31,28,4,61,-43,-4,-40,74,-21,11,47,-21,0,-68,-13,-13,13,-8,11,0,-41,-27,34,-7,-2,3,-63,1,51,1,7,-1,-27,-1,0,-3,-27,-13,-3,69,-17,-19,-21,12,0,-23,86,10,44,10,0,69,-56,4,-21,7,22,3,-88,25,-63,-55,-2,26,0,-8,-7,30,-41,7,-3,0,-15,19,-29,3,3,-38,0,13,50,3,12,0,-2,-9,-65,-13,-39,50,30,-31,-75,0,11,-19,0,43,-8,-13,82253,0,100
-55,3,-24,-57,9,30,-27,-10,39,24,12,68,12,-27,0,-44,-32,2,31,61,9,4,30,22,-26,-3,8,-46,-61,-19,2,7,-4,-25,17,15,-1,-31,-26,-26,-6,3,0,-31,27,4,-27,-6,-31,-23,42,5,6,-3,4,27,14,31,-31,11,43,71,29,8,-14,-8,-27,-68,0,-14,16,-18,-22,31,40,-54,3,30,2,29,22,-49,-27,14,-27,-26,2,60,2,-24,-2,-21,-41,7,-30,-5,-16,-28,-1,-58,24,3,-82,-33,-14,26,3,-21,33,24,3,-9,-4,56,51,0,-61,10,30,-5,1,0,0,3,-49,39,51,7,-82,16,-29,37,-1,73,-24,2,-27,100,-32,31,51,-39,0,-60,-55,-31,5,-1,0,12,-33,4,54,-64,0,5,-14,-42,26,14,0,-45,-28,4,0,-24,-40,-33,-1,39,11,-39,-5,10,5,-10,56,15,100,25,-44,100,4,14,-38,-40,10,-36,-27,40,-48,-57,0,25,0,-13,-73,29,6,1,0,2,-55,-14,-27,-1,1,-25,-32,1,-22,5,13,0,51,-17,49,-10,-21,65,30,9,-17,7,10,-9,3,7,1,-38,82264,0,100
15,-40,-8,-33,11,2,-26,-70,-13,-17,5,4,65,39,0,4,-10,19,-21,33,35,-15,29,-94,-26,-45,10,-41,34,-26,3,4,7,-22,17,-14,0,-37,-24,-26,-72,3,-1,61,27,4,-26,-46,65,17,-70,4,-12,-1,2,-17,46,29,12,57,24,23,-23,46,10,0,-26,-37,0,-5,14,1,-19,29,4,-51,3,-3,1,28,-26,-49,-26,31,-24,-22,-16,55,0,-50,-9,-11,-42,-28,-47,0,-96,-27,3,-46,36,3,-18,-23,-30,40,-2,52,-65,-16,6,0,-2,0,16,0,-63,-13,28,41,2,0,-42,4,-35,45,11,-11,19,-1,-27,50,-1,54,-77,-3,-22,71,-6,29,0,-22,0,-64,-39,-48,-48,-5,7,2,17,-12,4,-33,0,-41,-83,18,61,27,1,-18,-23,0,0,-22,54,-49,-1,0,-94,54,-86,43,2,-7,61,27,2,29,-16,76,-42,9,-21,-6,-4,-63,-35,-29,-2,-19,0,37,1,0,-18,27,83,-3,0,1,-40,39,-23,0,10,15,-58,17,55,-14,2,0,-76,-55,-14,-22,-92,15,29,96,-100,3,7,-14,0,15,-4,15,82313,0,100
44,9,-26,-56,27,23,-32,-15,-6,66,19,37,27,-12,-4,-35,33,-11,-16,0,35,-7,34,-31,-31,31,19,-64,41,-32,3,4,11,-26,79,-15,-3,-74,-26,-30,-40,6,0,33,33,7,-28,-61,28,44,-18,5,-38,-1,0,98,33,33,-10,44,49,46,71,22,-16,-3,-30,6,0,-4,41,-5,-14,32,90,-100,3,34,0,32,61,-97,-29,3,-27,-26,-37,-13,3,-2,33,11,-76,-69,-41,-5,-32,-32,-38,-95,-33,4,0,-5,-24,-34,-4,7,-62,29,5,-3,-2,15,12,0,-65,-20,34,17,5,2,-4,2,-73,24,-10,0,-15,-2,-32,29,0,26,-42,0,-1,36,-3,3,-32,-84,0,-72,-60,17,-47,18,8,5,31,-25,-28,-38,-1,16,-35,-15,100,-22,3,-10,-28,5,0,-47,0,12,-5,61,4,-6,-5,39,7,9,53,-10,39,-8,9,44,-15,53,-5,-24,-36,-39,-45,-10,23,-58,1,-26,2,-11,14,33,-27,2,-5,2,-59,14,-28,0,8,-2,-25,-12,79,-16,12,0,-75,-44,3,-6,-19,36,34,-11,-28,5,11,-29,3,83,38,-12,82330,0,100
-9,43,-8,-73,-2,-14,-36,2,21,30,-44,2,64,-2,-2,-1,-39,42,33,84,15,37,37,-78,-37,-7,15,13,-9,-32,0,0,-4,-33,9,28,-1,-9,-35,-38,-44,5,-3,-4,37,4,-36,-69,-4,12,-20,4,-8,0,3,-24,25,39,-4,22,67,6,26,6,-44,-56,-37,-53,0,-52,30,-3,-9,37,-12,-26,3,-11,0,37,-53,-38,-39,58,-35,-34,-3,91,-1,-38,-7,-22,-76,-45,-66,-1,-27,-38,-5,-69,42,4,-44,-42,-58,26,4,-17,-85,-52,0,16,0,62,0,0,-78,25,37,56,1,-1,-17,6,23,71,19,43,-10,44,-37,69,0,22,-81,-5,-46,80,-33,13,23,-60,0,-66,-63,-18,-79,-24,9,6,-48,5,15,-14,-2,36,-82,-11,36,-3,6,-8,-35,2,0,-58,4,-22,-2,0,-60,14,-50,0,4,14,67,-3,-7,5,-14,72,-60,-16,-38,-16,-1,6,-40,22,-65,-90,-2,30,0,-2,-69,37,-33,18,-2,4,-62,29,-36,0,1,-2,9,42,28,35,13,0,-14,-4,65,-9,-52,57,38,-43,-24,1,2,3,0,7,-4,-2,82331,0,100
8,30,6,-10,-11,-17,-28,5,5,55,8,8,34,-23,0,-52,20,7,27,4,92,-15,29,-60,-29,0,58,-24,13,-29,3,5,-7,-22,72,-14,-1,-60,-22,-28,-46,6,2,20,29,6,-29,-44,23,35,25,4,14,-2,1,20,86,30,-36,36,28,7,55,32,7,-40,-27,-31,0,-27,51,1,-2,31,27,-8,4,-19,4,29,31,-15,-27,41,-22,-23,40,1,4,23,-5,11,-20,-21,-58,-2,-27,-28,-32,-66,11,5,-87,7,-48,77,-11,-18,-25,27,8,5,-1,-66,41,0,-81,-12,29,26,5,0,-33,2,-22,59,3,6,37,7,-29,63,1,42,-29,0,1,73,-9,-12,18,-46,0,-94,-31,8,-50,-58,7,-4,-30,-14,9,36,0,34,-24,-52,66,-7,0,-29,-25,3,0,-68,34,0,-5,0,-57,40,-42,30,5,0,72,-5,42,-22,-22,75,-27,77,-11,-38,38,-27,-40,8,-34,-19,3,81,2,-5,-87,30,11,52,-2,2,-30,11,-24,0,1,-25,-32,7,-29,-17,0,0,15,0,-64,1,-50,36,30,0,-22,6,3,-13,5,78,-3,-51,82332,0,100
-26,12,-24,-68,23,-12,-30,31,8,54,-14,-4,66,-4,-1,-20,-11,18,26,69,45,16,32,-3,-29,-44,16,-6,-41,-44,0,5,14,-30,53,-7,0,-41,-32,-30,-30,3,0,-25,31,4,-30,-21,-22,7,-10,4,-17,0,1,16,55,33,-35,41,41,8,59,18,-50,-9,-30,-51,0,-36,34,3,-32,32,13,-60,2,-5,3,32,9,-50,-30,51,-32,-30,0,73,1,-21,-22,-8,-54,-19,-41,-2,-20,-30,-19,-67,17,5,-69,-27,-35,26,13,29,-7,15,5,-12,-1,36,71,0,-81,-13,33,11,1,-1,-27,3,-27,67,21,28,-28,29,-32,58,0,16,-42,-2,-31,70,-8,13,40,-42,0,-86,-52,-23,1,-4,-5,29,22,28,28,-48,-1,16,-30,-9,92,-10,3,21,-32,2,0,41,0,-11,-3,82,-18,0,-53,5,4,0,81,-5,64,10,19,87,-31,11,-20,-22,10,-22,-70,3,5,-58,1,32,0,-14,-39,33,-30,-3,-2,3,-53,7,-32,0,5,-25,-8,18,36,18,19,0,-29,23,29,15,-64,63,34,-11,-14,5,14,-10,3,46,-11,-7,82333,0,100
-24,6,6,-18,16,8,-20,8,35,32,8,30,28,-36,-1,-26,-1,-8,-1,7,28,-45,22,-58,-21,2,-15,-59,-25,-19,1,3,-8,-21,40,-15,0,-31,-19,-19,-11,4,-1,25,21,5,-20,-46,20,14,-20,3,1,0,0,46,27,22,-13,31,53,28,41,20,14,-27,-19,-12,0,-38,20,12,13,22,53,-41,4,20,1,21,49,-49,-19,45,-20,-20,-23,-2,1,15,27,22,-70,-72,-34,-1,-34,-20,-13,-44,25,2,2,24,-25,8,-4,-35,-28,47,4,-12,0,35,0,0,-26,-19,23,0,5,1,-9,3,-49,23,-14,3,-25,0,-21,25,2,52,-49,-1,46,46,7,3,34,-23,0,-42,-21,14,-57,0,8,-1,-31,-25,35,27,0,15,-45,-19,29,-2,3,-37,-23,2,0,-31,-22,3,-3,0,-56,-18,-14,22,4,9,66,-2,-8,20,-42,50,-39,47,1,-11,-24,-17,-53,36,-28,-19,0,9,1,-7,7,22,14,-22,-3,3,-28,0,-22,1,6,-11,-21,-6,20,-42,4,0,-22,-4,35,48,-20,43,22,-1,-32,1,8,-13,1,41,35,-23,82353,0,100
