bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-11,17,4,-66,14,-10,-32,-12,-3,63,-30,6,63,-11,-3,-65,32,-8,10,51,23,21,35,-56,-32,-23,-5,-18,-12,-31,2,7,13,-29,44,0,-1,-11,-31,-31,0,7,1,-20,33,8,-32,-46,-18,81,-4,7,-37,-1,0,-17,24,36,-38,46,44,8,67,36,-67,-13,-32,-57,0,-20,20,13,-24,35,-15,-93,6,-6,4,35,-5,-92,-32,49,-31,-30,5,51,2,-43,11,-23,-75,-71,-11,-2,-58,-33,-27,-87,28,7,-69,-38,5,56,12,-12,0,7,6,-1,-2,32,32,0,-39,-1,34,48,4,0,-24,3,-27,34,-7,17,24,11,-34,28,1,34,-79,1,-73,84,-9,9,32,-69,0,-40,-79,23,-35,45,10,26,-79,17,25,-47,-1,13,-66,-11,63,1,4,-35,-31,5,0,-1,21,-9,-4,0,-67,26,-43,23,6,30,77,2,-41,5,-35,97,-42,6,-16,-63,12,-40,-44,-10,-85,-67,1,45,2,-8,-58,35,-7,-11,-3,5,-77,-17,-32,-1,4,-33,-37,-10,36,21,17,0,-16,-19,36,-63,-58,65,36,-15,-55,7,11,-10,2,38,15,-6,83813,0,100
36,21,18,-75,3,5,-52,25,23,37,-81,-47,38,-33,-3,60,11,-9,66,43,5,60,55,-78,-49,-34,23,-37,70,-48,2,13,-9,-46,58,25,-4,-66,-49,-51,-25,8,3,-100,52,10,-48,-61,-100,42,-8,10,5,0,4,3,4,55,-38,40,40,-26,42,-9,-76,36,-51,-57,0,41,24,7,-6,54,25,-55,9,-3,3,52,-13,-58,-51,-3,-50,-47,8,54,0,-23,47,-17,22,42,-58,-7,-4,-52,-66,-46,13,8,-52,-24,-46,90,-15,-29,-30,-4,6,1,-2,50,49,0,-62,27,55,-39,8,1,-45,4,-25,60,39,-18,41,-9,-52,64,4,79,-68,5,-78,0,-22,-14,14,-81,0,-57,-16,-66,-66,-20,14,-14,-78,-16,11,1,1,15,-60,-57,78,-8,4,-2,-50,5,0,-93,-29,-45,-1,69,-84,-26,-9,-30,7,36,24,-8,-19,-11,8,9,-30,30,-33,63,11,-12,-65,24,-92,-84,3,94,7,-5,-51,52,26,23,-4,8,-16,-15,-50,1,2,-45,-12,-14,-58,63,10,0,29,26,48,29,-24,86,54,15,0,15,0,0,0,51,44,-48,84064,0,100
55,5,64,31,14,-3,-24,-31,31,40,12,47,74,-7,-4,-52,55,8,15,-75,79,-37,28,-17,-25,-65,-1,13,61,-39,3,5,0,-26,25,-44,3,-100,-26,-23,-70,4,1,-15,28,6,-24,-35,-9,42,21,5,10,0,0,-35,80,29,-7,39,26,64,43,15,28,51,-24,33,0,58,-21,38,7,27,-37,-13,4,3,0,27,-39,-13,-24,48,-26,-26,-2,-76,0,-21,21,-7,-26,-56,8,0,-34,-24,-52,-5,54,4,-43,-1,17,31,-17,2,27,-20,5,4,1,-13,0,0,-50,-33,26,62,4,0,-51,-1,11,47,13,-43,29,-32,-26,41,3,47,12,1,39,58,-5,-8,-58,-46,0,-52,-4,-1,-42,58,7,17,2,11,-65,76,-2,9,12,-33,100,0,2,39,-26,3,0,-95,-45,-5,-6,0,-30,-45,-14,17,4,17,43,1,-17,3,32,56,-16,1,-5,-58,0,13,-10,29,-7,35,3,-2,4,0,-37,27,54,-8,-3,2,-1,-25,-27,4,13,-7,3,6,-47,-33,4,0,-77,-37,-8,0,-5,12,28,49,-41,5,5,22,1,15,14,-41,84103,100,100
-42,-12,3,-88,0,-4,-28,40,1,36,-11,34,39,7,-1,-14,25,-15,-6,78,0,16,30,-46,-28,-84,-2,-7,-34,-24,2,7,-3,-20,17,23,0,-82,-21,-27,-54,4,0,-11,29,5,-29,-18,-21,18,-30,5,-5,-1,1,-15,4,31,-23,27,31,35,32,12,-18,-11,-28,-65,0,-7,37,9,-8,31,0,-16,4,-4,3,29,-27,-25,-28,4,-20,-22,20,86,0,-42,5,0,13,-20,-56,-4,-27,-29,-14,-94,38,4,-56,-16,-48,72,1,7,-43,-31,5,-4,0,13,29,0,-20,22,29,100,2,-1,-23,1,-14,35,-7,46,5,44,-29,34,0,24,-50,3,-75,50,-35,15,24,-52,0,-21,-72,-11,-34,35,4,10,-10,5,12,-84,-2,-20,-48,43,12,-42,2,-64,-20,2,0,-90,5,-45,-3,52,-40,0,-28,30,4,7,84,-50,-1,18,-52,57,-52,14,-38,-10,24,-35,-5,-2,-23,-91,1,75,2,-4,-57,29,25,-7,-2,2,-73,-8,-20,-1,0,-18,-36,-18,-93,17,7,0,-26,29,18,-24,-32,16,31,23,-26,7,4,-2,2,12,10,31,84105,0,100
47,-6,11,-74,-1,6,-30,-6,-12,-3,-35,22,60,9,-4,-12,19,6,-11,-22,18,-9,31,-27,-29,12,-23,2,35,-27,0,2,10,-26,52,-9,1,-92,-28,-30,-12,3,-1,-11,31,4,-28,-25,-4,14,-3,2,-6,0,-1,-6,25,31,15,27,25,40,-6,14,-48,-10,-30,-72,0,-17,-26,13,-28,32,10,-10,1,8,2,31,-32,-14,-30,22,-28,-27,-8,-24,0,-54,-5,-56,-58,-15,-32,-1,-19,-31,-37,-32,22,4,-69,-52,-18,-10,1,36,-21,-58,2,-31,0,84,47,0,-25,-13,32,40,1,0,-60,-1,5,40,-8,39,9,39,-30,36,1,27,-69,-3,-35,28,-9,-8,-39,-1,0,-19,-33,-18,-26,40,-1,4,46,5,-44,-32,-4,0,-68,11,83,19,4,-55,-28,1,0,-67,32,-65,-4,0,-6,27,-46,34,2,8,55,22,-11,-22,-44,36,-54,63,-17,-22,-11,-51,-66,-24,31,-70,0,-3,2,-5,-58,31,-17,-36,-4,3,-31,-3,-28,1,3,16,-51,8,13,-8,-3,0,-20,-6,80,-24,-51,21,31,40,-22,3,8,-9,2,50,-2,16,84135,0,100
-29,42,-13,-91,-5,-19,-34,36,-37,42,-43,32,50,10,-1,-30,15,11,14,74,2,36,37,-95,-35,15,15,6,-21,-32,1,0,0,-29,65,-24,0,-44,-32,-35,-11,5,-4,-1,37,3,-34,43,4,14,10,3,-25,0,4,-14,21,38,-6,45,62,22,34,21,-43,-22,-34,-73,0,-8,52,-20,-9,37,1,-9,3,-12,0,38,-28,-25,-36,55,-31,-31,22,57,-1,-52,-9,16,-9,-16,-42,0,-66,-36,-8,-52,64,4,-80,7,-29,42,11,4,-7,-30,1,33,0,-14,61,0,-43,-22,38,42,0,-1,-23,6,9,33,17,8,10,11,-35,40,2,51,-89,-7,-47,33,-36,32,-48,-31,0,-39,-94,-51,8,-7,10,7,-90,-8,-58,-78,0,47,-81,21,41,6,7,-33,-32,3,0,-40,-4,-42,-1,0,-96,-2,12,22,3,-2,92,7,9,34,-36,54,-77,33,-35,-19,21,-64,-64,-37,-93,-96,-4,27,0,-3,-79,37,46,10,-2,2,-89,5,-32,2,10,2,-54,9,15,38,7,0,-7,36,-2,16,14,80,37,52,-56,-1,1,-34,0,66,-10,26,84136,0,100
-52,0,-15,-45,17,13,-22,34,48,62,27,45,17,4,0,-75,32,-46,8,36,18,-35,27,-24,-25,12,6,-36,-58,-28,1,0,14,-24,38,-23,0,-69,-24,-24,-30,3,0,-17,25,5,-24,-51,-15,52,-85,3,12,0,2,61,25,27,-16,37,54,58,70,13,33,25,-23,32,0,22,26,-12,-8,26,65,-75,2,18,-2,26,55,-80,-24,38,-25,-23,-43,19,0,20,58,9,-50,-13,17,0,-58,-24,-29,-45,7,2,33,6,61,6,12,9,-43,57,4,13,0,43,30,0,-69,-23,26,54,4,0,25,6,-34,18,44,35,3,27,-25,9,2,19,-26,-3,65,15,-22,34,-12,-45,0,-77,-38,3,-57,40,6,12,-8,-5,-22,-17,2,1,-21,-23,92,10,4,37,-25,-1,0,-78,16,13,-1,0,-11,17,-91,10,1,21,48,10,11,36,60,36,0,21,-33,-69,-42,-9,-71,51,-28,-46,0,4,1,-6,54,26,22,-8,-1,1,-44,-13,-26,3,8,-11,-16,-47,77,-36,14,0,-39,13,48,18,-79,31,27,26,-52,0,9,-11,-1,34,63,-23,84138,0,100
-92,18,4,-8,18,-42,-42,65,44,29,-14,-16,32,93,0,-49,5,-31,-39,64,-82,11,43,39,-42,-39,17,27,-99,-23,0,4,2,-40,49,35,-2,7,-41,-43,-44,3,0,-5,44,4,-43,-25,9,-20,31,3,0,0,3,-23,-63,45,-75,26,62,-1,28,41,-12,-21,-44,44,0,-28,48,11,11,46,-7,-33,1,-44,3,45,0,-30,-45,25,-41,-41,2,68,1,-68,-5,16,92,-51,-75,0,-45,-42,-41,-42,16,4,-80,-25,-58,49,-15,95,-55,-16,4,-3,0,51,42,0,-63,31,45,-68,3,0,-62,7,42,-38,-43,-67,27,-71,-45,-41,4,67,-84,-8,-51,66,-3,-13,-19,-81,0,-58,50,-13,-34,-7,7,0,-77,-3,-16,-13,2,3,-84,-38,100,-42,6,-23,-41,2,0,-22,12,-49,0,48,50,14,-63,71,1,32,77,-38,-2,5,-10,72,0,6,-11,-43,6,16,32,39,-86,-18,0,58,2,-5,-52,44,-4,24,-2,3,49,43,-41,1,12,-74,20,-35,74,9,27,0,-33,64,-55,-19,-66,56,46,1,-55,3,5,1,2,54,-14,-24,84272,0,100
6,3,-45,-65,10,23,-28,-7,-21,34,-10,70,-7,57,0,-51,34,23,8,72,14,13,30,-38,-29,3,26,-63,3,-30,0,3,7,-24,34,-8,-1,-36,-25,-29,-37,4,0,-62,30,6,-27,-30,-61,46,9,4,-47,-1,3,-27,22,30,-40,45,44,69,44,17,-5,-3,-27,10,0,-4,35,-39,-33,30,-7,-65,3,21,3,30,-3,-60,-28,-25,-26,-24,0,66,2,-18,21,17,-58,-61,-49,-4,-23,-30,-19,-81,-4,4,-25,14,-24,-26,10,55,-30,11,4,-10,0,54,16,0,-56,-3,31,61,5,0,-4,5,-57,24,-13,29,16,28,-29,24,4,27,-47,-5,-33,79,-8,0,5,-56,0,-57,-72,45,-21,-8,1,2,-15,1,8,-38,0,3,-39,-14,45,4,4,12,-26,3,0,-34,25,4,0,58,-39,18,-81,20,4,24,58,4,83,-6,22,87,-31,61,-9,-47,6,-58,-49,-12,-28,-68,0,-26,3,-2,-21,31,9,20,-1,2,-74,22,-26,0,4,-34,-68,24,52,12,15,0,-3,-28,48,-13,-77,37,30,50,-22,3,7,-31,2,29,23,-10,84357,0,100
-46,31,-70,-67,67,0,0,-55,-12,0,-23,-50,5,55,0,-45,-7,3,0,47,30,-25,0,-46,0,-37,19,-7,-43,0,0,0,11,0,9,3,0,53,0,0,-35,0,0,-15,0,0,0,-1,-22,-35,28,0,-4,0,0,-56,34,0,-9,6,-100,-51,2,0,-16,-43,0,-22,0,-37,0,-57,-49,0,-68,10,0,-27,0,0,-85,48,0,-30,0,0,-51,38,0,24,46,0,-52,-45,5,11,15,0,-6,-45,11,0,-18,-7,8,15,0,64,-7,-69,0,-36,0,-28,1,0,-30,3,0,5,0,0,0,0,0,0,31,-30,-10,-24,0,-2,0,-100,-80,3,-90,-12,-13,-3,-1,-1,0,-33,-93,0,-14,-5,2,2,22,-1,-4,36,0,28,-82,62,-95,-3,0,31,0,0,0,74,-96,-15,0,8,-44,-94,-97,0,0,0,60,4,-3,-13,33,-41,-44,45,-14,-31,-26,-48,-10,-26,30,-85,0,10,0,0,-22,0,34,17,0,0,-100,0,0,0,-44,-3,-46,6,14,-29,-1,-49,22,-55,-26,2,-87,-9,0,27,24,0,0,-82,0,6,46,63,84397,0,100
-33,-27,-13,-27,13,1,-26,18,-22,-19,18,38,6,-42,-2,-15,17,12,29,19,-28,-23,29,-9,-27,-75,33,-10,-41,-19,0,0,6,-22,39,33,1,-74,-24,-26,-73,4,0,69,28,3,-25,-24,66,4,-17,4,9,1,-1,-17,-22,28,-75,10,22,37,-13,10,-26,4,-26,50,0,-21,10,22,-30,28,-20,-82,2,10,0,29,23,-79,-27,-27,-24,-24,-29,10,0,-11,21,-16,-12,-76,-44,0,4,-27,15,-76,23,2,-45,-22,-36,62,36,-11,-40,30,2,-29,1,-11,27,0,-25,26,28,25,3,-3,-19,0,-34,0,-69,28,7,32,-28,-1,1,-58,49,-4,8,10,-29,20,-37,-38,0,-25,-5,-58,4,-38,0,21,-39,15,-37,21,-1,-18,68,-4,29,-32,5,-43,-24,4,0,-28,11,-37,-5,0,-24,9,17,-4,6,-10,57,-25,-7,23,-43,27,-32,41,-35,-16,-33,-15,-32,-50,-50,-3,0,57,0,-7,-38,29,-7,12,-4,0,-9,17,-24,2,6,-65,-15,16,-100,-23,15,0,-91,3,-12,-6,1,-1,28,0,-2,1,11,-8,0,35,35,-9,84412,0,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84573,0,100
-44,5,-10,-52,0,-24,-30,24,54,56,-20,-35,10,3,-1,-69,11,-1,18,3,-40,-1,30,-21,-29,28,-17,-51,-26,-32,0,0,3,-27,17,0,-3,-58,-28,-30,-11,2,0,83,30,4,-28,-27,74,25,16,3,-5,-2,1,43,-35,30,1,25,51,-28,51,13,-25,-52,-29,-47,0,-39,52,4,9,29,54,-9,0,-25,0,30,-42,-17,-30,52,-29,-28,35,1,-1,-29,0,-26,-37,12,-56,-2,-42,-31,0,-34,21,2,-56,-31,-37,13,-3,11,0,-32,2,36,-3,21,27,0,-67,3,30,100,0,0,-23,4,-44,32,0,-38,-11,-40,-30,40,-1,51,-87,-5,-14,72,-14,-37,-6,-84,0,-72,-9,7,-44,20,11,-6,-2,-11,-9,-10,-3,8,-85,-12,73,16,2,7,-28,0,0,-51,25,-20,-2,0,4,28,-100,6,0,0,46,16,-3,-33,13,68,-19,29,-18,-72,31,51,-90,56,-10,-52,0,23,0,-4,-49,30,29,-25,-2,0,-9,9,-29,-3,4,0,52,-3,-100,2,1,0,-6,21,13,0,-100,77,30,17,-30,2,5,-17,0,22,2,-10,84596,0,100
-20,10,-11,-87,3,4,-25,29,56,66,-65,10,43,23,-2,-55,-42,-28,8,64,7,5,28,-21,-24,-4,-9,-66,-23,-24,3,9,5,-21,51,43,1,30,-22,-24,-7,6,1,-30,27,6,-26,-35,-27,45,7,7,43,2,0,-26,7,29,-18,13,41,13,64,17,-33,-4,-26,-84,0,-15,38,16,-43,29,-8,-27,6,-2,6,28,-58,-20,-26,57,-22,-22,20,71,3,0,0,-15,-56,-28,-29,-5,-3,-25,-40,-86,23,6,-67,-34,-21,74,0,15,-26,-58,8,-14,0,16,46,0,26,36,27,28,3,0,7,0,-62,71,-23,14,-32,8,-26,74,2,37,-35,5,-35,58,2,26,18,-51,0,12,-62,72,1,3,6,10,93,-6,6,-50,-2,-1,-35,-5,30,-35,3,-18,-23,5,0,-39,-17,1,-3,70,-38,-19,-30,13,7,40,48,-24,100,54,-16,48,12,8,0,-55,26,-32,-58,58,80,-84,3,84,2,-7,-75,28,-1,-6,-3,4,-64,-3,-23,1,2,-12,-36,-29,23,4,4,0,100,18,30,-14,-18,73,29,-2,-1,10,10,-23,4,46,0,-7,84600,0,100
-1,4,-36,-86,7,-25,-34,48,46,76,-9,42,-27,-30,-2,14,46,-4,26,59,-36,21,37,15,-35,-49,-30,17,-9,-40,1,7,9,-37,7,38,2,-97,-39,-33,-62,6,1,-48,35,6,-35,-34,-47,24,37,7,-25,0,0,23,-33,38,-44,34,60,38,88,0,-14,25,-35,-2,0,26,4,-42,-20,38,22,-25,6,-20,3,37,27,-32,-35,-23,-37,-38,-30,52,2,-98,7,-1,-11,-99,-66,-2,-89,-34,-46,-65,-35,3,-47,-2,-63,28,11,-21,-7,40,6,-31,0,60,50,0,-20,36,37,29,6,1,-18,1,10,67,-59,46,47,41,-36,61,1,51,20,2,-52,40,-13,5,-58,-37,0,-14,-14,-22,-41,-26,6,14,-43,-7,-63,-81,0,8,19,37,22,28,3,3,-40,6,0,-80,22,-72,-2,61,5,24,3,0,7,6,68,28,17,-2,20,49,-57,13,-18,25,-37,-32,-68,52,-31,-93,3,18,4,-6,-5,37,-3,-37,-3,2,-28,-10,-39,2,6,-46,-39,-5,14,21,-10,0,-83,42,62,22,0,-1,38,0,-95,5,8,-10,1,4,7,35,84621,0,100
11,-70,-12,37,27,-27,-30,43,16,31,11,13,11,81,2,5,55,-50,95,47,15,0,33,10,-30,-43,-38,41,0,-56,0,4,-16,-43,46,28,-4,-72,-44,-30,-26,4,-1,-78,32,5,-31,-47,-74,20,31,4,-12,-3,8,6,6,34,-83,66,80,10,37,-24,-10,64,-33,-36,0,72,20,-16,-33,35,9,-87,4,-28,0,34,-15,-81,-32,-34,-45,-43,-32,63,1,22,41,-26,-5,-74,-43,2,-88,-31,-81,-33,-10,6,37,-36,-31,79,-27,63,-25,-8,3,-18,-4,-77,63,0,-49,28,35,17,6,0,-4,10,44,3,34,32,28,41,-33,7,0,84,35,16,22,78,-24,-17,-11,-75,0,-57,27,-9,-37,-15,2,2,-76,0,-14,42,6,-66,38,-69,100,7,1,-2,-46,4,0,-100,22,-8,3,54,16,25,19,-47,3,25,100,14,12,-6,5,70,-20,41,-24,17,-25,-39,-83,23,-82,35,-2,78,4,-18,26,33,62,-31,4,3,34,-42,-46,0,10,-81,-39,-51,30,-2,17,0,-47,43,-73,0,6,61,35,33,-96,4,8,33,1,44,28,-64,84682,0,100
-14,17,-1,-62,41,-25,-26,-32,47,-9,57,-35,8,67,-5,-64,-16,17,0,13,-25,19,26,-33,-24,-6,71,-32,-5,-35,1,7,23,-27,44,-26,-3,-52,-26,-25,-85,7,0,-21,26,8,-24,-89,-24,-11,-58,4,-45,-1,4,-14,-2,24,21,21,36,-16,3,12,10,1,-26,16,0,-25,-10,31,-34,29,-12,-62,3,-13,1,27,64,-46,-25,56,-28,-28,-35,6,-1,-70,16,-11,-61,-44,-9,-9,-14,-27,-11,-39,13,6,99,-25,23,25,22,86,-34,84,5,9,0,-13,89,0,-50,-15,32,-38,1,-1,-42,2,-42,47,-8,-37,-28,-56,-27,51,6,49,-8,-3,-79,34,-18,30,53,-74,0,-42,28,-51,-68,-19,0,23,-50,9,27,33,0,19,19,-38,62,39,6,-2,-28,1,0,-18,-75,-79,-6,65,-49,-62,-68,14,0,43,38,36,5,29,0,63,-27,29,-26,-63,-17,4,-36,49,-54,-19,-1,39,3,-11,100,28,-61,57,-5,5,27,27,-28,5,12,23,18,19,60,21,34,0,-61,-47,-19,31,-89,54,28,-57,-13,3,13,-43,0,30,15,-53,84684,0,100
