competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
14,8,13,17,14,2012,4,4,113,161773,176884,43200,1790,2101,14
14,10,3,1806,14,1220,4,4,331,161772,176885,54000,88,2220,14
14,17,7,1960,14,1200,4,4,333,161772,176886,54000,1952,212,14
14,19,14,1795,14,20,4,4,347,161772,176887,54000,3,211,14
14,21,2,109,14,11,4,4,327,161772,176888,54000,91,2212,14
14,18,15,1947,14,1002,4,4,32,161772,176889,54000,15,12,14
16,4,14,57,16,202,3,3,26,161773,177409,0,69,200,16
16,8,18,68,16,201,3,3,26,161773,177410,62100,1530,0,16
16,7,3,65,16,220,3,3,477,161773,177411,0,1809,122,16
16,13,12,72,16,2,3,3,176,161773,177412,0,71,20,16
16,16,10,219,16,20,3,3,29,161773,177413,0,217,20,16
16,5,1,73,16,22,3,3,14,161773,177414,0,64,222,16
16,11,6,76,16,2,3,3,179,161773,177415,0,1738,220,16
16,15,17,378,16,2,3,3,32,161773,177416,62100,111817,100,16
16,2,9,74,16,222,3,3,179,161773,177417,0,66,201,16
17,12,18,132680,17,1111,3,4,35,161771,177724,72000,1814,0,17
17,17,8,1816,17,100,4,3,178,161771,177725,72000,58,1201,17
17,1,7,1815,17,1221,4,4,35,161772,177726,72000,1819,1121,17
17,10,15,62,17,1201,4,4,228,161774,177727,74700,70,1002,17
17,3,6,294,17,1221,4,4,178,161771,177728,72000,1823,2120,17
17,9,16,1805,17,1102,4,4,178,161772,177729,50400,111276,101,17
17,11,13,1739,17,1012,4,4,249,161771,177730,72000,111659,1020,17
17,4,2,110321,17,1022,4,4,469,161771,177731,72000,111273,2121,17
17,5,14,131447,17,1202,4,4,35,161772,177732,50400,379,120,17
19,9,10,1831,19,20,2,2,438,161772,178012,55800,10029,20,19
19,11,13,169,19,2,2,2,414,161772,178013,55800,112172,1,19
19,2,12,32,19,22,2,2,12,161771,178014,73800,1824,1,19
19,16,14,23,19,1,2,2,343,161773,178015,63000,38,10,19
19,15,1,21,19,10,2,2,137,161772,178016,66600,28,22,19
19,8,18,25,19,2,2,2,447,161772,178017,55800,36,0,19
19,3,6,175,19,22,2,2,406,161772,178018,55800,31,21,19
19,7,5,110329,19,20,2,2,475,161773,178019,55800,100409,12,19
19,4,17,111235,19,12,2,2,249,161772,178020,55800,22,0,19
20,15,5,159,20,200,4,4,454,161771,178336,66600,110588,2201,20
20,13,2,580,20,20,4,4,228,161773,178337,48600,503,2022,20
20,14,3,34,20,20,4,4,30,161772,178338,46800,576,2022,20
20,17,1,485,20,110,4,4,417,161772,178339,73800,166,2222,20
20,18,4,1832,20,1,4,4,176,161772,178340,46800,171,2121,20
20,12,7,531,20,21,4,4,182,161773,178341,48600,110636,122,20
20,16,11,10030,20,200,4,4,436,161771,178342,66600,160,2101,20
20,9,10,165,20,202,4,4,474,161773,178343,48600,29,2002,20
20,8,6,110502,20,2201,4,4,489,161772,178344,46800,110500,2210,20
31,19,4,52,31,1,2,2,195,161773,178626,45000,54,22,31
31,16,14,1842,31,1,2,2,193,161772,178627,54000,50,10,31
31,15,9,1745,31,10,2,2,34,161774,178628,74700,110556,20,31
31,3,18,206,31,22,2,2,261,161774,178629,66600,111434,10,31
31,6,2,45,31,20,2,2,247,161772,178630,64800,131682,22,31
31,1,12,110374,31,22,2,2,193,161772,178631,74700,48,11,31
31,5,13,110738,31,12,2,2,182,161773,178632,54000,55,10,31
31,7,20,111974,31,2,2,2,26,161773,178633,64800,115841,0,31
31,17,11,115845,31,10,2,2,193,161773,178634,54000,347,11,31
31,10,8,131681,31,2,2,2,176,161773,178635,74700,189,2,31
50,5,11,180,50,1111,4,4,228,161772,179010,54000,83,110,50
50,10,8,79,50,111,3,4,228,161772,179011,54000,100805,102,50
50,2,7,86,50,2212,4,4,479,161772,179012,54000,80,1111,50
50,4,3,81,50,102,3,3,180,161772,179013,63900,181,211,50
50,1,6,82,50,2221,4,4,180,161773,179014,54000,78,1111,50
50,9,12,77,50,1200,3,4,180,161772,179015,54000,621,0,50
53,11,2,448,53,201,3,3,388,161772,179214,66600,463,222,53
53,3,17,240,53,221,3,3,364,161772,179215,75600,483,11,53
53,9,4,241,53,102,3,3,192,161773,179216,0,461,221,53
53,18,5,452,53,10,3,3,393,161774,179217,75600,453,212,53
53,15,6,1860,53,2,3,3,390,161772,179218,50400,110827,220,53
53,8,19,1853,53,1210,3,4,396,161773,179219,58500,449,0,53
53,10,13,479,53,201,3,3,437,161773,179220,66600,480,20,53
53,1,16,457,53,222,3,3,397,161772,179221,58500,243,110,53
53,7,12,481,53,112,3,3,389,161771,179222,75600,468,2,53
53,20,14,450,53,0,4,3,394,161773,179223,50400,110062,111,53
54,14,16,1854,54,2,3,3,183,161764,179597,70200,110069,100,54
54,1,7,1861,54,222,3,3,481,161766,179598,66600,456,121,54
54,11,8,10846,54,120,3,3,228,161766,179599,58500,472,210,54
54,12,22,1894,54,122,3,2,34,161766,179600,50400,110839,0,54
54,17,18,1867,54,1,3,3,179,161764,179601,77400,100852,1,54
54,4,9,467,54,122,2,3,395,161767,179602,73800,114554,120,54
54,2,10,242,54,222,2,3,176,161765,179603,58500,459,211,54
54,15,21,15012,54,111,3,2,178,161766,179604,66600,100888,0,54
54,20,6,573,54,0,3,3,192,161765,179605,75600,110832,122,54
54,3,19,244,54,221,3,3,192,161765,179606,66600,462,1,54
54,5,13,110711,54,212,3,3,397,161766,179607,58500,1968,201,54
60,7,20,1926,60,20202,6,6,249,161765,180098,54000,1923,2001,60
60,12,14,4,60,22020,6,6,261,161765,180099,54000,112259,21111,60
60,18,1,1961,60,20100,6,5,334,161765,180100,54000,15015,12222,60
60,3,5,142,60,12212,6,6,249,161765,180101,54000,1804,21022,60
60,24,6,1939,60,10,6,6,384,161765,180102,54000,1938,20220,60
60,13,9,149,60,2011,6,6,32,161765,180103,54000,1917,2211,60
60,8,21,1929,60,21021,6,6,249,161765,180104,54000,1931,20,60
60,16,23,1928,60,21200,6,6,228,161765,180105,54000,1958,11000,60
60,15,17,1793,60,10022,6,6,249,161765,180106,54000,1930,112,60
60,11,19,1797,60,20202,5,6,249,161765,180107,54000,143,20010,60
60,4,2,361,60,21202,6,6,34,161765,180108,54000,1932,22202,60
60,10,22,1933,60,2221,6,6,228,161765,180109,54000,1940,1010,60
61,23,15,135,61,1,6,6,34,161765,180650,54000,127,221,61
61,5,18,381,61,22022,6,6,469,161765,180651,54000,1934,2020,61
61,19,10,1944,61,10110,6,6,34,161765,180652,54000,1920,1202,61
61,21,24,1936,61,10011,6,5,228,161765,180653,54000,110313,1,61
61,4,17,1935,61,22200,6,6,228,161765,180654,54000,121,12001,61
61,9,13,1937,61,21012,6,6,180,161765,180655,54000,112260,212,61
61,2,6,1803,61,22021,6,6,228,161765,180656,54000,1924,2022,61
61,8,7,1798,61,12210,6,6,249,161765,180657,54000,92,22120,61
61,22,14,112222,61,101,6,6,34,161765,180658,54000,110890,11200,61
61,16,20,112254,61,122,6,6,34,161765,180659,45000,1962,20000,61
61,1,3,112764,61,21222,6,6,34,161765,180660,63000,1802,21212,61
61,12,11,113926,61,12120,6,5,34,161765,180661,54000,15048,22201,61
66,15,6,873,66,11201,5,6,261,161771,181193,73800,110749,2212,66
66,8,12,1871,66,20010,5,7,176,161773,181194,53100,111088,21200,66
66,11,13,301,66,12002,7,7,178,161773,181195,63000,111082,21000,66
66,2,1,1569,66,10212,7,7,178,161772,181196,63000,110747,21220,66
66,7,5,111083,66,10022,7,7,178,161772,181197,53100,110746,12122,66
66,4,17,111086,66,2222,5,5,249,161772,181198,72900,110745,111,66
66,14,18,111091,66,202,7,7,261,161771,181199,64800,110206,11020,66
66,9,10,111097,66,12010,6,7,178,161773,181200,44100,112510,1102,66
66,3,16,114326,66,220,5,7,469,161774,181201,68400,420,20020,66
68,13,11,327,68,11,2,2,515,161773,181472,48600,101014,20,68
68,3,14,101020,68,2121,3,4,261,161773,181473,48600,101026,101,68
68,2,5,326,68,2221,3,4,495,161773,181474,48600,436,122,68
68,9,4,101033,68,102,3,3,147,161773,181475,48600,113142,221,68
68,18,16,101037,68,0,3,4,178,161773,181476,48600,101025,10,68
68,7,6,748,68,2200,3,4,147,161773,181477,48600,741,221,68
68,15,8,110776,68,1,4,4,179,161773,181478,48600,101032,22,68
68,17,12,111117,68,0,3,3,197,161773,181479,48600,111339,2,68
68,1,10,131174,68,2222,4,4,469,161773,181480,48600,325,21,68
80,10,5,15009,80,200,5,5,249,161772,181772,61200,252,22110,80
80,4,1,254,80,2211,5,4,147,161773,181773,52200,15040,22122,80
80,9,3,209,80,10002,4,5,178,161773,181774,61200,256,2022,80
80,8,7,780,80,2020,5,5,178,161773,181775,52200,2017,10022,80
80,11,12,110720,80,10110,5,5,178,161772,181776,61200,113616,1,80
80,2,6,111822,80,12221,5,5,35,161772,181777,61200,191,2201,80
189,5,4,897,189,21012,5,5,249,161773,181904,59400,900,21021,189
189,10,2,898,189,20,5,4,178,161772,181905,73800,10032,22202,189
189,3,1,1715,189,2202,5,5,249,161772,181906,64800,896,22221,189
189,11,7,894,189,11,5,4,33,161772,181907,64800,324,1202,189
189,9,8,322,189,2000,5,4,33,161773,181908,59400,1862,111,189
189,6,12,1713,189,2210,5,4,34,161773,181909,50400,110770,1010,189
308,15,14,10020,308,1,3,3,468,161765,182030,73800,1438,101,308
308,18,16,717,308,1,4,4,229,161771,182042,72900,112516,10,308
308,10,12,718,308,201,4,4,34,161773,182043,55800,1887,1011,308
308,15,4,234,308,1,3,3,457,161771,182044,72900,1438,222,308
308,7,6,1896,308,2012,4,4,26,161773,182045,73800,1888,2211,308
308,11,5,1900,308,111,4,3,469,161772,182046,55800,744,2220,308
308,9,1,236,308,102,4,4,456,161772,182047,64800,1891,2222,308
308,17,14,10020,308,10,3,4,468,161772,182048,55800,131463,101,308
308,13,8,112513,308,200,4,4,153,161773,182049,64800,114510,2011,308
308,3,2,112809,308,2220,4,4,469,161772,182050,73800,237,2212,308
330,6,1,308,330,20002,8,8,261,161773,182376,64800,110075,22221,330
330,5,10,110072,330,2121,8,8,182,161773,182378,56700,110752,11021,330
330,3,12,110078,330,22122,8,8,249,161774,182379,75600,100757,1100,330
330,4,7,110750,330,20222,8,8,178,161772,182380,57600,100759,22110,330
330,2,8,110751,330,21122,8,8,196,161771,182381,75600,310,11202,330
330,9,11,114147,330,12210,8,8,182,161774,182382,64800,131459,10120,330
330,14,16,114545,330,101,8,7,469,161772,182383,77400,114385,0,330
330,13,15,114546,330,101,7,8,469,161773,182502,75600,100761,1,330
2076,18,14,1826,2076,200,4,4,179,161772,182592,59400,110176,1002,2076
2076,8,15,506,2076,2002,4,4,178,161772,182593,50400,110645,1020,2076
2076,5,1,1825,2076,2102,4,4,176,161772,182594,50400,492,2222,2076
2076,11,7,487,2076,1210,4,4,228,161773,182595,48600,27,1022,2076
2076,9,13,543,2076,1120,4,4,249,161771,182596,68400,526,1020,2076
2076,19,3,33,2076,1100,4,4,34,161773,182597,70200,110678,1221,2076
2076,12,6,110532,2076,1201,4,4,178,161773,182598,59400,162,1022,2076
2076,16,2,110685,2076,1110,4,4,35,161772,182599,50400,110501,1222,2076
2076,4,10,110697,2076,1202,4,4,35,161772,182600,50400,523,211,2076
2076,20,17,111239,2076,0,4,4,178,161772,182601,50400,583,1011,2076
2215,1,2,115995,2215,0,0,0,137,161765,182932,63900,115996,0,2215
2215,11,4,115997,2215,0,0,0,416,161764,182933,66600,116001,0,2215
2215,10,8,116003,2215,0,0,0,423,161765,182934,50400,116021,0,2215
2215,5,13,116004,2215,0,0,0,413,161766,182935,50400,116002,0,2215
2215,7,3,116005,2215,0,0,0,182,161767,182936,64800,115999,0,2215
2215,14,6,132533,2215,0,0,0,41,161766,182937,57600,115998,0,2215
2215,9,12,132589,2215,0,0,0,438,161766,182938,66600,131386,0,2215
2222,5,2,116327,2222,1,1,1,364,161764,183122,72000,116326,2,2222
2222,1,9,116328,2222,2,1,1,388,161766,183123,43200,116325,1,2222
2222,16,13,116333,2222,0,1,1,396,161766,183124,57600,131123,0,2222
2222,14,8,116334,2222,0,1,1,34,161765,183125,64800,116331,1,2222
2222,11,4,116337,2222,1,1,1,389,161765,183126,43200,116332,2,2222
2222,10,3,131391,2222,1,1,1,439,161766,183127,64800,131125,2,2222
2222,12,15,131733,2222,1,1,1,393,161765,183128,43200,131720,0,2222
2222,6,7,132629,2222,1,1,1,469,161765,183129,72000,116336,1,2222
2218,8,7,116033,2218,0,0,0,426,161766,183354,63000,132370,0,2218
2218,1,10,116035,2218,0,0,0,33,161765,183355,61200,116039,0,2218
2218,2,5,116037,2218,0,0,0,469,161765,183356,61200,116036,0,2218
2218,12,3,116416,2218,0,0,0,176,161765,183357,61200,131724,0,2218
2218,11,6,116417,2218,0,0,0,512,161765,183358,61200,116044,0,2218
2218,9,4,132588,2218,0,0,0,488,161765,183359,75600,116034,0,2218
4,12,7,1750,4,11012,6,5,180,161773,183534,57600,670,221,4
4,1,16,537,4,22212,6,6,469,161772,183535,65700,2014,10000,4
4,13,6,230,4,2011,6,5,26,161773,183536,48600,674,12120,4
4,8,5,229,4,1022,5,5,179,161773,183537,66600,673,22020,4
4,11,2,680,4,2002,6,5,228,161773,183538,69300,681,12221,4
4,3,9,232,4,22102,6,6,176,161771,183539,74700,110724,12000,4
4,10,15,15005,4,22,6,6,180,161772,183540,57600,100087,2000,4
4,4,14,132231,4,20221,6,5,178,161772,183541,74700,231,2010,4
353,1,11,101083,353,11212,7,7,193,161772,183831,68400,1876,22020,353
353,20,24,101084,353,10212,6,7,175,161773,183832,54000,111716,22002,353
353,6,13,101085,353,12021,7,7,441,161771,183833,68400,1013,1000,353
353,23,12,110093,353,202,6,7,442,161772,183834,60300,110404,101,353
353,10,16,110395,353,10012,7,7,193,161771,183835,76500,111020,22210,353
353,19,21,110396,353,1120,7,6,183,161771,183836,76500,111708,11100,353
353,2,3,110580,353,1222,6,7,193,161773,183837,63000,1877,11121,353
353,4,25,110953,353,12020,7,7,183,161773,183838,54000,111019,11001,353
353,30,22,111022,353,10120,7,7,193,161770,183839,72000,111713,12100,353
353,5,27,111706,353,22112,6,7,192,161772,183840,52200,113044,10002,353
353,17,15,111710,353,11120,7,5,175,161773,183841,72000,112689,2112,353
353,18,7,111711,353,10222,7,7,192,161771,183842,68400,101088,22211,353
353,28,9,111715,353,10100,7,7,32,161773,183843,72000,112670,10210,353
353,29,26,112713,353,10100,6,7,229,161772,183844,76500,111707,2101,353
353,14,8,115472,353,21122,7,7,153,161771,183845,52200,112965,20122,353
10,7,5,245,10,220,4,3,15,161772,184002,59400,1914,2121,10
10,9,16,1971,10,220,4,4,228,161773,184003,44100,100646,2,10
10,17,1,246,10,1001,3,4,487,161772,184004,75600,1913,222,10
10,11,13,100632,10,1111,4,4,249,161772,184005,67500,645,1101,10
10,6,18,100634,10,212,4,3,178,161773,184006,52200,1906,0,10
10,10,12,100638,10,102,4,3,469,161773,184007,60300,634,12,10
10,4,2,1910,10,2220,4,4,249,161772,184008,67500,247,2220,10
10,15,14,1908,10,200,4,4,176,161772,184009,75600,1904,20,10
10,8,3,1903,10,202,4,4,180,161773,184010,52200,1915,2022,10
2216,8,1,116009,2216,0,0,0,156,161765,184294,48600,132176,0,2216
2216,9,4,116010,2216,0,0,0,28,161764,184295,70200,116017,0,2216
2216,12,11,116011,2216,0,0,0,409,161766,184296,43200,116014,0,2216
2216,6,10,116012,2216,0,0,0,1,161766,184297,43200,116020,0,2216
2216,2,3,116013,2216,0,0,0,340,161766,184298,43200,116015,0,2216
2216,5,7,116343,2216,0,0,0,13,161766,184299,43200,116016,0,2216
32,18,10,1746,32,1,2,2,33,161773,184446,70200,113974,20,32
32,15,3,1744,32,1,2,2,32,161772,184447,54000,1848,21,32
32,1,20,1837,32,21,2,2,147,161772,184448,70200,110915,0,32
32,8,19,200,32,21,2,2,182,161772,184449,54000,205,0,32
32,6,16,2038,32,21,2,2,193,161771,184450,73800,111811,1,32
32,4,14,110908,32,21,2,2,182,161772,184451,62100,112493,11,32
32,5,17,110912,32,21,2,2,33,161772,184452,54000,111657,1,32
32,9,13,112124,32,2,2,2,175,161772,184453,54000,110740,11,32
32,7,2,112494,32,21,2,2,469,161773,184454,62100,1843,12,32
32,11,12,113147,32,2,2,2,34,161773,184455,54000,111433,11,32
350,12,2,607,350,0,1,1,345,161771,184815,75600,112390,2,350
350,4,5,605,350,2,1,1,262,161772,184816,75600,112391,2,350
350,10,17,111674,350,1,1,1,149,161771,184817,66900,113222,0,350
350,8,6,112096,350,2,1,1,149,161771,184818,66300,112387,2,350
350,11,1,112139,350,0,1,1,179,161773,184819,75600,131735,2,350
350,7,3,112883,350,2,1,1,149,161772,184820,66300,113057,2,350
350,14,15,113037,350,0,1,1,149,161773,184821,66900,115892,0,350
350,18,16,113060,350,0,1,1,149,161772,184822,67500,112393,0,350
350,13,9,113217,350,0,1,1,149,161773,184823,67800,131798,1,350
