isloantobuy,teamidloanedfrom,playerid,loandateend
0,450,229379,161882
0,52,231352,162062
0,111019,231479,161881
0,8,231838,162062
0,111019,232826,161881
0,111019,232832,161881
0,111706,233034,161881
0,1877,234108,161881
0,112689,234466,162246
0,379,235458,162062
0,112689,235987,161881
0,111711,235991,161881
0,232,236454,161881
0,64,236804,162062
0,1932,237975,162062
0,1013,237994,161881
0,101085,238093,161881
0,1516,238236,161881
0,175,239136,162062
0,64,239342,162062
0,1968,239894,161881
0,52,239964,162062
0,1943,240060,162062
0,1843,240095,162062
0,111019,241025,161881
0,1876,241569,161728
0,111706,241929,161881
0,280,241985,161881
0,112670,242073,161881
0,112828,242214,162062
0,111019,242250,161881
0,110975,242306,162062
0,1929,242423,162062
0,1478,242821,161816
0,2056,242924,162160
0,1477,243061,161816
0,980,243175,161816
0,234,243245,162062
0,1473,245054,161816
0,111710,245061,161881
0,101047,245131,162062
0,1013,246108,161881
0,1876,246236,161881
0,1931,246249,162062
0,1877,246263,161881
0,78,246860,161881
0,112670,247150,161881
0,112139,247172,162062
0,918,247333,161881
0,420,247388,162062
0,112670,247400,161881
0,1478,247667,162160
0,111928,248231,162246
0,1746,248474,162062
0,1477,248487,162160
0,1952,248692,162062
0,116012,248794,161881
0,325,250807,162062
0,31,250854,162062
0,320,250855,162062
0,700,251090,161881
0,169,251392,162062
0,112172,251451,162062
0,237,252025,162062
0,112809,252095,161881
0,101088,252168,161881
0,112555,252428,161816
0,1477,252432,161816
0,175,252495,162062
0,237,252567,162062
0,982,252658,162160
0,112713,252706,161881
0,241,253004,162062
0,100409,253036,162062
0,106,253102,162062
0,10029,253170,162062
0,111716,253271,162246
0,110396,253294,161881
0,9,253428,162062
0,111710,253953,162246
0,110,254120,162062
0,1929,254327,162062
0,320,255002,161881
0,2056,255297,161816
0,110093,255307,162246
0,111139,255335,161881
0,110580,255352,161881
0,111710,255386,161881
0,1478,255519,162160
0,1896,255760,162062
0,78,255838,162062
0,697,256039,161881
0,1474,256252,161816
0,111715,256406,161881
0,111716,256501,161881
0,1915,256507,161881
0,112670,256508,161697
0,74,256949,162062
0,5,257126,162062
0,112670,257152,161881
0,80,257717,162062
0,111710,258048,161881
0,111710,258051,161881
0,110580,258082,161881
0,111019,258528,161881
0,101083,258700,162062
0,1925,258724,162062
0,110832,258758,161881
0,693,258834,161881
0,21,259162,162062
0,483,259521,162062
0,1871,259581,162062
0,111400,259629,161697
0,113458,259644,162062
0,1786,260379,161881
0,112115,260396,161816
0,110395,260562,162246
0,266,260734,161881
0,12,260842,161881
0,15005,261085,161881
0,1477,261105,162160
0,1474,261123,161816
0,65,261171,161881
0,112670,261183,161881
0,110,261225,162062
0,111706,261275,161881
0,32,261360,162062
0,834,261677,161850
0,873,261762,161881
0,1796,261766,162062
0,116016,261848,162062
0,306,261876,161850
0,101088,262148,161881
0,1943,262227,162062
0,1876,262240,161881
0,10029,262322,162062
0,72,262480,162062
0,1940,262636,161850
0,111705,262645,162062
0,112260,262651,161850
0,898,263061,162062
0,25,263076,162062
0,256,263130,162062
0,110,263157,162062
0,1961,263413,162062
0,110396,263434,161881
0,205,263647,162062
0,1877,263693,161881
0,110093,263756,161881
0,673,264004,162062
0,72,264044,162062
0,112427,264063,161697
0,1951,264104,162062
0,191,264377,162062
0,111065,264433,162062
0,55,264509,162062
0,9,264561,161850
0,695,264633,161720
0,101085,264792,162246
0,116033,264953,161881
0,256,265185,162062
0,463,265405,162062
0,142,265575,162062
0,3,266095,162062
0,111020,266161,161881
0,21,266236,162062
0,450,266624,161881
0,149,266709,162062
0,10,266873,162062
0,112689,267410,162246
0,1473,267433,162160
0,1013,267481,161697
0,234,267594,162062
0,112670,267625,161881
0,101088,267627,161881
0,10029,267782,162062
0,1013,267795,161881
0,110395,267853,161881
0,111708,267987,161881
0,112558,268342,162160
0,15,268544,162062
0,2,268550,162062
0,1796,268629,162062
0,17,268839,162062
0,21,268916,162062
0,18,269176,162062
0,483,269643,162062
0,111710,269690,161881
0,101083,269935,161881
0,32,270033,162062
0,254,270136,162062
0,1473,270203,161881
0,110580,270207,161881
0,503,270515,162062
0,483,270738,162062
0,110093,270822,161881
0,36,270901,162062
0,110502,270940,162062
0,112172,270965,162062
0,280,270978,161697
0,110580,271026,161881
0,1803,271099,161881
0,1871,271101,162062
0,36,271114,162062
0,1799,271191,162062
0,10,271227,162062
0,1952,271333,162062
0,110580,271344,162246
0,143,271425,162062
0,111974,271482,162062
0,101047,271543,162062
0,110396,271596,161881
0,131439,271611,161881
0,305,271618,161850
0,17,271669,162062
0,294,271691,162062
0,1808,271743,162062
0,110396,271767,161881
0,1877,271933,161881
0,9,271977,162062
0,116328,272126,162062
0,110093,272753,161881
0,1824,272787,162062
0,111019,272857,162246
0,1808,272862,162062
0,101084,273081,161881
0,101084,273092,161881
0,112260,273558,161850
0,1795,273598,162062
0,1808,273621,162062
0,980,273633,162160
0,113974,273652,162062
0,101088,273730,161881
0,111022,273770,161881
0,1876,273866,161881
0,31,273931,162062
0,321,273952,161881
0,112670,273976,161881
0,112115,274035,161816
0,110556,274082,162062
0,211,274369,161881
0,110093,274408,162246
0,2056,274409,162160
0,1808,274516,162062
0,1906,274528,162062
0,171,274565,162062
0,15015,274636,162062
0,1795,275272,162062
0,101085,275343,161881
0,1908,275418,162062
0,38,275943,162062
0,191,276052,162062
0,65,276322,162062
0,100409,276518,162062
0,1961,276531,162062
0,700,276567,161881
0,100757,276618,162062
0,300,276627,162062
0,100757,276652,162062
0,1799,276806,162062
0,101085,276819,161881
0,110374,276820,162062
0,110093,276822,162246
0,101083,276831,161881
0,116010,276883,162062
0,450,276949,162062
0,449,276956,162062
0,48,277244,162062
0,244,277269,162062
0,1960,277353,161850
0,246,277483,162062
0,14,277552,162062
0,241,277642,162062
0,211,277941,162062
0,11,278121,162062
0,144,278220,162062
0,21,278252,162062
0,131681,278351,162062
0,326,278369,162062
0,111022,278413,161881
0,80,278598,162062
0,165,278728,162062
0,101085,278734,161881
0,110468,278965,162062
0,1939,278986,162062
0,452,278996,162062
0,144,279007,162062
0,25,279115,162062
0,1876,279169,161881
0,1876,279170,161881
0,131681,279202,162062
0,21,279622,162062
0,110093,279777,161697
0,113044,279820,161881
