ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
29,65,51,-5,-39,-4,-64,-41,31,33,-23,57,93,6,58,13,14,13,-13,-11,-31,68,57,16,23,-23,-11,-23,-21,-6,8,25,3,-15,2,39,16,43,-6,-26,-8,50,-2,31,-34,94,-12,36,63,-7,21,70,20,-58,26,62,7,-3,14,1,18,-99,12,7,24,63,-21,30,96,17,55,8,52,-47,-15,-12,12,30,58,-41,5,62,14,54,16,9,57,-2,14,22,14,-14,-28,67,52,18,7,-51,-18,13,-62,-22,1,-58,18,14,14,-29,100,58,-58,18,38,-17,-10,-25,-24,23,24,72,-58,73,-81,31,-22,36,-5,-2,43,-44,-100,7,13,33,-6,10,13,-80,20,32,9,35,18,-43,43,-37,15,32,-21,61,36,31,17,47,-63,42,-55,11,22,-8,9,0,-19,23,-4,33,-30,67,22,-18,-13,100,20,6,34,23,19,92,-1,57,11,9,10,0,81795
18,-26,58,-22,5,-5,-76,-33,-49,24,-1,11,49,-25,50,24,-35,16,-100,-34,-4,25,41,-26,17,-33,6,11,-77,-70,0,50,-1,14,-82,6,-64,60,-17,20,-18,12,-3,92,23,68,-89,32,64,-70,-9,97,55,-100,-12,72,11,-3,44,12,0,41,8,91,45,65,10,33,69,-22,41,6,20,-49,40,45,19,45,-36,2,30,58,-29,57,-20,37,11,3,34,-54,39,6,-57,40,19,-26,-21,15,39,26,-41,26,-48,-32,-2,39,-71,4,52,25,-52,46,5,-21,7,-52,-21,29,-18,80,-100,86,-89,33,-36,-71,30,-23,78,-9,49,66,15,58,-63,32,15,-82,31,58,35,31,23,-8,77,-52,36,25,-43,8,-78,-100,36,65,-84,7,7,48,-67,10,-7,-51,-1,21,-28,-100,-5,76,33,-30,-50,48,33,8,96,30,-60,41,43,7,15,-9,74,-77,81800
-10,24,67,-29,-47,-19,2,40,-13,44,37,72,10,-33,56,20,14,-17,-1,22,26,69,26,33,22,45,-16,-60,-27,-10,-38,42,0,-7,82,32,3,1,22,-9,-71,-47,31,93,-19,63,28,13,69,3,44,27,28,-84,-14,-72,-13,-17,9,4,39,-92,-90,100,18,85,-58,18,75,39,23,18,-52,33,41,23,-23,37,-1,-54,10,74,17,54,-20,7,51,-29,0,-21,3,34,-32,58,-33,-19,-24,-41,35,0,-94,15,0,-100,-10,-1,-100,-29,95,-35,71,100,-36,-8,-12,-20,52,-5,-10,-73,-84,19,-100,62,12,35,41,-28,100,33,-89,-14,-89,30,9,51,2,-100,2,18,2,69,20,0,100,-71,79,44,11,76,28,52,0,-4,-10,39,-50,100,7,35,-11,5,26,30,37,54,30,71,75,-8,-76,94,2,-2,100,-4,-100,20,-34,52,22,-27,100,82,81946
3,14,43,-50,-16,-14,-99,39,73,8,0,90,-10,-21,48,21,9,-18,-21,9,11,84,57,-2,43,-60,0,-73,-47,-68,-63,36,49,-58,100,35,-41,-54,62,-2,55,-62,65,70,-8,8,-23,9,68,-66,64,100,25,-81,-20,24,12,-16,30,9,54,-81,-31,87,12,64,-73,15,23,5,55,-17,-58,35,31,-27,-23,7,6,-13,12,47,19,52,-34,8,47,3,23,75,-28,-11,-52,73,-11,-39,-27,-84,27,46,-22,-34,-50,-25,46,49,-79,-29,82,-6,-38,74,-7,-45,5,-58,-58,31,-4,35,-75,100,-100,48,-47,-2,20,-49,91,36,-71,-34,-28,-7,36,58,-1,-98,40,-10,-27,48,20,20,90,-63,90,8,-52,100,-6,15,6,-67,-100,39,-89,82,-45,8,19,-49,-13,49,18,11,11,72,88,-41,-95,83,38,-11,75,32,-76,-8,-3,46,-12,15,95,98,81969
25,-39,23,-18,10,-23,-24,-1,-2,12,-4,38,95,0,-6,26,37,-29,-89,-20,-11,49,54,17,16,-35,9,-9,-63,-16,-15,35,59,46,-64,16,-14,44,-24,11,-81,63,-21,93,6,34,-81,24,82,-9,-19,83,27,-91,58,-4,19,-26,37,-10,-24,-50,8,36,-26,70,-12,27,60,11,63,31,52,0,-10,93,-20,-24,-52,11,3,87,35,-16,-3,9,28,0,27,-7,-14,21,12,41,42,-22,16,36,-4,36,-20,84,-20,-12,10,37,-8,36,95,35,-79,16,4,-28,0,5,-31,19,46,12,-92,78,-90,14,61,-25,29,-19,58,-60,-43,42,17,61,-2,2,5,-99,24,52,-19,17,23,-49,59,-71,-1,14,68,52,-9,-56,58,31,-35,23,25,26,-25,13,-11,-7,19,22,-18,-49,-10,80,25,-28,-33,100,23,-6,100,18,-7,100,-9,24,29,-13,90,-73,82117
19,45,37,-8,0,9,-82,-18,22,-18,35,58,49,-22,72,10,-12,-33,58,22,-12,52,36,4,34,15,-18,-23,-57,-8,4,24,25,8,-12,32,49,23,35,8,-56,-6,25,60,0,28,60,23,86,-11,11,100,24,-74,2,-63,-27,12,20,3,7,-96,19,-5,-57,97,-22,20,28,6,34,17,-5,-8,-31,44,-36,-43,40,-11,0,83,-11,66,10,5,62,-24,27,10,-9,-7,-8,45,25,13,-11,-26,-34,10,-63,29,-38,-64,28,13,17,26,100,26,-5,52,36,-31,-17,-7,15,17,4,-57,-71,100,-74,26,-29,-9,-10,-7,75,-62,-92,-6,16,57,-15,9,-40,-73,15,64,-9,26,11,-79,74,-61,62,-18,-27,68,-11,10,20,25,-76,27,-25,50,50,-17,-12,-40,1,32,12,6,-6,82,52,-28,-3,100,14,-46,58,19,6,52,-34,64,9,-4,-7,-17,82118
-18,-33,26,-25,9,-39,-69,31,23,56,12,88,-1,-10,44,14,0,12,40,13,-2,45,73,11,9,0,0,-22,-80,-89,-46,31,-6,-43,71,25,24,-38,38,-2,20,29,49,52,-10,51,43,-9,52,-79,29,83,20,-62,-32,31,-15,-42,39,3,20,-8,-36,84,8,70,-27,-4,65,18,72,-28,34,20,29,-2,6,5,-35,13,8,64,-17,43,11,5,52,-28,25,11,-28,-31,-6,36,-43,8,9,-61,20,19,-23,-24,-69,-22,-16,24,-84,-27,64,-52,-29,52,10,-25,1,-21,0,-11,-41,36,-68,71,-87,29,-11,15,-15,-24,61,-26,4,36,-28,35,-2,17,0,-88,10,19,-32,32,14,-13,64,-42,46,57,-10,98,15,-22,17,-41,-86,33,-73,66,12,-26,-9,-56,-39,16,29,-18,0,58,54,-28,-47,61,9,-2,62,-12,-68,6,-34,51,-24,-17,97,66,82119
17,-72,-5,-2,8,-17,-76,-24,23,12,70,51,37,-25,39,9,24,-64,-20,6,-29,55,7,-12,11,-40,-20,-19,-74,20,-17,28,46,-15,0,32,-34,24,-12,-8,-40,57,-4,50,-11,90,-1,26,80,23,7,78,27,-80,-10,-6,23,-15,14,13,9,-96,5,43,-44,100,-17,24,87,-10,4,21,58,-33,-51,37,-66,-26,-86,1,22,93,25,36,-12,18,37,10,10,25,-30,-22,-48,61,44,-22,-22,-56,-60,11,-87,16,-71,-81,5,18,34,23,99,41,-12,40,19,-25,-18,-45,-49,1,-1,-7,-86,77,-100,20,-33,-19,-13,-2,89,-82,-88,26,8,52,-45,31,11,-100,8,52,-32,24,13,-88,89,-39,32,12,-36,54,-13,-41,10,23,-77,34,-58,45,-40,-12,-4,-67,-26,13,12,-34,-23,86,37,-26,-15,95,7,2,51,1,28,35,-13,37,21,-12,35,0,82163
-19,19,75,-36,-24,-10,60,65,4,46,-56,31,77,-44,44,8,-13,-28,-28,-9,1,42,51,33,15,22,37,-36,-9,-36,-20,50,5,-22,-7,26,27,-27,24,26,-97,38,32,85,10,59,-33,26,75,-51,-6,68,42,-97,-20,31,34,-9,12,5,-7,-66,-39,100,32,97,-35,39,72,40,42,41,56,67,37,-63,-43,30,13,-23,24,66,2,38,-13,28,21,30,-2,-3,-11,4,-21,35,23,-23,-13,-8,29,74,-62,-73,14,-53,7,89,-69,-58,61,30,-56,32,-4,10,43,-25,15,4,0,54,-98,66,-3,44,-37,-34,7,-36,68,5,-60,-24,-33,46,-23,0,8,13,25,48,-6,47,4,10,70,-21,36,46,-42,47,-16,-30,17,-37,54,30,-15,37,22,3,-33,9,1,25,0,-27,4,84,59,8,-60,68,23,32,85,5,-60,74,-3,16,44,-32,100,7,82172
28,-4,40,-7,8,7,-15,-55,25,12,-51,40,11,-25,100,20,3,-1,-43,-15,-13,85,48,-32,30,-6,4,-23,-37,-65,-6,27,43,6,-24,21,13,11,-17,4,-62,-64,-15,63,2,39,-50,27,72,-64,-2,46,18,-82,-13,-82,-19,7,33,-11,-8,-76,22,44,-8,44,-22,19,41,-20,40,12,-59,-56,-30,-100,-14,4,-18,7,-2,26,6,100,-29,-2,30,-23,32,9,-17,6,-18,71,25,-26,-26,44,-34,-21,-69,-80,-68,-66,-27,-13,29,36,52,31,-36,30,25,-17,5,-19,-15,43,-18,-72,-81,44,-93,36,-51,-38,18,-5,91,-4,-66,36,17,85,30,11,-42,-86,26,81,-12,41,24,-8,91,-39,100,12,-62,64,-33,-27,28,14,-22,24,41,24,14,20,3,-70,6,30,-14,-30,-10,70,100,-12,-24,47,27,-41,67,42,26,5,-12,33,11,1,49,-25,82183
14,44,13,-6,-30,21,-58,65,68,52,-87,100,16,-24,100,38,3,-8,-38,37,-63,64,79,-54,42,-22,17,-11,-44,-90,-63,28,47,-26,84,33,-25,18,38,4,-13,-37,46,82,16,5,-38,-2,79,-81,33,62,22,-100,-1,0,23,19,31,12,27,-18,-41,100,31,57,-13,-3,17,-57,74,-16,-56,52,36,-82,-18,40,42,-40,12,43,-16,96,-10,3,68,6,24,71,-25,1,-14,61,-8,-21,-33,-42,23,47,-69,-100,-79,-69,64,55,-10,-15,100,-13,-87,80,-40,-8,30,-19,-17,38,22,0,-100,60,-100,68,-58,10,51,-5,73,9,0,-19,-38,34,61,52,-34,-100,23,26,-28,67,40,-21,68,-42,-3,52,-52,100,1,-57,-14,14,-70,34,-48,81,-19,31,23,-65,-3,46,46,-46,-58,82,4,-13,-67,100,25,-50,89,39,0,8,-17,68,-14,19,100,77,82330
20,33,39,-9,30,-7,-29,-25,15,29,24,35,5,-10,61,15,-25,18,26,-17,-7,49,62,16,21,43,35,-10,-83,-42,-29,47,-6,-3,-25,23,-26,75,-26,45,-69,10,-25,75,46,11,8,22,69,-33,2,43,32,-86,5,15,25,-7,24,-25,-10,-69,35,21,-47,83,-11,25,10,13,61,27,11,-21,-14,43,16,-37,21,36,-26,70,-13,51,71,-18,28,23,22,11,-12,-19,0,29,-12,64,6,39,-13,-11,-66,27,-61,-47,-26,1,-60,52,100,-15,-40,67,-4,-43,28,0,49,39,3,31,-89,41,-100,25,20,-47,14,-11,76,-47,-57,67,44,43,-19,18,-32,-100,19,36,-11,30,18,-19,79,-79,36,30,27,49,-40,-61,52,68,-35,30,31,82,-38,2,-41,-58,-20,25,-11,-55,-9,66,63,-37,-28,100,20,-39,83,39,-52,3,4,29,26,-30,54,-36,82334
11,70,-15,-6,0,-3,-91,-35,52,17,2,63,6,-6,68,-11,-9,10,72,30,-16,83,27,12,51,64,-34,-26,-52,-43,4,0,-16,-43,31,42,48,16,27,-8,1,-31,32,-10,-13,33,76,48,66,-39,39,80,-3,-37,2,-17,30,-2,6,7,37,-87,-18,-18,-25,56,-21,43,32,16,23,19,-33,-34,-38,11,6,-20,62,0,11,50,-7,65,8,5,67,25,3,48,-19,-30,-7,79,31,7,-14,-51,-42,-7,-82,5,-26,-71,29,-3,20,31,89,32,-66,31,52,-37,-26,1,64,2,5,-4,-38,80,-60,3,-7,42,23,-4,68,-55,-85,-28,-20,26,52,36,7,-57,1,19,-20,5,-6,-64,66,-26,27,17,-7,71,40,33,5,16,-99,45,-52,30,47,19,15,-24,-32,52,35,34,-14,68,20,-38,-4,85,0,3,-7,3,18,7,-9,70,17,11,-28,30,82398
11,-21,12,-12,-5,8,-26,23,26,76,7,72,46,-36,65,21,3,-3,21,30,1,33,65,11,12,11,21,-22,-49,-63,-41,22,-4,20,59,24,-3,6,7,3,-18,26,0,55,17,-21,14,-22,9,-47,15,33,17,-78,37,-57,-58,10,28,-8,6,-11,-7,29,6,92,-17,-24,-14,26,60,-27,17,29,-3,0,-7,24,-34,4,-4,90,16,76,-4,-4,46,-62,34,35,-25,3,11,19,5,-14,-27,-42,-4,19,-56,-66,-27,-55,18,23,-23,43,100,7,-66,30,-5,-43,5,21,17,7,24,-57,-74,43,-62,25,-28,4,-22,-11,60,-37,-8,-29,-16,-29,6,4,-27,-44,4,-12,-24,32,24,-46,59,-16,84,77,-46,84,-9,61,25,0,-11,19,-37,19,-7,-36,-1,-29,8,13,26,52,-2,9,79,-31,-9,100,3,-31,53,7,-19,65,-56,46,-32,-6,19,59,82432
24,-11,40,-10,-15,5,-31,2,10,52,14,83,-12,-20,38,26,-39,-42,-10,7,-34,41,28,-26,5,-37,-8,-16,-40,-60,1,31,65,47,30,22,-20,26,-23,-23,-60,63,-7,90,-34,55,-3,0,48,-67,3,40,25,-50,-23,55,-29,7,38,14,7,-15,-21,57,-26,7,-11,-5,57,-24,23,-22,73,-16,-24,63,-44,-17,-16,-23,26,0,-29,37,-14,22,44,-26,34,6,-34,26,-26,44,7,-4,-15,12,-31,-28,-3,51,-34,-1,38,-13,14,19,100,12,-96,25,20,-20,-5,-26,-37,0,-14,60,-55,30,-98,18,-38,-2,-9,-8,66,36,-9,21,-19,20,-28,9,-19,-87,9,19,-33,26,34,29,64,-67,15,54,-46,84,-4,-32,19,21,-34,30,7,18,-21,-20,0,-39,13,7,23,-22,-31,58,26,-18,-7,98,12,-22,94,1,23,-21,-34,43,-13,1,60,33,82440
-55,-45,27,-13,-12,13,1,-11,-64,-3,83,1,11,-43,64,10,23,-38,-100,-30,-43,29,16,10,-2,-17,4,21,-85,-23,-14,61,-53,-13,17,-24,-53,39,-53,9,-100,-38,-56,44,-5,11,-100,31,-13,-22,-25,33,56,-100,-13,45,-49,10,43,-18,-27,-11,-80,100,48,5,22,34,30,14,18,-31,-23,-7,3,74,-41,38,-56,-12,-11,-14,7,73,13,-4,36,-71,43,-59,-62,-18,-7,23,38,7,-22,-1,0,66,-70,68,-2,-73,-10,72,-100,-48,-8,37,-56,29,25,-58,17,-25,-22,-16,0,48,-100,34,32,24,-100,-60,-1,-14,17,32,-9,28,-83,-1,-27,-9,9,35,-2,-2,-55,31,6,31,20,-46,26,-3,-100,18,-59,-72,9,43,0,-25,-4,32,-56,-2,-56,-4,-17,-1,-32,-68,-44,-17,39,-53,-84,-8,-1,14,46,-17,-100,13,-13,39,-37,-49,100,17,82663
34,64,26,-8,4,-48,-84,-42,24,-16,30,55,84,-39,-5,-1,11,-16,-5,9,13,75,31,-13,26,-33,-19,-35,-27,38,-3,19,-23,-47,39,29,7,57,-20,27,11,87,-8,5,26,28,5,43,40,28,72,98,27,-70,-11,16,72,-47,9,16,79,-72,19,-28,-60,-47,-31,40,9,-18,32,7,100,-64,-35,6,-9,-57,42,0,31,-40,6,-9,25,27,74,72,-2,9,-17,-22,-27,86,0,13,-27,-51,-27,11,32,-2,-41,20,-10,13,-16,29,51,8,38,58,26,0,-16,-34,-32,30,-3,7,-73,79,-64,26,-18,-52,31,-8,61,-36,-76,-7,28,43,14,47,20,-73,10,44,-36,35,3,-58,61,-55,2,-16,-21,67,-37,-50,19,64,-94,25,-64,58,7,28,13,-42,-29,32,16,-38,14,50,8,-10,5,47,10,17,10,30,-10,70,-18,69,11,-1,-27,32,82665
18,50,79,-20,-41,-13,-52,-19,-76,9,-15,74,13,-67,13,57,-49,-32,-91,-33,-22,62,43,-28,39,-12,24,8,-43,-20,10,38,26,77,-18,12,-74,32,-32,17,-100,-6,-23,100,15,65,-87,48,52,-22,-34,65,33,-100,-60,33,-71,-15,25,-15,-34,38,29,33,-7,47,7,47,68,-30,45,4,-6,-20,21,14,-33,-15,47,-41,-7,49,-44,13,-20,2,58,-71,21,-80,-47,58,-38,60,31,-19,-70,28,20,19,-94,11,-15,-96,9,21,12,43,37,29,-52,-22,21,-17,18,-42,-17,7,-45,35,-100,58,-33,25,-48,-41,20,-22,61,-82,36,65,26,57,1,21,7,-29,19,55,-39,24,54,-84,60,-44,13,9,-44,83,-43,-77,28,40,-52,17,27,-25,-72,15,-38,-12,52,42,-25,-71,-21,55,18,-14,-49,43,21,8,100,7,15,20,35,56,9,-31,36,-10,82667
11,27,61,-20,12,0,-65,8,33,11,38,88,55,-24,11,18,1,25,-23,16,-20,42,63,52,45,55,3,1,-46,2,-8,17,-8,21,-5,22,1,50,10,20,-76,8,27,88,15,46,-14,35,55,1,13,50,17,-96,31,39,0,2,17,25,21,-4,13,75,-17,20,3,34,45,52,58,0,18,-11,0,70,24,-1,15,6,27,9,10,9,-2,32,60,3,6,38,-3,18,-14,60,41,1,-26,15,-4,51,-7,61,0,-14,10,57,-15,17,86,49,1,24,14,-24,9,-12,65,20,44,43,-98,43,-3,17,0,-35,4,-20,62,-15,2,30,17,73,26,33,12,4,15,67,-9,21,23,-32,60,-57,17,12,-2,82,-37,-68,16,51,-71,27,11,18,3,0,0,-4,4,49,31,-65,-19,69,20,-31,2,84,16,12,92,20,-7,52,-1,58,14,0,55,3,82674
18,-40,8,-27,-4,-8,-65,-37,38,22,34,75,34,-25,70,0,10,3,-9,6,-20,73,74,50,20,18,13,-26,-48,-16,14,25,-3,-17,-38,24,32,24,-6,17,-3,6,5,62,15,8,0,23,63,-25,38,78,18,-65,-55,-44,-17,-7,33,1,35,-43,10,40,17,60,-25,20,14,55,67,-3,7,-53,11,83,-3,32,-51,-1,8,51,24,69,-17,7,17,-20,26,29,26,-21,-19,75,23,-12,-21,-3,5,2,-7,63,-35,-9,-10,11,6,-5,100,30,-69,30,-3,5,14,-18,20,17,-66,-37,-64,68,-65,-10,70,-25,26,-26,44,4,-32,19,20,66,21,35,-49,-57,20,63,24,-4,0,-7,43,-44,32,22,61,77,-18,10,26,14,-67,30,-6,40,27,11,-10,-37,-31,22,17,13,-20,72,47,6,-27,100,20,-45,66,17,11,22,-2,17,4,-6,57,-39,82675
0,13,37,-20,-8,0,-27,-1,9,18,40,25,53,-32,72,7,8,-26,-73,-3,-22,52,69,36,22,-16,-7,-8,-47,-99,-36,29,-14,3,-14,26,17,20,5,5,-72,-37,17,70,-7,36,-62,21,52,-79,-3,51,28,-82,-11,-25,-29,1,16,22,-1,-75,-28,71,31,59,-9,26,35,36,70,11,-32,-15,58,3,-27,39,0,-9,42,69,4,84,-10,33,21,-40,9,1,18,22,-19,56,16,-7,-28,-15,59,2,-79,-12,-38,-82,17,8,-48,-14,100,16,19,75,7,-27,12,-11,-6,14,-8,-18,-86,41,-85,-5,35,-24,14,-19,12,0,-58,0,-32,34,-13,3,-29,-79,9,32,19,-7,6,-19,12,-42,53,18,43,39,-28,2,4,25,-29,29,-21,77,13,4,-19,-34,13,29,6,7,-21,61,56,-27,-64,100,7,-28,72,14,-49,61,-10,16,20,-21,78,-9,82676
33,71,43,1,-38,-4,-54,-13,27,2,-44,65,84,19,27,13,-6,-11,-51,-13,-41,83,58,-17,21,-29,4,-20,-77,-28,-30,41,41,-18,-6,39,-6,-1,-6,1,22,9,0,50,-7,28,-52,17,80,-24,32,77,30,-88,7,-57,-6,-5,15,-8,29,-6,39,46,-17,0,-17,17,32,-16,52,35,6,-14,-7,-41,-18,-7,64,-47,-6,-20,0,24,-9,-6,27,-8,11,19,15,-22,-5,73,37,-4,21,-49,-14,46,-36,-66,-29,-33,-1,54,-50,6,93,40,29,-6,16,-28,8,-5,-29,23,6,-39,-88,83,-64,20,-25,21,64,1,86,30,2,0,42,28,13,52,-34,-67,38,24,17,22,17,26,86,-61,6,2,-27,63,21,-58,50,-3,-52,44,-52,-2,-6,58,30,-29,-28,25,-5,-58,-34,82,4,-24,-75,89,39,-32,55,23,-45,78,31,27,39,34,41,-7,82677
-9,-7,78,-46,-36,-15,-44,31,31,38,17,95,60,-15,13,33,27,-43,-76,-6,-3,60,42,32,27,-2,9,-58,-68,-100,-24,47,13,6,-20,16,-56,5,16,-24,-15,27,20,100,-34,76,-86,37,81,-100,22,100,41,-100,-48,76,71,-16,24,-5,18,19,-58,100,46,80,-58,37,81,33,48,-16,31,28,36,7,-41,32,2,-41,1,57,14,19,-26,2,22,70,21,25,1,10,-50,57,53,-31,-3,-30,33,73,-34,-4,14,-35,29,74,-91,-48,83,55,-66,54,-18,-6,18,-46,-12,16,-52,86,-100,100,-46,45,-19,-37,-9,-47,85,35,18,24,-63,56,-16,50,59,-43,41,47,1,50,31,30,85,-71,43,37,-13,100,-42,-65,11,3,-49,21,-33,48,-54,-22,6,12,8,31,-2,-61,-2,82,54,-6,-85,81,41,61,100,17,-89,60,39,22,-13,0,100,-20,82689
