fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-50,-21,-28,0,-11,-13,18,29,-34,56,-12,64,26,2,11,-19,-40,16,-34,-10,74,-29,-6,40,1,-52,40,-8,34,-21,24,43,-56,22,27,5,29,-14,-6,20,-42,-46,-14,12,-30,-21,-38,13,14,6,4,24,-12,-11,-54,42,-16,6,55,61,40,-43,50,55,23,-8,-22,54,4,-11,-38,0,-17,28,-34,54,-7,-54,-1,0,-14,-17,-5,25,-3,2,-50,-43,-27,18,70,17,74,-3,-26,-67,9,-13,3,-65,-12,4,25,-7,-28,-11,-27,-34,29,34,-9,54,9,60,31,-58,-69,-36,63,0,36,-46,-19,40,-61,-10,16,-34,-6,-4,-24,19,-24,16,40,0,14,37,-1,-25,31,50,-3,-9,58,-9,47,-4,34,27,-50,-18,59,-19,2,0,3,13,52,29,16,-1,-3,13,65,-28,-14,-28,-34,-16,-2,-10,54,2,-28,63,21,-20,-16,0,32,64,37,20,-35,-55,68,-7,1,0,-12,-25,-11,14,65,-5,34,73,-2,-31,84,-50,-31,0,-12,-26,48,-10,36,-11,15,-9,12,-45,-26,-13,15,7,10,-36,-3,-15,4,25,-3,58,3,-15,-54,-2,-14,31,79778
-37,18,57,0,-19,-9,55,30,0,25,-16,86,35,10,15,-22,0,12,3,35,7,-16,16,65,-25,-21,33,4,78,57,57,23,-43,-15,47,18,67,-19,-38,49,-16,-12,7,8,-22,3,0,4,-2,17,21,-23,-14,17,-41,23,6,-49,9,48,65,-18,93,46,55,0,21,40,-26,8,0,-21,20,28,-33,21,10,17,13,-17,-29,-10,31,48,9,16,-66,-64,4,-23,7,21,100,-36,16,-49,8,-29,11,-47,9,44,41,-5,-28,0,-55,0,-37,73,0,37,38,70,24,-58,-46,31,0,-37,32,-24,0,36,-47,-10,-27,-30,-18,-8,0,12,-27,40,34,0,11,58,41,-15,28,9,-4,3,43,-10,12,12,9,30,-37,0,49,0,-52,20,-23,26,62,55,38,24,-18,-4,44,-43,20,-44,3,-9,13,36,62,-26,8,0,27,-24,2,-22,32,88,8,11,0,-56,42,-6,39,0,-21,12,-9,31,30,4,21,96,-24,34,65,-58,15,0,-4,-50,13,9,-37,2,20,38,4,-20,-18,13,16,18,14,-26,-15,9,18,32,24,47,-25,-16,-72,-3,5,47,79813
-20,-13,37,0,-16,-51,18,27,0,0,-33,38,-1,-2,24,-19,-4,14,0,-34,7,-74,29,58,52,18,17,22,22,40,23,19,-61,24,6,-13,72,-27,-11,86,-55,12,13,9,-45,-7,0,8,-4,-3,7,27,-36,-19,-54,22,-18,3,23,47,60,-58,34,66,88,0,-14,-1,24,-43,0,-7,-7,42,-1,-2,2,-40,9,4,-66,-56,-20,67,-17,4,-37,-28,-9,-51,8,31,76,-52,1,-77,16,-67,6,-31,25,57,13,-7,0,-18,-28,0,8,66,0,43,19,69,-1,-41,-22,-2,0,-44,14,-6,0,16,-69,12,-49,-15,-21,-11,-12,18,-33,-58,19,0,15,37,22,-54,56,18,-11,-79,-8,-9,24,8,-20,26,-31,-21,28,0,-5,20,-30,58,57,24,-60,37,-18,4,72,-58,-18,-54,-11,13,-33,12,70,-26,11,0,16,-24,-23,-10,44,45,-19,19,0,-97,76,-12,52,0,-13,-8,8,54,-6,18,0,65,41,-17,43,-20,-6,0,50,-30,19,-10,18,-83,32,-44,7,18,-61,1,7,-25,23,-26,4,5,-10,-13,36,62,22,25,-30,0,-14,72,79915
-10,-30,7,-3,-14,-47,39,52,-41,12,-49,47,12,49,15,-13,18,35,-23,-15,29,-57,17,22,-37,76,-12,29,-6,-3,43,9,-70,17,1,-14,14,-10,-11,36,-20,68,24,36,8,-35,-36,6,7,-13,6,11,-50,0,-66,13,-7,-14,51,-4,28,-35,-2,39,41,-30,-39,-35,35,-40,-35,-33,-37,39,64,7,22,-12,15,-13,-77,-45,9,49,56,3,-47,-32,-22,-50,26,0,99,-27,-28,-32,27,-77,1,-42,23,73,6,-9,82,-52,-8,-44,69,4,-32,16,13,89,-5,-44,-38,21,72,-27,-9,2,-13,-8,-29,18,-45,-43,4,-21,-36,-7,16,-52,-8,-13,41,51,17,-66,52,1,-47,-50,-31,-18,28,3,-6,58,-19,-10,-4,-12,-21,34,-40,47,49,41,-47,-10,4,-29,55,-57,18,-51,-15,-14,-37,12,52,-41,-18,74,25,-16,-11,-35,35,51,-4,-6,-42,-90,56,-11,61,-4,-20,-31,14,49,2,20,-3,98,-43,11,24,-38,-18,-12,76,-4,31,-7,74,-67,1,-22,7,31,-67,16,33,-29,15,-49,-1,21,-34,10,-11,38,31,37,-47,8,-12,49,80005
-36,26,4,0,-11,-23,52,23,0,19,-10,63,11,25,11,-13,-22,22,-19,-13,69,-37,-1,42,-27,17,35,0,17,0,51,31,-62,29,27,1,31,0,-16,-12,-10,17,9,36,-10,-28,0,22,18,0,14,20,-10,11,-60,34,2,-35,56,56,44,-12,32,42,-11,0,-27,-6,8,-14,0,-10,-25,22,-6,17,8,-4,5,-16,-17,-20,-5,63,22,12,-55,-46,-11,-10,73,7,60,0,-24,-60,30,-19,3,-46,2,40,35,0,-12,-18,-60,0,31,31,0,64,30,71,29,-75,-49,21,0,-3,37,-17,0,24,-58,-3,-9,-34,-39,-10,-29,23,-9,0,21,0,38,44,31,-48,49,9,-25,-29,-5,-15,46,-43,34,21,-38,-8,55,0,-41,17,-13,34,52,43,1,-7,-39,0,23,-49,17,-47,-9,-26,-19,30,52,-12,-22,0,21,-14,-5,-12,21,62,30,21,0,-63,22,0,39,0,-12,23,-2,36,61,1,25,55,-24,16,88,-69,-25,0,23,-57,49,-45,32,-23,7,-11,20,-6,-50,6,27,10,10,-36,-14,9,-15,9,-9,41,6,6,-62,-1,0,60,80084
-24,-30,27,0,-10,-8,6,39,0,27,-21,69,50,24,0,-30,-19,32,0,-14,25,-17,0,15,-44,24,43,7,58,25,6,4,-33,-6,18,-32,52,-20,17,-7,-11,15,-2,3,-17,-17,0,3,21,-37,6,-8,-20,9,-31,11,-4,-58,24,48,14,-20,54,31,-1,0,33,13,-19,15,0,-3,38,38,-52,26,-7,-52,8,-42,-41,-2,27,35,20,7,-43,-46,23,11,24,17,48,-12,-34,-50,5,-45,5,-44,2,52,39,-9,-40,30,-15,0,48,49,0,54,43,74,-13,-67,-39,19,0,-12,43,-41,0,-7,-45,0,17,-39,-14,-8,-19,20,-6,6,-5,0,6,16,10,-29,36,8,38,-11,9,-16,11,1,9,43,-28,-1,49,0,-70,5,-46,7,61,18,10,0,-14,6,27,-54,20,-48,26,-15,-3,1,58,-49,4,0,30,-34,-2,-7,34,70,6,19,0,-26,24,-12,45,0,-10,-29,-4,5,37,5,-9,51,-51,28,62,-60,-26,0,-2,-14,16,-5,46,-26,13,-18,4,-21,-30,-13,31,15,-1,-43,-19,-10,-5,51,2,34,-18,-24,-47,0,-9,35,80167
-8,16,17,0,-13,-37,-31,61,0,0,-20,40,10,-13,12,-24,-8,32,-3,-12,22,-54,12,35,15,78,2,10,-6,13,-30,8,-68,22,15,-30,27,-23,-15,63,-7,82,-6,25,-28,-31,0,9,-4,-34,18,21,-18,-5,-68,8,7,-19,32,35,32,-16,5,17,65,0,-38,-21,25,-7,0,-11,-39,31,65,0,-21,-12,4,-37,-43,-33,25,79,-15,16,-40,-40,-2,-49,19,12,57,-28,-32,-70,25,-44,0,-16,10,52,15,5,58,-7,-16,0,74,31,0,26,31,76,20,-34,-14,23,0,-28,3,13,0,-2,-66,13,-43,-41,-18,-9,-30,17,-23,-25,-1,0,28,3,-18,-60,57,4,0,-58,-16,-14,25,0,-8,63,-11,6,29,0,-23,-11,-38,61,38,8,-21,11,-18,10,29,-55,2,-50,-2,-32,-31,-31,38,-42,-1,0,42,-28,6,-6,37,40,-7,15,0,-63,30,5,50,0,-19,14,11,57,12,11,18,68,4,26,40,-29,-22,0,57,-15,29,-3,73,-72,7,-13,8,23,-60,-27,32,-10,10,-35,-11,-21,-37,12,16,20,30,44,-43,13,-3,78,80231
-25,-1,-12,0,-11,-13,50,11,-22,19,-45,56,4,17,12,-8,9,-2,-14,0,34,-7,-16,57,-58,49,-15,-2,-69,-8,55,-15,-40,35,56,-10,78,-34,-32,16,-9,49,9,25,-3,-1,-23,-2,-23,-10,17,34,-38,16,-34,-8,19,-11,5,56,56,-24,-32,54,23,0,28,23,-30,0,-22,-8,48,30,-5,14,4,8,3,1,-63,-17,3,72,5,13,-31,-42,50,-28,32,35,78,-37,1,-36,34,-72,-9,-49,-1,45,-7,-12,2,52,-62,-20,42,99,0,23,38,72,4,-25,-64,79,57,-33,-19,-27,-7,45,-26,-10,-28,-10,-12,-8,-6,28,40,12,47,-3,32,82,62,6,32,19,66,-52,20,-4,16,-26,-4,13,-32,-11,48,-8,-40,21,-64,44,24,49,14,8,-9,29,23,-64,29,-58,40,-6,-15,67,29,-71,-6,62,50,-11,-19,-3,23,62,-5,30,-23,-51,24,-8,42,0,-16,-7,-18,47,28,-8,5,78,-62,89,59,-33,0,0,44,-59,31,-16,46,-66,24,2,-2,5,1,16,-5,10,9,3,6,19,-5,2,31,59,-25,8,-45,-3,16,74,80313
-16,30,41,0,-6,-25,24,31,0,-1,-18,71,-33,-31,19,-23,12,-3,-3,-21,-14,-27,-15,30,10,73,-17,2,-77,36,26,0,-29,-3,34,-6,30,-5,-14,26,9,71,4,2,-36,-3,0,2,-1,-7,20,-5,-18,-2,-26,5,12,-8,2,12,35,-14,-64,17,29,0,-33,45,61,-5,0,-1,-28,17,16,-2,-4,-37,15,-5,-30,-20,6,30,-31,16,-80,-17,57,-33,-20,6,67,-40,-15,-63,15,-34,8,-40,6,58,15,4,35,8,-51,0,29,24,0,20,27,49,38,5,-37,41,0,-40,-17,-13,0,16,-63,7,-27,-34,3,-8,0,-16,-32,-12,20,0,2,0,-17,-25,33,22,1,5,44,-25,47,5,-31,36,-26,1,13,0,-18,5,-26,37,52,-8,-4,10,4,-7,7,-45,21,-37,57,8,15,-22,46,-27,5,0,15,-22,4,-7,16,73,-26,-16,0,-55,7,1,44,0,-8,29,5,34,17,0,41,55,12,40,42,13,0,0,21,-51,48,0,27,-4,7,-26,3,14,-25,-6,-5,0,17,-42,-13,3,2,-24,3,16,60,-10,-81,8,2,31,80674
-33,-11,16,0,-2,-44,30,7,-33,1,-40,41,-20,16,17,-22,-34,16,-8,-27,39,-69,28,61,10,24,28,-10,24,18,37,22,-56,78,12,-21,70,0,-17,43,-41,18,18,9,-6,-7,-22,10,-25,-15,-11,76,-43,-29,-52,24,-24,-7,10,29,65,-46,26,67,39,-10,-31,40,9,-27,-22,-7,-29,55,-16,1,12,-14,27,17,-66,-42,-33,35,2,-9,-22,-30,-2,-20,37,30,61,-34,-24,-50,24,-64,9,-49,20,64,10,-7,-9,54,-18,-30,17,50,-11,39,-1,66,33,-33,-49,40,64,-34,28,-11,-19,29,-43,-6,-16,-25,-15,-17,-6,28,12,-30,30,0,9,42,65,-37,54,44,46,-45,34,-15,17,10,4,5,-36,-14,25,-16,-8,26,-42,47,50,35,-32,29,-16,36,40,-43,-30,-44,10,-8,-38,60,56,-36,-2,65,-10,-26,-17,-6,52,39,2,26,-33,-84,45,-10,54,0,-9,-14,-7,46,26,-16,35,52,4,26,63,-12,-25,0,44,-18,18,4,14,-52,36,-29,8,9,-39,16,17,-16,17,-50,0,6,-29,-20,21,60,3,22,-24,-4,-24,44,80675
-31,-15,0,0,-15,-40,-2,32,0,4,-62,46,4,-14,0,-36,-11,11,-8,7,32,-13,9,57,-17,42,-2,4,-12,-7,0,-11,-38,30,26,-24,52,-24,0,-12,-5,39,12,7,-29,-19,0,-11,-22,-29,23,26,-58,2,-29,-16,0,-22,4,19,57,-27,-1,52,2,0,21,-13,40,-13,0,-11,-1,34,19,0,0,-21,3,-38,-80,-34,34,62,28,22,-48,-49,9,0,23,21,67,-40,-35,-52,17,-83,-9,-72,4,37,35,-8,17,40,-46,0,33,57,0,34,31,82,19,-35,-63,30,0,-40,2,-50,0,18,-47,-16,4,-28,-20,-14,-20,21,-38,-12,19,0,13,35,66,-19,39,25,48,-13,-11,-8,37,-28,-8,39,-41,-2,19,0,-31,21,-56,21,55,25,-10,7,-18,6,44,-75,31,-64,18,-5,-12,44,57,-58,-3,0,39,-41,-8,-4,44,46,-5,17,0,-44,41,-16,26,0,-24,-18,-24,23,11,0,3,80,-3,24,49,-26,-22,0,36,-43,43,-38,36,-58,20,0,-11,-3,-23,4,5,0,-2,-37,-10,5,-15,8,16,56,37,-12,-52,-7,-11,48,80720
-17,-27,44,-7,-15,-40,31,37,-35,63,-55,36,15,40,6,-6,16,42,-15,-10,58,-35,40,38,2,-11,25,13,-42,42,32,-3,-66,10,34,7,53,-18,-36,-42,-33,-9,11,39,29,-14,-32,0,-46,8,5,13,-55,-7,-62,0,8,-2,48,37,40,-40,-20,64,-29,-13,23,-34,68,-42,-32,-11,25,25,7,57,17,27,3,0,-63,-43,7,59,18,3,-30,-28,-22,-29,56,-9,32,-3,-3,-46,28,-63,2,-49,25,48,-13,-10,20,6,-32,-33,16,51,-14,41,23,74,-37,-71,-50,-5,68,-1,23,-25,-24,25,-39,-6,-29,-17,-7,-12,-18,43,31,-3,28,-15,44,54,25,-32,39,-10,20,-75,-36,0,37,-17,29,40,-27,-12,36,-25,-10,23,-13,26,29,49,-1,-14,-8,-42,64,-48,5,-38,-24,-42,-8,9,31,-13,-3,69,31,-11,-11,-6,31,44,29,44,-35,-65,68,-16,38,-7,-18,-32,-8,27,36,11,-31,48,9,-4,65,-58,3,-14,14,-33,39,-25,14,-82,-11,-6,0,-5,-36,12,39,-18,4,-25,-6,7,-2,12,-15,63,61,-21,-28,-5,3,66,80909
-11,46,83,0,-9,-81,30,39,0,-17,-36,54,-51,-27,26,-13,20,16,27,-43,2,-70,-32,48,40,24,40,-1,41,89,33,-6,-72,48,31,19,65,-41,-55,85,-61,26,6,24,-29,-18,0,4,-18,23,13,48,-34,-54,-69,-2,-29,-22,22,45,55,-60,58,46,91,0,-19,32,0,-52,0,-5,-2,30,5,-21,-3,-63,16,6,-58,-81,-30,76,-38,11,-13,-10,14,-66,-2,23,98,-11,-10,-66,22,-58,11,-28,-9,58,-9,-14,12,2,-26,0,21,64,0,13,22,46,-1,-23,-32,28,0,-7,39,20,0,27,-67,0,-64,-30,-14,-14,-22,15,-31,-32,26,0,29,80,12,-56,56,47,-2,-33,30,-16,36,-28,-32,38,-16,-23,41,0,-22,8,-28,60,15,77,-34,21,-14,-38,56,-37,-50,-33,10,20,-50,0,18,-26,38,0,6,-12,-22,-6,39,56,-29,12,0,-92,54,-16,56,0,-13,40,-3,57,1,-5,-6,100,30,22,40,-9,-6,0,6,-25,35,-34,26,-35,16,-40,4,28,-58,-2,13,-36,24,-40,-7,8,-45,-56,28,45,-12,-9,-14,13,-30,81,80912
-39,-27,9,0,-25,-39,11,77,0,37,-55,43,10,48,15,-27,-30,41,-44,-17,47,-69,45,21,-43,33,12,54,15,15,17,37,-81,-25,10,-10,-44,-23,-36,42,-45,25,26,28,-36,-39,0,8,2,-9,-12,-22,-54,3,-79,40,-39,41,77,47,21,-50,21,63,43,0,-48,-89,51,-56,0,-13,-44,8,32,37,11,22,-15,-39,-58,-45,5,64,45,-11,-23,-51,-98,-16,43,-14,77,0,-32,-50,20,-61,-20,-54,29,39,17,-43,48,-65,4,0,38,-41,0,31,0,86,-29,-68,-57,-10,0,6,8,-5,0,0,-45,-3,-4,-72,1,-25,-45,28,-25,-39,0,0,27,-23,-45,-71,58,0,-62,-35,-91,-17,52,-31,8,76,-44,-32,46,0,31,31,-2,22,61,-35,-43,-49,5,-27,84,-58,-2,-58,-98,-39,-24,-51,68,-3,-39,0,58,-30,-31,-15,6,43,11,27,0,-83,87,-45,33,0,-28,-30,-4,14,11,51,-24,70,-45,-17,20,-60,-37,0,29,0,58,-32,44,-35,-15,-18,7,4,-71,12,41,-33,15,-69,-27,10,-19,8,-48,63,48,25,-17,-1,-33,64,81338
-13,-2,51,-11,-9,-24,23,8,-44,13,-42,79,-29,30,12,-9,30,20,22,3,-13,-36,-7,54,23,36,12,-10,27,50,26,10,-55,10,52,16,44,-22,-45,0,-32,36,5,24,-6,1,-46,-3,-42,17,20,6,-43,-7,-52,9,0,-23,-6,23,58,-29,47,46,3,-9,-48,78,-16,6,-46,-2,-43,31,-20,10,3,-13,18,31,-47,-26,-30,37,22,19,-50,-11,19,-17,-12,26,77,-32,17,-52,34,-46,14,-49,4,60,7,-27,-8,36,-55,-44,-7,44,-10,27,23,42,62,-22,-50,30,66,-30,10,21,-26,38,-52,-23,-18,-13,-7,-12,-2,13,-7,-2,36,-15,28,-6,29,-21,35,35,34,-32,71,-14,51,-26,2,7,-14,-19,22,-25,-25,17,-27,29,27,-9,-4,2,-5,26,47,-45,-8,-43,22,9,-22,22,29,-25,23,67,12,-8,-17,-2,34,77,1,11,-44,-77,45,-26,58,-10,-14,-3,-25,30,34,-10,55,81,35,33,68,-19,17,-14,35,-52,49,-22,-1,-34,26,6,-4,26,-24,18,22,-16,11,-22,0,13,-14,-34,-4,46,-18,27,-54,3,2,34,81539
-51,-31,12,0,-5,-58,9,24,-35,0,-18,45,-14,41,19,-15,-43,37,-26,-24,50,-77,-28,49,33,37,20,-4,42,10,13,13,-77,19,3,-5,47,-18,-3,77,-46,40,18,31,-39,-34,-32,7,0,-4,-7,25,-17,-34,-76,13,-35,-16,58,75,52,-50,52,46,77,-25,-27,12,-23,-17,-32,0,-16,48,12,-1,6,-56,8,2,-48,-58,-36,44,41,-8,-47,-43,56,-8,48,31,57,-42,-54,-62,23,-50,1,-55,4,67,27,-7,24,79,-23,-34,52,55,-25,52,16,55,19,-2,-56,57,73,-38,19,-14,-14,0,-62,16,-4,-28,-17,-8,-34,-28,-37,-50,1,-3,32,4,0,-82,64,23,76,3,11,-25,35,-55,7,26,-58,-9,72,-15,-19,22,-56,35,71,0,-50,45,-16,28,30,-54,-30,-50,49,2,-31,-5,74,-58,-20,73,24,-16,-6,0,48,47,7,-29,-36,-100,30,-10,58,0,-8,-37,14,32,31,-9,13,61,26,60,65,-2,-50,-3,16,-27,39,-56,52,0,26,-24,8,2,-82,9,35,-28,19,-25,-8,12,-27,-14,46,48,-29,-2,-42,9,-36,47,81642
