fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-29,31,4,0,-7,-12,-34,38,0,-4,-13,26,-13,48,1,-5,-36,38,-26,57,23,-36,23,49,-8,37,10,0,49,0,-33,1,-52,-3,11,-12,0,-4,-14,9,-49,45,28,28,-9,-19,0,-3,9,-17,-19,-9,-14,-18,-54,0,-27,2,78,88,49,-56,58,23,3,0,-40,-39,-14,-5,0,0,-54,19,17,-4,9,-6,-20,-28,-39,-4,0,54,55,-15,-17,-52,-36,-43,20,0,-18,13,-55,-19,15,-36,-17,-41,11,-50,31,-12,19,-27,-13,0,76,-6,0,27,28,58,1,-14,-36,37,0,7,13,8,0,-8,-17,-5,-41,-3,7,-12,-15,-1,-3,-16,-9,0,28,-6,-2,-52,45,-3,-26,14,-33,-13,28,-39,-7,43,-29,16,89,0,0,27,-3,49,39,-6,-12,0,9,28,49,-37,-7,-33,-33,-15,-73,-4,35,0,-28,0,55,-4,14,3,17,27,-7,-4,0,-24,50,-13,-49,0,-6,32,-11,48,-16,2,11,-8,-12,33,-4,-11,-45,0,9,-10,25,-42,69,-2,2,47,-1,13,-51,19,40,-19,0,-7,-28,14,-84,-7,-9,25,0,1,-24,6,-34,50,254109
-25,-21,36,0,-15,-44,71,23,0,23,-55,39,9,-10,15,-17,1,10,2,-20,12,-47,-5,60,-27,17,18,11,-35,41,72,27,-50,-19,29,10,68,-24,-20,13,-28,23,7,12,-7,-16,0,7,-10,15,18,-9,-50,0,-47,22,-11,23,25,15,61,-32,-22,76,23,0,-4,-15,59,-5,0,-2,-6,40,41,19,1,-39,11,-10,-61,-46,15,79,-18,20,-45,-24,-42,-22,5,14,59,-21,-23,-65,24,-59,13,-57,2,14,21,-25,53,54,-38,0,8,71,0,15,11,90,-9,-53,-45,-43,0,-15,11,-25,0,38,-60,-9,-16,-16,-1,-9,-18,28,-5,-28,46,0,14,31,8,-28,43,29,68,-67,-14,-5,36,-1,-27,26,-30,-20,10,0,20,15,-5,27,43,36,-23,15,0,2,87,-45,10,-37,-47,32,-9,-7,44,-11,11,0,18,-16,-27,-6,53,46,-20,24,0,-80,90,-19,11,0,-13,-14,-14,25,15,12,-18,58,-12,-37,44,-46,-23,0,27,-42,32,-9,12,-76,15,-25,8,-9,-31,-1,2,-8,14,-31,2,-2,-4,8,16,75,58,10,-44,-7,-13,76,270860
-14,-46,56,0,-13,-24,14,29,0,44,-57,61,18,4,6,-26,-6,41,23,1,1,-19,5,41,-42,-46,24,10,-1,52,16,-8,-51,4,51,3,62,-34,-30,-11,-3,-42,5,15,-25,-13,0,0,-26,7,37,3,-58,12,-47,-9,9,7,10,4,43,-20,19,64,-3,0,-49,-8,36,-18,0,-6,-19,14,-33,40,12,-4,0,-3,-70,-28,18,73,9,31,-41,-35,-13,-31,-2,0,90,-19,8,-54,27,-68,-6,-39,9,29,29,-32,-29,-20,-39,0,-6,65,0,50,34,81,-14,-38,-13,-7,0,-16,24,-21,0,27,-45,-30,-29,-19,-11,-14,-17,9,-17,21,29,0,19,11,44,-17,37,5,-32,-37,-16,-1,44,-2,3,31,-21,-30,2,0,11,23,-29,32,36,16,25,-24,-9,-3,70,-64,26,-58,-17,-14,-24,41,43,-32,31,0,33,-30,-36,-6,24,69,4,9,0,-49,71,-32,17,0,-15,-36,-37,35,27,8,-13,81,-48,10,68,-54,7,0,47,-40,36,-16,-6,-54,-2,4,0,14,-18,11,38,0,5,-29,2,8,-11,16,-19,63,38,13,-43,-5,6,81,278035
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279324
6,-100,-39,0,0,75,-28,0,0,9,-72,76,83,-21,-2,5,-100,-3,-44,21,-5,86,0,54,52,69,-52,0,25,-50,-43,-100,37,-42,76,100,-34,0,-13,26,-17,74,3,-100,-42,8,0,-2,-100,100,18,-46,-76,51,35,-100,37,-17,-60,6,55,-24,26,98,25,0,-45,-100,-25,77,0,9,-46,-77,-100,24,-1,-100,0,100,-100,61,17,100,-20,23,-100,-100,-10,11,-54,16,-98,-66,46,-2,-33,-98,0,-16,0,58,-82,-56,-100,-34,-45,0,-76,-30,0,-60,-45,37,-26,-15,-16,8,35,-60,-52,-52,0,4,-6,34,8,-66,100,-1,3,0,-41,100,10,0,-87,-61,100,38,-56,65,-36,-57,-100,62,20,-34,22,-15,16,34,8,0,-16,0,100,-11,100,-57,100,-66,100,100,0,19,61,20,-10,-55,100,100,100,-12,-45,36,0,-7,35,5,-80,77,-22,0,0,65,-2,-51,54,0,0,-97,31,-7,-3,0,-27,-80,52,10,-25,-16,45,0,99,-40,19,-35,-68,-57,14,22,-40,-50,31,-3,-26,-27,-2,-61,-67,-16,100,80,-65,100,-26,58,-100,-52,44,100,279349
2,-100,-46,0,0,0,-39,-2,0,28,-100,-49,31,3,25,94,19,-8,-35,24,-76,100,0,100,-100,-100,-54,0,27,-46,-50,-100,66,-47,-1,79,14,0,-62,51,10,-100,0,26,-23,15,0,21,-66,85,58,-46,-100,-1,66,-100,14,38,-82,75,100,13,25,76,52,0,-75,-100,0,-27,0,-3,-75,84,-63,30,2,66,0,99,100,0,88,22,3,56,-30,20,0,10,-77,-100,-71,-100,0,74,-13,100,0,-54,0,3,-100,100,-62,-48,-23,0,-40,11,0,-71,-100,-40,-7,100,-54,31,100,-100,-54,16,0,55,78,100,10,56,100,-1,14,0,-23,32,76,0,17,23,20,57,-32,-100,-49,-41,-100,70,100,-41,-36,-2,-4,100,73,0,33,9,98,-11,6,26,29,100,100,86,47,24,-2,9,0,-36,-37,23,8,68,-34,100,0,94,100,-2,87,-48,-36,0,0,-35,43,100,2,0,0,100,100,-10,2,0,-3,-76,-100,28,-79,100,0,0,-72,-17,100,-45,-40,-36,-100,25,12,21,58,0,-6,100,3,51,-88,5,-41,30,100,70,0,-71,-29,27,13,10,279419
-35,-100,41,0,0,13,-15,-2,0,34,61,50,41,0,54,56,-75,13,-21,7,-12,36,0,100,48,68,-46,0,75,35,-18,100,23,-24,-1,14,95,0,43,29,-2,58,2,100,-51,44,0,-26,-75,42,13,-24,65,64,19,64,31,70,-15,25,100,-8,78,-18,25,0,-75,-8,-5,-4,0,-96,-75,99,-100,42,-3,11,0,100,-100,13,-4,100,0,31,-26,-36,3,-6,-7,-100,-100,-73,10,-69,-36,-84,0,-50,0,100,-100,-100,-100,58,0,0,-58,87,0,-13,-100,-21,-52,100,-52,33,76,-73,-45,-50,0,58,-55,3,-8,100,-35,-42,41,0,-54,15,52,0,100,-99,100,42,-7,-34,58,-100,0,36,100,-54,40,-6,-83,100,22,0,56,-5,100,-3,23,-95,17,100,64,58,-2,-67,72,-35,11,47,80,100,28,100,-9,87,0,-10,100,-97,78,57,40,0,0,49,-22,-100,96,0,0,-100,8,-1,49,0,-46,-100,41,31,71,100,19,0,8,2,100,-58,-55,-100,-100,5,-16,-41,41,-8,15,-5,5,100,0,-1,68,38,100,-23,-10,-34,-10,-18,16,100,279438
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279467
