bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
15,28,19,-56,3,-43,-28,19,-33,31,-48,-51,55,29,-1,-38,0,9,26,-2,24,8,29,-89,-28,-35,39,-25,5,-31,1,0,-1,-23,52,14,0,-34,-22,-27,64,2,-1,50,28,4,-27,-33,60,30,13,2,-15,-1,0,-43,34,29,-1,20,22,-56,35,23,-47,-47,-27,-34,0,-57,44,12,-31,30,-38,-2,2,-44,1,29,-51,-8,-28,18,-23,-23,26,-1,0,-47,3,-61,-64,27,-43,0,-45,-28,-8,-27,40,5,-75,-66,-16,79,-7,16,-72,-50,4,0,-1,-31,26,0,-30,16,29,-100,0,0,-44,3,-16,0,-12,-46,-7,-36,-29,-7,0,44,-76,-10,-38,43,-34,-9,19,-44,0,-34,-12,52,-34,14,3,12,-91,3,7,-7,-2,30,-78,-36,100,-15,2,-26,-23,-2,0,-29,14,-2,-5,36,-65,28,-51,28,0,-1,7,-13,62,-35,-9,48,-42,67,-43,-27,18,-20,-54,-36,-100,-49,0,82,0,-2,-37,29,-60,29,-4,2,-10,50,-23,0,7,-2,-17,6,100,8,1,0,-43,11,-51,-24,-64,54,29,-61,-55,-1,7,-22,1,57,5,-36,78872,0,100
-38,31,-21,-47,4,-38,-20,6,8,14,-32,-26,44,-36,-1,-33,10,-28,15,32,10,2,20,-5,-20,-9,-2,-60,-42,-14,0,3,-1,-17,56,-2,-2,-55,-19,-20,-13,3,0,45,20,3,-20,-26,41,39,-47,3,-11,-1,0,-16,1,20,10,-5,15,-22,9,14,-25,-59,-21,-46,0,-49,35,-25,5,22,-11,-1,2,-36,1,20,0,-3,-20,32,-18,-18,10,33,1,-50,-8,-50,-72,-20,-30,-5,-59,-20,-32,-38,11,3,-16,-39,-8,5,-5,-24,-42,2,2,3,-1,65,28,0,2,-3,21,24,1,0,-22,1,-47,82,-2,4,10,10,-21,79,0,15,-80,0,-68,4,-13,5,5,-56,0,-5,-25,14,-37,12,2,-2,-28,-5,-3,-27,-1,27,-80,-10,82,12,0,0,-18,0,0,-54,31,-46,-3,47,0,31,-72,1,0,24,22,8,33,10,15,9,22,23,-17,-29,8,-7,-53,9,-38,-39,0,2,0,-5,-4,20,-6,-7,-2,0,-26,23,-18,0,-3,16,-10,-31,53,0,-11,0,-33,4,68,15,-73,20,21,-14,-57,3,4,0,2,55,-5,-13,78933,0,100
-17,30,16,-75,11,-1,-19,-2,21,51,-35,-7,71,10,0,-66,24,25,0,-5,45,-25,21,-11,-19,-2,13,-57,-11,-22,-1,6,1,-18,46,-1,0,-65,-18,-20,-40,2,1,19,20,2,-19,-71,21,64,24,0,-25,-3,5,24,49,20,-7,27,31,-5,50,2,-27,-58,-20,-51,0,-61,52,31,6,22,34,-44,2,-3,1,20,-61,-42,-21,41,-19,-18,-27,-1,0,-6,-25,-73,-67,-60,-21,-6,-58,-20,-51,-68,64,4,-20,-70,2,56,-3,20,-69,-64,2,-20,0,-28,19,0,-3,-5,22,48,3,-2,-24,5,-55,43,17,-9,33,-3,-20,43,5,41,-58,2,-91,47,-16,20,0,-58,0,-11,-50,36,-72,41,1,-7,-2,-18,5,-16,0,27,-63,-17,86,-24,5,18,-19,0,0,-73,32,-57,-2,63,-11,35,-52,5,0,-2,70,-21,-6,30,28,46,-26,28,-19,-52,-26,-30,-76,22,-13,-74,0,61,0,-2,-17,21,10,4,0,2,-49,39,-18,0,2,-6,-35,25,43,-26,-7,0,-19,-3,-23,-5,-48,69,21,15,-55,6,6,-2,0,50,-24,-15,78968,0,100
30,0,-5,-84,0,-7,0,-76,-23,-4,-45,43,-15,2,0,-5,-6,-8,0,73,69,-41,100,-99,0,52,3,9,30,0,-14,73,0,0,-63,93,0,0,0,0,-16,-46,65,6,100,-46,0,24,6,-4,42,79,9,0,0,1,69,100,7,17,-100,43,-4,0,-45,-22,0,-51,-7,-22,0,-5,0,19,1,42,79,-7,0,100,-54,42,0,100,0,0,19,73,-2,32,29,2,-93,-15,17,33,69,0,12,-19,-11,-78,27,2,17,0,0,2,2,-54,0,0,0,0,0,-11,-52,93,19,3,41,-14,0,0,9,2,47,0,-4,0,0,2,0,65,6,100,-26,49,-8,0,46,27,-11,-52,-36,-2,24,-1,0,0,0,0,46,-31,0,0,6,91,6,-25,0,31,0,-68,-7,0,-31,56,0,8,-99,-31,-35,0,-68,5,0,-25,-15,0,31,49,-83,10,-8,-5,19,-24,-11,-23,0,-84,65,0,41,0,27,100,30,3,0,-78,-36,-6,0,0,-27,7,-24,-8,65,-41,0,-24,-3,-76,0,-2,-35,100,100,30,69,73,0,2,-2,-63,29,91,79301,100,100
66,10,-2,-86,-7,-3,0,-7,55,13,-57,41,43,-52,-2,46,22,24,36,80,52,46,0,-100,0,55,-19,13,58,0,0,0,0,0,-9,17,0,-87,0,0,-23,3,-6,14,0,3,0,-74,17,32,-31,1,3,-2,4,-29,66,0,3,52,45,52,10,11,-73,-34,0,-64,2,-40,3,7,-33,0,-36,-71,1,9,-2,0,-58,-73,0,45,0,0,-35,76,-2,-35,17,-45,-49,-37,-5,-3,-87,0,-22,-33,46,3,-27,-58,18,52,19,-36,0,-62,0,7,-2,-9,32,10,-95,16,0,0,0,-3,-33,4,17,49,15,51,-35,47,0,43,1,19,-38,-4,-25,-11,-27,20,78,-56,8,-87,-33,-47,-71,0,5,17,-28,13,66,-47,0,11,-34,-28,34,4,4,19,0,1,2,-82,5,-37,-2,0,-92,7,-29,-7,3,6,55,9,52,37,25,15,-27,-2,-34,45,-36,19,-70,58,-40,-88,-3,51,-1,-7,-16,0,-1,-32,-1,2,-32,11,0,0,5,10,19,25,-88,46,33,-2,-14,-9,-12,0,-33,66,0,26,-89,1,6,-13,-1,-7,21,-20,79447,100,100
11,21,21,-88,10,6,0,-14,-16,21,-40,0,57,-27,2,-27,12,22,-36,-2,33,20,0,-65,0,-44,-26,-29,3,0,0,3,0,0,41,-10,-2,-100,0,0,-18,4,0,-15,0,4,0,-48,-11,51,-84,3,33,-2,3,-37,42,0,40,8,43,1,31,18,-24,-17,0,-52,1,-42,-7,50,2,0,-25,-9,3,7,2,0,-8,-2,0,79,0,0,16,23,1,-28,-14,-39,-54,-25,-25,-2,-43,0,-41,-48,62,2,-44,-33,-17,27,-5,-21,-1,-8,5,-6,0,70,0,2,-39,-10,0,65,3,0,-44,4,-18,100,-1,0,9,2,0,88,0,-9,-52,-2,-57,21,1,39,23,-28,3,-46,-31,29,-41,12,-2,13,-44,13,14,-50,1,14,-47,9,89,-13,1,8,0,0,0,-72,16,-40,-1,0,-64,13,-34,11,1,26,44,-13,-15,49,10,21,-21,-7,-11,-17,26,1,-48,-10,-61,-88,2,27,3,-5,-44,0,33,-35,0,0,-32,21,0,-2,0,46,13,22,-55,24,-4,5,-46,-14,61,8,-35,76,0,72,-39,4,7,7,1,38,-6,16,79449,100,100
-40,28,27,-89,4,-41,-27,13,-15,8,-20,-21,79,2,-1,5,29,-11,11,64,0,17,29,-13,-28,-11,4,-10,-38,-23,2,6,5,-21,77,8,-2,-69,-22,-27,4,4,0,-5,29,5,-26,-34,-11,23,-57,4,13,-3,1,-15,3,27,-4,19,36,-21,11,17,-35,-14,-25,-46,0,-18,43,50,-29,30,-13,21,4,-37,5,27,-16,31,-25,64,-22,-22,44,56,1,-58,-23,-29,-36,-7,-20,-1,-29,-28,-37,-63,41,3,-9,-53,-7,42,18,31,9,-13,8,-28,0,52,82,0,-19,13,31,-52,2,1,-33,1,-20,46,-19,-7,22,-12,-26,58,0,35,-82,-3,-61,-6,-3,-10,19,-37,0,-32,-8,-13,-28,3,4,9,72,-8,10,-60,-2,31,-80,3,95,-2,1,-9,-22,0,0,-56,-34,-55,-4,0,-18,-33,-51,10,1,17,72,-5,16,-37,7,0,-54,36,-1,10,55,-2,-45,-4,63,-81,0,42,2,-8,1,29,-19,-13,-3,2,-18,7,-23,-1,0,0,-11,-10,44,19,6,0,-54,7,60,13,-63,73,28,-28,-17,6,8,14,2,75,-18,-1,79487,0,100
-21,45,16,-100,11,-43,0,-1,-28,20,-66,-18,27,67,-1,-11,-8,-10,37,38,-24,30,0,-58,0,-24,21,-17,-12,0,0,4,3,0,63,25,-1,-26,0,0,-37,4,0,-6,0,5,0,-44,-3,9,-41,5,0,0,1,5,-5,0,-5,24,56,-17,18,15,-84,-37,0,-72,7,-48,56,36,1,0,2,-35,4,-40,5,0,-27,-36,0,65,0,0,-11,45,2,-38,-22,-36,-83,13,-61,-1,-19,0,-18,-58,43,4,-36,-40,-21,41,11,74,-56,-37,8,-10,0,64,0,14,-26,21,0,77,4,0,-26,5,-12,86,-8,10,21,4,0,95,3,13,-100,-6,-46,57,-24,26,30,-52,12,-30,-42,-56,-58,-14,4,16,-36,-8,0,-69,0,55,-100,-3,54,14,6,3,0,0,7,-6,27,-48,-3,0,-36,19,-76,6,3,7,85,12,20,16,26,56,-40,29,-32,0,-2,-20,-88,-35,-39,-99,0,52,4,-7,-23,0,-38,8,-4,2,-48,27,0,3,1,-12,-21,-14,41,30,9,10,-36,5,54,8,-79,57,0,-49,-28,5,6,15,3,60,-14,0,79533,0,100
-15,35,26,-85,-8,-41,-25,26,31,41,-73,-47,67,84,-1,-68,-41,-7,21,4,58,18,28,-64,-25,-38,40,-5,-20,-19,2,8,3,-22,74,0,0,26,-23,-24,4,6,1,-23,27,7,-25,-47,-15,24,-50,5,-8,1,2,-17,53,28,-33,42,26,-43,35,16,-70,-40,-26,-64,0,-32,32,25,20,31,-9,9,5,-44,6,27,-66,15,-25,67,-23,-23,24,11,3,-55,-24,-37,-54,50,-36,-2,-57,-26,-36,-82,40,6,-47,-45,-25,79,-8,81,-27,-59,9,20,2,76,28,0,-37,4,29,77,5,1,-33,2,-6,72,-30,-6,15,-4,-27,76,5,0,-46,2,-59,39,-6,-24,21,-14,0,-48,-18,-1,-49,5,13,3,-8,-8,14,-16,0,27,-53,1,79,13,2,-36,-25,4,0,-2,27,-54,-1,54,-64,27,-4,12,5,18,71,15,24,-16,-29,28,-38,43,-7,-62,27,0,-36,34,-18,-83,2,76,5,0,-48,28,-5,36,-2,3,-17,5,-24,1,2,-23,-2,-10,61,18,3,0,-82,26,85,10,-10,68,30,-36,-64,10,0,-21,4,71,-26,-1,79778,0,100
-24,-12,-6,-60,6,-17,0,25,3,23,-27,-3,35,43,-1,-55,-10,-35,26,0,11,-20,0,-45,0,33,-24,-58,-18,0,2,3,-4,0,46,-26,-4,-37,0,0,-9,1,1,-1,0,3,0,-3,3,14,-25,1,-18,-1,0,16,18,0,-39,39,38,-4,12,7,-28,-34,0,-65,-1,-31,33,3,-6,0,27,-19,1,-20,1,0,22,-16,0,44,0,0,9,4,1,-28,-21,-64,-67,25,-43,-1,-58,0,-56,-76,10,4,-31,-70,-28,-29,-1,41,-86,13,3,0,-1,-24,0,-1,-64,-27,0,-16,0,0,-25,1,-58,54,-22,6,-8,4,0,58,0,26,-52,0,-57,63,-4,13,-2,-18,-1,-71,-11,6,0,39,-2,5,-35,0,-1,-26,-1,-11,-51,-12,100,5,1,8,0,0,-2,-52,39,-42,-3,33,-51,38,-76,-1,1,-13,96,6,18,18,16,58,-31,41,-5,-45,10,25,-70,8,-41,-61,0,-27,0,-9,-35,0,44,-28,-2,0,-11,4,0,-1,1,-32,23,-36,100,-17,6,5,-71,29,-16,-22,-78,68,0,37,-52,4,7,20,2,52,-15,-10,79813,0,100
7,34,18,-83,7,-35,0,43,-21,46,-33,-39,32,15,-3,-76,-3,5,12,8,-37,9,0,-42,0,-23,31,-38,-2,0,1,2,16,0,20,-10,0,-42,0,0,20,4,1,-14,0,6,0,-45,-4,32,-20,4,6,2,2,-10,-25,0,-7,23,48,-19,46,16,-44,9,0,-26,8,-8,42,31,-11,0,-8,-25,4,-29,3,0,37,-15,0,69,0,0,15,17,-1,-19,5,19,-47,-10,-54,0,-54,0,-47,-41,8,5,8,3,-37,16,-12,29,-43,47,6,12,2,46,0,13,-80,-9,0,92,2,0,-39,2,-28,52,-19,-12,24,-31,0,49,6,-21,-87,-7,-33,73,-18,8,13,-60,13,-76,-38,-25,-43,71,9,20,-27,6,8,-37,-2,36,-75,-7,98,14,7,-55,0,2,7,-42,-10,-47,-5,0,-46,0,-76,8,3,18,62,11,-5,17,-56,79,-42,44,-30,-69,29,-5,-58,-15,-39,-77,0,19,2,-1,29,0,-32,22,-4,2,-40,24,0,2,7,-9,3,4,62,15,19,5,-60,33,47,11,-91,86,0,20,-43,3,6,-8,0,15,6,-2,79915,0,100
-1,11,-21,-31,10,-34,-36,55,45,16,-18,-20,34,-29,0,-9,-18,11,19,100,-14,8,39,-77,-37,-31,13,42,-10,-39,1,2,18,-34,44,4,1,-55,-36,-37,-30,4,-3,26,37,4,-36,-45,29,22,-1,3,2,0,4,-6,12,40,-17,36,62,-26,15,20,-47,2,-35,-82,0,-9,16,-8,-32,37,-3,-55,5,-23,1,38,0,-55,-37,16,-35,-35,21,92,0,-75,11,30,-16,9,-87,-1,-28,-37,-15,-55,65,4,-58,23,-72,35,15,0,-52,-15,3,-5,0,35,55,0,-39,2,38,-40,1,-1,-23,6,33,74,2,14,0,19,-37,73,1,43,-95,-4,-61,52,-15,56,-42,-54,0,-34,-52,-55,-38,-33,5,22,-14,10,-47,-25,0,13,-81,-24,58,-8,7,-17,-36,3,0,0,-22,-40,-2,63,-89,-23,-66,3,6,21,82,-4,64,66,-4,74,-57,21,-27,-10,19,-33,-96,52,-13,-28,-2,27,0,-6,-44,38,73,-1,-1,5,-58,-20,-37,0,5,-11,-28,10,22,9,20,0,-47,42,19,40,-74,41,38,77,-26,2,6,-15,2,43,15,-21,80005,0,100
-9,27,11,-65,3,2,0,11,49,50,-32,26,86,11,-2,36,-27,13,14,-25,48,-29,0,-58,0,-44,-7,-35,-13,0,2,5,-8,0,41,23,-1,-18,0,0,-5,5,1,-8,0,5,0,11,-11,26,-26,3,-2,-1,0,0,54,0,7,31,23,30,58,17,-51,-30,0,-66,-2,-42,46,19,4,0,4,-7,2,7,1,0,-80,-9,0,30,0,0,40,-30,0,-24,-54,10,-36,1,-42,0,-45,0,-16,-72,67,2,-67,3,-21,54,5,10,-5,-70,1,0,-2,4,0,-5,7,25,0,15,2,0,-41,1,-34,45,12,28,-1,28,0,39,0,31,-12,1,-80,17,-12,-8,-22,-25,-1,1,-45,20,9,69,7,9,-6,-5,-32,-12,-1,32,-6,6,79,1,2,26,0,2,-2,-5,-58,-17,-2,0,-65,-58,-71,7,1,-7,64,4,4,-13,49,34,-31,23,-18,40,43,-56,-16,37,-17,-58,0,58,2,-2,-58,0,-13,-16,-3,0,-47,11,0,0,0,12,-57,14,-68,-23,0,7,-21,0,0,27,-79,26,0,-8,-33,7,3,13,2,33,-49,5,80167,100,100
-10,28,0,-81,-15,0,0,-11,-30,10,-52,-7,51,-2,0,1,-19,27,31,7,1,12,0,-54,0,-28,3,16,-3,0,0,-1,-1,0,17,-16,-1,-5,0,0,-39,3,0,2,0,3,0,-34,4,11,-20,2,-16,-1,0,-3,11,0,16,26,25,-15,5,3,-76,-28,0,-40,-3,-21,52,-2,-37,0,-6,-21,2,0,0,0,-39,-24,0,39,0,0,32,14,-1,-51,-23,-19,-30,-33,-50,-4,-1,0,-15,-61,50,2,-1,-38,-44,40,-1,-11,-69,-34,2,-7,-1,6,0,-4,-25,-16,0,62,1,-1,-24,2,7,52,-1,7,-2,6,0,52,-1,-2,-62,-2,-61,43,-1,-8,-36,-49,-8,-27,-58,-41,-30,-9,7,0,-7,-9,-40,-40,-4,23,-76,37,74,17,1,11,0,0,-7,-30,-9,-49,-2,0,-49,-3,-97,-10,0,3,58,14,31,-25,16,51,-57,19,5,1,32,-46,-70,-36,-11,-82,0,43,-1,-8,-2,0,-66,5,-1,1,-67,16,0,-2,-2,19,-44,23,12,11,0,-7,-37,-14,14,-5,-100,41,0,-69,-12,0,5,5,0,19,-24,32,80231,0,100
-53,34,15,-48,-8,8,-17,-17,21,9,-43,-14,72,19,1,-59,7,16,11,14,21,-5,15,-26,-18,-9,-15,-88,-66,-13,0,1,1,-15,44,-3,0,-15,-16,-19,-54,2,0,21,17,3,-18,-28,16,38,-71,2,-1,0,1,44,8,16,-7,19,8,-4,5,12,-32,-27,-17,-49,0,-52,63,36,-5,18,65,3,1,24,1,17,-25,-2,-19,82,-16,-16,25,23,0,-37,-63,-26,-18,-38,9,-2,-39,-17,-18,-82,50,1,13,-22,22,-3,-4,26,-45,-14,3,-5,0,16,65,0,-17,-4,18,70,0,-1,-37,4,-95,70,-7,-8,-26,-4,-18,63,0,47,-71,-2,-52,74,19,38,34,-39,0,-42,-37,35,-25,18,-2,17,78,5,21,-40,-1,29,-71,0,97,-13,5,-45,-16,-3,0,3,25,-5,-2,48,-18,25,-100,-2,0,0,79,-13,67,25,-51,76,-33,31,3,-68,26,0,-82,9,57,-65,0,3,0,-6,-29,17,-24,-24,-1,0,-28,29,-16,0,-1,3,1,15,-34,-10,-4,0,-3,-65,20,0,-100,83,18,0,-51,2,11,11,0,40,-51,0,80313,0,100
-1,5,-16,-96,-3,-12,-24,15,73,69,-46,3,65,-14,0,-17,-9,-18,-7,3,2,8,26,-37,-25,-11,-19,-31,-17,-20,1,8,-1,-18,-7,35,-1,6,-17,-26,-50,6,2,-50,25,7,-23,-29,-49,46,-26,4,3,0,3,32,22,25,-13,0,29,-5,69,22,-60,-32,-22,-43,0,-49,31,15,1,25,41,-30,4,-5,3,24,-50,-7,-24,66,-18,-18,35,45,1,-33,-34,-25,-58,38,-96,-7,-3,-26,-36,-93,39,4,-90,-48,-83,36,-20,-5,-47,-28,5,-11,0,100,12,0,-24,50,27,7,5,1,-38,3,-40,98,44,33,-3,59,-24,97,2,-7,-74,0,-64,62,-6,-3,-1,-21,0,-28,-83,73,-19,9,0,0,-4,5,9,-55,0,5,-69,11,59,28,2,-18,-19,4,0,3,0,-20,0,59,-11,-3,-22,33,5,48,70,28,48,5,-5,18,-15,-29,-14,-32,49,-58,-90,70,-38,-90,1,36,4,-7,-92,26,-40,-33,0,3,-66,5,-19,0,-4,-5,-54,-17,27,11,6,0,-2,25,100,27,-42,64,25,-34,-1,8,5,1,1,-13,-37,21,80447,0,100
-22,-9,52,-52,0,-3,0,16,-14,25,-13,-14,78,-16,0,-37,62,23,17,0,34,0,0,-83,0,-13,-5,-24,-26,0,0,2,4,0,54,-14,0,-100,0,0,-2,3,0,8,0,2,0,-15,17,58,2,1,21,0,3,2,40,0,24,36,29,-10,31,-6,-22,3,0,-84,5,-13,46,51,9,0,-1,-13,1,4,0,0,-52,-10,0,46,0,0,12,3,0,-23,-15,4,22,-28,-82,0,-17,0,-31,-51,84,1,9,2,-52,47,-4,-15,-20,-64,3,-6,0,15,0,8,-40,-20,0,38,0,-1,-28,3,-24,41,11,27,5,24,0,31,0,7,-52,-3,-25,52,-30,0,-16,-32,4,-42,-66,50,-11,20,1,9,-39,5,-23,-36,0,-2,-39,-12,92,-17,4,12,0,-1,1,-70,3,-35,-1,0,-76,3,-57,10,0,-2,43,-15,13,2,19,66,-13,35,-39,-21,17,22,-94,-15,-47,-48,0,54,1,-3,21,0,-7,-11,0,0,-65,5,0,0,6,27,27,21,70,1,-2,3,-6,2,9,24,-58,40,0,2,-22,2,5,8,0,47,-13,-5,80460,100,100
