isloantobuy,teamidloanedfrom,playerid,loandateend
0,65,261171,162246
0,327,261195,162062
0,110,261225,162062
0,267,261307,162062
0,1843,261313,162062
0,605,261357,162062
0,32,261360,162062
0,1952,261420,162062
0,247,261422,162062
0,72,261444,162062
0,1937,261454,162062
0,80,261456,162062
0,76,261495,162062
0,1794,261640,162062
0,246,261652,162062
0,873,261762,162062
0,1796,261766,162062
0,116016,261848,162062
0,111674,261872,162062
0,819,262056,162062
0,121,262079,162062
0,110745,262094,162246
0,22,262105,162062
0,1815,262137,162062
0,1877,262150,162246
0,209,262153,162062
0,1943,262227,162062
0,110374,262236,162062
0,15,262290,162062
0,10029,262322,162062
0,86,262361,162062
0,310,262465,162062
0,111974,262474,162062
0,72,262480,162062
0,242,262498,162062
0,322,262514,162062
0,1925,262569,162062
0,1831,262587,162062
0,325,262607,162062
0,111705,262645,162062
0,25,262672,162062
0,110827,262728,162062
0,1923,262732,162062
0,242,262744,162062
0,159,262840,162062
0,580,262898,162062
0,29,262903,162062
0,1745,262906,162062
0,267,263006,162062
0,898,263061,162062
0,25,263076,162062
0,327,263132,162062
0,110,263157,162062
0,7,263168,162062
0,110827,263178,162062
0,1802,263192,162062
0,1896,263194,162062
0,101083,263204,162246
0,100135,263249,162062
0,1808,263339,162062
0,113458,263364,162062
0,112670,263365,162246
0,1804,263371,162062
0,94,263376,162062
0,1926,263387,162062
0,112393,263403,162062
0,1961,263413,162062
0,57,263417,162062
0,347,263469,162062
0,101083,263503,162246
0,1808,263522,162062
0,205,263647,162062
0,88,263678,162062
0,89,263686,162062
0,110093,263756,162246
0,1943,263851,162062
0,576,263874,162062
0,448,263880,162062
0,1745,263882,162062
0,1808,263914,162062
0,1933,263951,162062
0,1832,263985,162062
0,673,264004,162062
0,217,264010,162062
0,1799,264035,162062
0,2,264039,162062
0,72,264044,162062
0,1951,264104,162062
0,88,264139,162062
0,111710,264147,162062
0,503,264168,162062
0,18,264180,162062
0,94,264200,162062
0,526,264214,162062
0,169,264247,162062
0,66,264325,162062
0,1932,264367,162062
0,191,264377,162062
0,219,264401,162062
0,29,264409,162062
0,2,264411,162062
0,111065,264433,162062
0,361,264445,162062
0,462,264489,162062
0,34,264501,162062
0,1796,264505,162062
0,452,264506,162062
0,111706,264507,162246
0,55,264509,162062
0,378,264512,162062
0,1794,264514,162062
0,113458,264517,162062
0,1931,264581,162062
0,1800,264621,162062
0,110,264622,162062
0,695,264633,162062
0,94,264645,162062
0,10,264681,162062
0,111974,264683,162062
0,131682,264699,162062
0,18,264702,162062
0,245,264728,162062
0,18,264731,162062
0,101085,264792,162246
0,254,264877,162062
0,116010,265002,162062
0,116003,265036,162062
0,131360,265040,162062
0,116343,265076,162062
0,256,265185,162062
0,55,265194,162062
0,325,265195,162062
0,132176,265273,162062
0,116011,265277,162062
0,116015,265326,162062
0,240,265396,162062
0,463,265405,162062
0,605,265407,162062
0,1790,265422,162062
0,74,265514,162062
0,142,265575,162062
0,483,265578,162062
0,1,265693,162062
0,110062,265733,162062
0,1906,265741,162062
0,111974,265762,162062
0,1952,265777,162062
0,165,265799,162062
0,1796,266041,162062
0,294,266049,162032
0,114385,266075,162062
0,393,266118,162062
0,1860,266136,162062
0,94,266151,162062
0,896,266153,162062
0,1837,266158,162062
0,111817,266205,162062
0,14,266208,162062
0,21,266236,162062
0,1796,266270,162062
0,115845,266304,162062
0,896,266395,162062
0,245,266448,162062
0,106,266467,162062
0,436,266474,162062
0,115845,266655,162062
0,86,266673,162246
0,1952,266688,162062
0,149,266709,162062
0,10,266873,162062
0,112689,267410,162246
0,1473,267433,162160
0,379,267465,162062
0,420,267467,162062
0,1799,267476,162062
0,1013,267481,162062
0,900,267485,162062
0,896,267486,162062
0,205,267593,162062
0,112670,267625,162246
0,110374,267681,162062
0,1958,267744,162062
0,55,267778,162062
0,10029,267782,162062
0,1925,267844,162062
0,2,267849,162062
0,112828,267866,162246
0,95,267868,162062
0,100852,267869,162246
0,110062,267894,162062
0,89,267941,162062
0,468,268083,162062
0,1951,268102,162062
0,81,268273,162062
0,1960,268306,162062
0,112558,268342,162160
0,189,268394,162062
0,55,268396,162246
0,11,268439,162062
0,11,268443,162062
0,11,268444,162062
0,896,268468,162062
0,55,268474,162062
0,191,268504,162062
0,48,268511,162062
0,15,268544,162062
0,2,268550,162062
0,131682,268558,162246
0,32,268622,162062
0,48,268656,162062
0,2038,268672,162062
0,1745,268674,162062
0,48,268683,162062
0,1903,268727,162062
0,52,268728,162062
0,436,268787,162062
0,100632,268820,162062
0,237,268837,162062
0,17,268839,162062
0,234,268868,162062
0,1938,268886,162062
0,1960,268888,162062
0,21,268916,162062
0,1809,268927,162062
0,110738,268934,162062
0,116010,268946,162062
0,76,269003,162062
0,10029,269084,162062
0,1931,269156,162062
0,18,269176,162062
0,1808,269181,162062
0,189,269182,162062
0,110500,269256,162062
0,1906,269259,162062
0,205,269276,162062
0,52,269312,162062
0,1824,269402,162062
0,110746,269411,162062
0,14,269421,162062
0,111674,269433,162062
0,1808,269495,162062
0,21,269497,162062
0,267,269512,162062
0,1908,269562,162062
0,896,269599,162246
0,112670,269620,162246
0,110827,269638,162062
0,483,269643,162062
0,1939,269691,162062
0,11,269694,162062
0,189,269745,162062
0,78,269842,162062
0,112172,269859,162062
0,110500,269875,162062
0,101083,269935,162246
0,68,269956,162062
0,100409,270012,162062
0,110395,270036,162246
0,1960,270065,162062
0,254,270136,162062
0,8,270206,162062
0,111710,270215,162246
0,112558,270319,162411
0,1940,270336,162062
0,131682,270341,162062
0,111817,270355,162062
0,269,270368,162062
0,7,270373,162062
0,1952,270379,162062
0,111711,270397,162246
0,55,270398,162062
0,211,270463,162062
0,131682,270485,162062
0,1746,270507,162062
0,205,270512,162062
0,503,270515,162062
0,112126,270575,162246
0,111434,270614,162062
0,206,270698,162062
0,483,270728,162062
0,483,270738,162062
0,5,270821,162062
0,100409,270886,162062
0,71,270894,162062
0,36,270901,162062
0,144,270937,162062
0,110502,270940,162062
0,112172,270965,162062
0,320,270971,162062
0,1842,271005,162062
0,111974,271006,162062
0,111974,271013,162062
0,68,271014,162062
0,189,271019,162062
0,1796,271065,162062
0,1871,271101,162062
0,36,271114,162062
0,111811,271146,162062
0,310,271172,162062
0,1925,271173,162062
0,1799,271191,162062
0,1842,271202,162062
0,325,271211,162062
0,115845,271213,162062
0,95,271218,162062
0,748,271219,162062
0,10,271227,162062
0,38,271247,162062
0,1952,271333,162062
0,110580,271344,162246
0,2,271362,162273
0,115845,271399,162062
0,2,271411,162062
0,1925,271425,162062
0,110062,271464,162062
0,111974,271482,162062
0,217,271507,162062
0,1877,271512,162246
0,101047,271543,162062
0,229,271563,162062
0,55,271575,162062
0,115845,271577,162062
0,131681,271579,162062
0,1808,271584,162062
0,305,271618,162215
0,114385,271620,162062
0,1806,271626,162062
0,266,271645,162062
0,17,271669,162062
0,97,271675,162062
0,1861,271683,162062
0,294,271691,162062
0,76,271721,162062
0,1808,271743,162062
0,1,271807,162062
0,2,271808,162062
0,21,271916,162062
0,1877,271933,162246
0,191,271974,162062
0,9,271976,162062
0,116328,272126,162062
0,116328,272269,162062
0,607,272303,162062
0,113018,272324,162062
