ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
18,-26,58,-25,-28,-19,-44,-26,-15,1,27,90,35,-25,27,23,7,-25,-20,-26,0,63,32,75,18,24,2,-23,-91,-5,-11,29,-38,42,-72,18,-33,45,-25,-3,-46,29,-20,95,-15,82,-10,43,72,-11,-2,70,26,-87,-35,58,0,-15,20,6,1,-54,-22,35,8,30,-19,40,83,72,20,2,38,-29,-33,5,-35,31,-13,-31,12,3,-4,12,-29,17,19,11,20,-16,16,8,-26,66,32,-34,-15,41,-44,-7,-58,8,-16,-76,0,5,-50,-4,74,38,-6,13,18,-24,11,-38,13,52,-36,70,-87,74,-100,44,-9,-35,46,-25,69,-67,-35,76,-23,67,-8,22,25,-98,19,66,15,44,24,-90,68,-67,10,2,-14,85,-38,-42,16,47,-45,22,38,11,-32,42,-10,-17,2,19,-20,-34,1,76,-2,-24,-7,72,18,25,98,55,-49,20,16,19,8,-7,17,-68,77638
25,23,70,-14,-5,-38,22,-17,35,0,4,58,75,-13,50,45,16,6,40,-2,26,55,63,1,-1,-28,-35,-12,2,-21,0,23,67,54,-22,9,44,43,-6,4,-72,-74,-11,94,-3,50,50,6,56,-15,-15,38,22,-33,-13,74,-21,-37,39,-9,-17,18,51,1,-3,70,-12,3,52,1,57,-25,-71,-11,-32,30,-3,22,16,-5,-20,39,18,41,-23,-20,38,-23,44,40,-10,52,11,52,36,-16,-15,-15,-46,-16,-78,22,24,-96,-9,-8,18,0,57,39,-41,33,6,16,-37,4,-21,15,-5,77,-33,51,-60,18,-15,-17,48,-15,45,-35,30,49,46,34,-2,18,9,-60,17,40,-5,17,46,-52,45,-30,99,0,-17,56,-18,38,38,37,32,7,-10,23,46,45,-9,23,55,-2,-7,41,25,52,91,22,-36,52,17,15,92,16,18,58,6,42,-26,-14,-10,-21,77703
20,-34,47,-35,-28,-19,-15,-50,-19,6,14,48,33,-10,40,20,-1,-37,-51,2,-3,71,36,54,24,-4,-5,-17,-60,-36,0,15,4,39,-31,27,-7,55,-31,16,-79,-15,-33,91,17,60,-38,37,42,-28,13,41,10,-77,3,-10,-35,-18,15,-15,9,-51,-11,31,-14,18,-19,36,63,54,36,13,-17,-46,-34,35,-41,-10,-30,-23,-14,0,-10,45,3,-8,27,-40,18,-26,-7,32,-43,65,33,14,-20,40,-37,-17,-72,28,-22,-86,-47,-13,-14,48,100,32,-43,7,9,-28,-10,-40,8,12,18,3,-75,47,-66,-5,36,-15,6,-35,60,3,-41,29,-18,32,21,23,-5,-73,4,35,-1,1,19,0,61,-40,41,7,32,56,-15,-24,40,49,-4,30,44,3,-5,0,0,-17,34,23,2,-19,-2,39,52,-21,-18,100,4,6,91,11,-8,38,3,30,12,-1,34,-30,77740
5,7,48,-31,-29,-7,11,-17,25,47,-70,68,28,-21,55,13,-9,-1,17,8,-1,94,89,17,22,31,31,-56,-66,-68,-6,41,4,-16,21,39,-54,19,-2,-11,-20,-48,-12,82,-18,67,40,29,67,-60,44,62,20,-92,-46,-15,-45,-7,22,-34,21,-5,-18,76,-30,71,-57,13,73,17,87,5,-40,-15,54,-68,-3,-9,-4,-34,-35,68,-6,50,15,-34,19,-45,34,22,0,-11,-21,59,-6,14,-6,24,49,44,-19,-88,-60,0,-4,50,-58,7,100,-13,-96,32,16,10,42,-22,35,16,-49,-12,-91,70,-24,-6,7,-40,-32,-30,88,71,1,21,-23,84,-33,21,15,-22,22,82,9,0,22,53,90,-60,94,47,8,74,-50,-45,35,28,15,41,25,22,-56,-29,-24,-62,-7,16,4,-42,0,53,100,26,-31,100,22,4,91,16,-53,24,11,29,-6,-29,100,-2,77934
-29,43,31,-50,20,32,-77,-33,47,27,-76,43,3,-27,50,19,32,-51,-9,12,-14,73,16,-13,38,-26,21,-31,-60,34,-69,50,-52,-17,47,11,4,42,0,44,-29,-17,-1,19,33,92,-11,45,60,55,11,35,41,-75,-14,71,-34,31,5,-10,3,0,-58,92,-12,54,-30,47,94,-11,15,5,-13,-32,21,-67,-52,-15,40,22,-4,49,29,48,-16,-10,14,-51,3,40,-26,15,-43,61,-5,-18,-11,-31,17,8,-38,-87,-5,-36,3,10,6,-42,74,0,59,80,-45,-39,28,-41,-28,-2,-14,77,-76,32,-76,46,-44,8,34,-49,86,3,2,17,-56,15,-44,66,33,-76,12,14,-17,44,16,0,87,-10,60,27,-44,43,11,-36,-5,43,-76,15,-32,86,2,23,-38,-6,19,37,14,-34,-16,58,66,-31,-56,73,12,33,19,0,10,0,16,17,3,-41,97,45,78012
18,-21,24,-14,20,-27,6,-15,19,4,61,44,-39,-13,60,36,-7,-58,-36,-1,13,45,18,2,8,26,19,-17,-3,21,-52,23,43,57,-30,15,-18,47,-23,16,-81,-41,-29,70,12,51,-46,29,57,27,-9,28,18,-89,17,4,-3,-25,18,-17,-14,-58,0,94,-73,26,-13,21,63,19,9,10,-50,-9,-50,67,-75,-43,-25,14,-9,0,-28,52,37,-10,16,-28,28,14,-16,57,-14,36,44,35,5,12,-52,21,-88,57,-29,-100,19,11,10,38,82,42,50,33,2,-16,27,-12,28,-6,8,2,-86,34,30,16,-38,10,13,-12,52,-6,-50,-5,-8,58,-21,0,-6,35,1,65,-10,22,33,-54,52,-54,-19,3,-34,65,-4,-1,35,44,20,14,19,20,-13,14,-18,-31,60,4,-7,-18,14,50,-52,-8,7,74,1,-13,66,-4,1,-27,15,20,4,-10,66,-34,78037
13,1,31,-19,4,2,0,-8,33,38,10,69,49,-14,70,19,18,-38,33,20,-29,25,27,-49,17,29,13,-13,-38,-37,-23,28,20,25,41,13,16,26,13,27,-98,6,6,76,38,60,29,5,33,-36,-4,8,19,-83,16,40,-23,4,30,-13,-15,-72,11,23,1,60,-8,-9,61,-43,26,-29,11,-8,-37,40,-45,8,-14,0,-14,39,21,67,13,-20,41,-29,42,28,-31,2,-21,9,-1,10,-8,11,-43,-28,-79,19,-31,-82,-8,-19,52,42,100,1,-25,64,1,-35,12,-27,12,31,25,44,-87,19,-79,28,-33,-2,-24,-16,56,-41,-68,4,0,-4,-5,19,-24,-68,3,7,-18,35,33,-38,55,-41,22,38,-34,72,-1,-49,7,25,14,11,18,46,28,-23,-10,-34,6,11,17,-45,-25,26,24,-24,-14,100,5,-29,75,32,55,46,-22,50,-38,-13,29,33,78063
23,55,67,-23,-8,-11,-77,-16,33,30,-48,66,11,-13,52,41,-3,-40,-61,3,-6,65,46,-25,10,-43,16,-13,-12,-87,5,25,85,45,-26,10,7,22,-8,-34,-68,-21,-5,100,-47,82,-48,13,54,-84,0,46,20,-100,23,81,22,-11,47,-12,-3,43,16,88,-18,15,-10,7,85,-18,28,-17,-25,-23,-21,-47,-66,7,39,-13,-5,-26,14,46,20,-6,41,4,47,17,-14,31,-22,58,48,21,-29,10,-43,0,-12,-75,16,-52,-10,9,10,31,69,50,-92,26,28,-8,11,-38,-47,36,1,88,-100,47,-43,22,-44,-18,46,-22,83,-26,52,48,9,30,27,13,-6,-26,35,35,-9,36,48,-25,83,-1,45,30,-61,86,-17,-69,20,12,-74,13,11,5,17,39,27,20,26,12,6,-61,-6,56,52,-3,-15,79,34,-2,100,36,26,8,-15,43,-16,12,80,-28,78071
33,64,31,7,-16,32,39,15,67,13,-2,70,18,34,49,20,-24,-39,21,8,-49,73,24,-40,4,-29,-50,-41,-29,-20,-39,25,33,-10,95,45,-52,1,-19,3,10,9,-14,56,0,54,42,1,45,-23,41,48,17,-55,-54,1,-73,34,26,8,31,-45,-10,50,-43,52,-34,2,64,-33,28,-14,16,7,-4,16,-37,-39,76,-26,8,54,-36,54,-7,-4,51,-55,24,63,-33,-13,-2,64,-24,1,29,-24,-9,17,-32,21,-6,-29,62,19,27,27,90,-22,-72,58,-23,39,-35,-1,-25,14,-49,-25,-57,46,-95,12,-32,49,-43,8,48,-25,-43,-16,-15,52,-11,29,29,-85,13,62,-30,16,24,-27,46,-28,36,12,-31,83,39,7,-14,-4,54,49,-21,50,-51,-43,0,-10,-17,9,16,7,-46,52,37,46,-16,97,13,47,57,15,33,18,-19,50,-6,3,52,99,78113
23,18,16,-6,-21,-3,16,-33,36,22,-74,54,42,-49,73,25,-28,-38,67,-11,-24,47,30,-14,-10,20,1,-26,-29,-72,-19,30,20,37,-24,19,38,39,-18,9,-43,37,-13,62,9,81,70,5,55,-74,-14,47,33,-78,2,49,-26,-4,42,4,-13,-100,15,15,-20,65,-21,7,73,-15,34,-9,49,-37,-44,-80,-33,-28,24,-19,11,65,-31,73,-10,14,31,-42,37,33,13,10,-51,51,44,-15,-36,14,-43,0,-82,-83,-13,-74,-15,8,34,33,100,43,-100,67,33,3,1,-45,14,40,-8,53,-86,47,-100,31,-30,-21,-7,-4,86,-66,-100,16,11,45,-37,3,-35,-100,17,51,7,36,24,-60,87,-43,-6,21,-31,65,-13,-32,17,42,22,20,14,58,41,-10,-8,-12,8,-5,-7,-21,-21,59,13,0,14,100,15,-42,61,40,34,38,-2,28,-9,-11,15,-23,78138
-15,-24,28,-29,-36,33,49,60,36,13,66,62,98,10,81,26,16,-31,-35,-2,2,14,8,-4,1,-53,19,0,-60,-70,-68,62,19,-18,55,14,-22,43,19,-4,-35,52,23,37,-9,66,-45,-8,40,-52,1,15,52,-94,0,10,28,34,15,15,-5,-51,-20,100,58,100,0,-7,68,6,-7,14,61,49,4,24,-50,61,-19,-42,17,100,29,84,-17,11,8,29,8,41,-47,49,-36,10,-13,-3,3,34,-4,58,44,13,27,35,69,61,-12,-24,74,-1,4,65,1,-2,24,-35,-52,7,-5,22,-80,18,-100,38,-63,1,34,-27,70,-43,-42,19,-17,3,-78,-40,23,-92,33,9,-45,37,28,-58,70,-28,24,13,-74,61,-7,-26,-4,32,52,20,30,61,-25,27,5,21,47,5,3,-38,-1,47,11,-1,-51,73,31,5,40,9,-11,95,-2,11,23,-9,100,54,78295
22,-3,32,-29,-20,-33,18,-25,26,8,-21,63,51,-11,26,21,14,-13,29,10,15,52,43,9,3,54,-20,-33,-27,-9,11,22,31,2,-44,26,40,34,-1,4,-94,20,-18,88,-3,63,37,2,31,0,-22,26,24,-74,43,-2,-16,-32,29,3,-25,-2,17,34,-51,66,-27,3,56,18,33,6,19,-4,-35,-23,-27,-32,-7,-9,7,50,11,27,39,2,30,-37,40,13,-13,12,-30,47,34,29,7,46,-51,22,-56,-4,-6,-69,-33,17,6,12,90,37,29,37,19,-20,-10,-24,35,1,23,-10,-68,47,-65,1,-13,35,27,-27,86,-80,-16,26,3,22,4,7,-27,-56,17,39,-7,3,20,-78,87,-46,78,7,-28,70,25,3,48,38,33,19,52,28,47,40,-8,-7,24,2,-6,1,10,27,80,-14,-7,93,17,-22,82,2,6,63,-30,33,-3,-7,31,-42,78357
9,19,47,-18,-27,-3,-78,-32,-5,13,-71,40,52,-25,44,20,-41,-40,21,-2,9,8,27,50,5,20,-42,-7,-21,-79,6,34,-1,2,-43,-14,-46,64,1,4,11,18,15,65,13,85,43,12,41,-70,-5,10,33,-66,15,80,-6,-1,33,8,-1,-26,36,-31,-24,7,-4,12,84,52,23,3,31,-47,-50,-100,-42,-12,17,-28,16,-1,-36,42,1,17,6,-13,20,-2,20,19,-21,19,35,16,-7,5,-62,-7,-65,-90,16,-76,-21,6,0,1,51,32,-71,1,7,-17,-45,-17,26,8,26,82,-69,-6,-56,30,-7,2,-23,-20,74,-11,-2,-11,42,-29,-26,2,20,-40,14,-36,15,30,25,-14,74,-15,-72,15,-11,39,-1,18,31,62,-86,-9,-1,4,-52,-33,0,16,7,9,6,24,14,49,-78,-24,-22,52,12,14,70,9,2,41,2,3,11,-1,-33,-39,78367
17,51,47,-8,-8,-10,-15,0,15,-3,74,47,80,2,32,11,1,30,-81,-12,6,63,66,79,17,11,9,-24,-46,23,-35,41,36,19,-42,23,61,65,-2,12,-6,-33,3,61,5,34,-71,27,69,29,9,95,31,-72,21,-50,3,-9,11,0,6,-26,8,-1,17,28,-24,29,35,78,62,30,-18,-3,0,11,23,26,33,-20,14,-6,2,29,36,17,20,17,4,20,4,15,2,54,36,29,0,5,-11,46,-40,2,-11,-44,11,58,-29,20,29,39,46,52,16,-22,13,0,10,14,19,-35,-73,90,48,25,33,-1,63,-8,72,67,-15,-7,8,57,-8,21,-51,54,21,52,3,22,15,45,69,-27,22,-1,40,38,-3,14,24,66,-29,29,0,52,60,55,10,-12,13,20,-5,16,9,74,24,-24,-21,24,19,-51,65,15,-32,79,22,23,34,10,-11,-43,78462
29,8,55,-14,-10,-16,38,-18,32,24,86,33,76,18,49,9,8,-29,-35,6,-5,76,41,9,15,-12,4,-29,-57,56,15,20,41,-10,-68,40,70,29,-9,-10,-76,55,-7,78,-14,45,-29,28,70,64,9,100,21,-80,81,10,-25,-16,30,1,10,-26,11,55,4,58,-30,30,38,10,39,52,61,-22,-14,63,-30,0,-3,-13,6,57,16,46,26,-1,32,-29,27,22,24,1,-9,75,65,25,24,27,-17,29,-54,46,-26,-58,-4,32,-26,21,100,70,51,44,1,0,4,-14,-17,3,65,14,-81,100,-65,3,22,38,69,-14,71,-57,-35,-11,11,57,30,35,-44,-64,29,55,20,9,11,-62,70,-50,-3,24,19,36,49,-7,29,16,34,40,23,46,67,68,10,-26,0,17,7,-2,-4,70,7,-2,-37,100,30,-38,81,4,-23,72,2,32,52,11,54,-73,78463
-37,4,31,-52,-29,-14,100,45,19,67,71,78,-36,28,45,20,20,-19,91,1,10,55,84,15,-17,34,6,-65,-52,-80,-69,71,-10,-25,93,0,14,-51,-27,-60,-78,20,-21,34,-64,8,70,-26,11,-68,17,32,66,-73,-77,29,-57,-15,68,1,13,9,-65,86,-29,7,-66,-21,19,23,78,-25,25,38,12,34,-25,-36,-3,-28,7,7,24,52,-29,10,29,-52,52,16,-47,-9,-28,52,-18,-25,30,50,2,-9,-80,22,4,-66,-12,-9,-90,-58,68,-24,9,47,-34,17,2,-28,29,7,-70,34,-67,22,-82,58,32,4,-52,-50,90,20,24,36,-63,8,-30,52,51,-83,31,3,-54,58,19,17,92,-45,58,68,24,87,8,57,33,-68,100,2,41,50,14,-60,-7,9,-9,-12,10,50,15,16,67,13,-87,61,28,66,39,8,-87,-26,-29,24,-22,1,95,87,78549
-9,-2,35,-24,-47,-10,13,-2,31,0,-12,74,-1,10,43,8,40,0,-5,-6,1,39,54,21,0,20,-14,-15,-68,-64,-7,31,-15,-2,-49,2,49,21,-33,-39,-78,3,-27,72,-37,81,8,23,34,-63,-18,66,35,-43,52,77,19,-9,24,13,-13,-57,23,-4,-3,86,-13,19,76,15,52,-6,5,-10,9,-34,0,14,-1,-46,13,80,36,39,18,12,22,16,26,30,-11,-15,-10,50,6,27,20,25,5,-29,-29,-51,-22,-50,-6,-22,4,-6,93,7,-45,1,7,-28,-10,-9,20,4,63,85,-43,71,-81,18,40,18,54,-22,60,-78,-54,26,22,36,-8,10,52,-75,17,36,-12,13,14,-84,58,-54,37,0,33,70,8,-7,31,31,11,1,25,2,47,40,33,-25,-18,0,-4,0,5,37,46,-29,-27,89,16,35,72,5,3,-10,0,26,-5,26,3,-47,78596
-1,72,-6,-15,-5,6,-60,-33,85,35,30,70,72,20,85,8,-20,-78,68,37,3,72,24,-20,28,11,-23,-25,-55,-76,-46,19,-20,-22,5,30,-10,24,27,11,-28,-46,34,33,-19,85,81,23,75,-66,12,78,16,-91,26,28,-24,6,50,-5,13,-69,10,19,-55,84,-22,21,96,-9,16,-2,-29,-35,-74,80,-82,-46,65,-14,-11,87,-17,85,24,-17,63,-34,46,88,-9,-7,-23,71,56,24,22,-71,-80,29,-100,81,-39,-95,45,30,-2,33,100,56,-82,37,35,-49,-18,-13,0,-5,35,38,-77,88,-34,63,-54,35,-48,-15,64,-85,-68,-26,0,15,45,23,62,-37,11,7,-7,67,12,-85,65,-37,66,34,-78,89,50,1,27,31,-66,36,-70,7,1,-50,18,-42,-17,33,48,-7,8,80,58,-46,-13,100,10,63,35,-5,4,72,-26,68,0,18,24,13,78609
34,81,45,0,-6,-1,-13,-30,2,-42,98,-4,57,28,13,16,4,29,58,2,1,56,57,7,27,47,-7,-37,-21,22,10,35,52,-30,-18,31,5,57,19,1,-22,-30,22,38,6,49,62,38,80,26,18,49,31,-52,3,-7,42,-1,5,3,17,-9,50,-26,-57,43,-38,38,51,14,49,73,-37,-32,0,22,21,-50,72,-11,4,36,-8,10,87,6,44,35,1,0,-10,9,-22,50,26,86,12,-15,-5,17,-51,32,-12,-45,0,16,-41,-4,66,32,52,60,35,-1,-8,-13,40,23,-1,-1,-51,42,-70,31,-2,17,74,-2,70,-44,-17,0,52,51,14,31,-16,-64,23,48,-12,29,18,-52,68,-50,36,-42,-3,5,13,4,50,66,-19,34,-20,68,0,78,27,-13,10,31,2,2,2,82,17,-3,-29,60,22,-7,40,23,-36,52,27,42,75,21,-28,-22,78733
27,-28,24,-8,-17,6,41,-18,19,46,23,54,40,-27,66,26,11,-11,16,19,-53,54,49,-19,7,4,-4,-6,-3,-38,-6,18,54,7,57,28,3,30,2,-6,-77,32,3,70,-11,33,16,-13,24,-34,1,14,14,-61,1,-14,-51,7,50,-2,0,-54,29,30,-1,64,-3,-16,32,-14,47,-14,33,-24,-14,42,-14,0,-34,-25,-1,62,3,66,-27,0,53,-63,47,7,-26,11,-10,52,26,-38,-21,20,-16,4,-47,24,-30,-48,-2,10,13,42,100,31,-74,25,16,12,-4,-19,-1,13,-1,-7,-62,17,-72,31,-20,2,-25,-6,46,-3,-55,15,29,63,-9,0,-27,-63,13,64,-26,34,32,-16,44,-62,85,46,-18,55,4,2,46,29,38,28,17,16,4,-30,-24,-31,11,8,21,2,-52,28,82,12,22,100,12,-40,73,13,11,43,-28,55,-13,-25,23,56,78753
-1,12,52,-16,31,14,13,22,32,3,-49,54,94,-9,60,4,23,25,-56,-10,-14,50,72,35,30,-66,45,-35,-26,-10,13,45,20,-21,-52,7,63,73,18,-3,-89,9,23,69,-8,-1,-50,30,90,-1,-27,98,43,-73,49,42,88,13,39,0,-26,-11,21,49,0,72,-35,31,2,36,70,45,2,18,24,-44,23,7,6,33,4,67,19,52,87,3,26,91,36,34,26,-13,-12,51,58,89,-4,13,21,49,-6,-56,0,-5,19,51,-31,-22,98,61,77,68,25,-17,45,-16,-68,5,56,52,-74,96,-34,-9,32,0,50,-15,62,19,-11,-40,23,83,32,-18,-35,-35,42,80,24,-4,5,15,63,-85,49,4,33,56,13,15,75,71,8,11,10,72,60,45,6,4,-14,34,-6,15,-11,92,48,-20,-47,98,41,-32,72,7,-26,92,-18,24,49,4,42,-52,78843
67,58,78,-9,42,11,-8,-41,8,47,8,63,97,-38,37,40,-21,44,-42,-27,-29,74,27,35,15,28,14,-2,-7,-8,10,39,100,39,-47,7,-37,64,-32,58,-15,56,-21,96,35,62,-28,34,76,-25,24,84,30,-93,-11,30,31,12,43,-2,21,14,65,-1,18,70,-1,34,74,35,36,20,69,-52,31,31,47,36,54,51,-17,40,-9,34,52,-7,38,27,34,17,6,56,8,76,49,58,-33,46,36,24,10,54,8,0,3,22,-23,5,100,55,-100,54,-21,41,10,13,63,-15,-9,45,-86,78,-83,45,-39,-24,40,-9,54,-21,-2,39,69,97,38,68,11,-85,36,82,1,43,47,-39,55,-45,36,47,-36,74,-18,-38,56,63,-24,14,37,63,-46,43,-2,5,46,17,-14,-38,-32,84,31,37,-47,100,36,13,100,-14,-15,92,39,41,28,-3,-15,-47,78858
24,-2,93,-19,6,-5,5,8,7,-28,-37,51,72,-23,10,6,-1,40,-30,-27,23,63,89,95,10,29,40,-17,-13,9,-1,32,-16,1,-11,21,-7,38,-38,35,-64,29,-30,92,34,-61,-2,10,42,14,4,25,24,-48,32,-96,-28,-3,37,-8,2,38,-8,52,-12,-3,-18,10,-54,91,79,41,29,0,40,-100,27,-5,-28,-4,-9,-12,0,-4,2,-4,32,-39,33,6,34,-28,-37,60,11,7,-13,35,30,49,64,-100,3,49,-38,63,-82,7,78,17,-100,34,-26,10,50,-38,28,25,31,-80,-58,16,24,37,35,-30,0,-21,73,38,62,52,-5,80,-5,17,-20,24,12,71,37,37,7,24,73,-89,52,-28,42,56,-42,-38,52,34,-6,26,27,34,-7,-6,-8,9,-31,11,-19,-30,25,46,50,12,-52,78,10,-32,98,26,-76,69,-13,35,48,-12,13,-10,78872
