bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-37,41,-15,-54,-10,-44,-28,47,-11,37,-66,-20,80,-11,-2,-46,-8,-11,26,27,39,5,29,-59,-28,-52,32,-7,-45,-26,3,8,-1,-23,62,4,-1,-14,-24,-26,-43,5,1,-58,29,6,-29,-23,-58,18,-10,7,13,0,1,-4,45,30,-30,34,33,-22,46,19,-62,-50,-28,-64,0,-54,19,-4,-11,31,6,-20,6,-42,6,29,-51,-26,-27,75,-24,-23,19,23,1,-56,-26,-17,-35,16,-68,-4,-27,-27,-8,-73,68,6,-69,-26,-42,62,-3,0,-22,-49,11,4,0,84,57,0,-33,6,30,42,5,0,-21,1,-12,76,25,15,5,15,-28,77,3,26,-53,0,-70,17,0,-24,29,-46,0,-34,-57,-22,-27,-6,7,-6,-45,-11,29,-4,-2,38,-60,-20,86,53,3,-39,-25,3,0,-8,-1,-33,-5,0,-45,0,-45,4,5,20,45,57,25,-19,-26,26,-13,-6,-5,-25,15,-3,-22,-11,-53,-72,2,66,4,0,-66,30,-70,22,-5,4,-61,9,-25,0,2,-20,-5,-11,30,3,-10,0,-41,38,81,17,-53,61,31,-73,-22,9,1,-22,2,64,-18,-12,77466,0,100
0,-6,32,-61,0,-7,0,-3,7,38,-31,29,46,-27,2,-25,12,12,8,37,34,-16,0,-50,0,90,-19,-84,-8,0,2,6,-14,0,15,5,-5,-95,0,0,-64,7,0,49,0,8,0,-48,49,45,-56,3,10,-4,3,-51,40,0,-25,25,26,32,27,14,-14,3,0,-42,-3,-8,54,58,-19,0,-14,-76,4,-7,2,0,11,-54,0,58,0,0,-2,25,0,-39,-3,-34,-30,-23,-45,-4,-35,0,-39,-65,49,5,1,-46,-24,46,4,-33,-4,-9,6,-28,-5,14,0,-6,-58,-2,0,-11,1,0,7,5,-83,65,5,9,16,35,0,71,-4,29,-55,1,-43,54,-21,17,11,-35,-8,-57,-65,16,-50,41,-1,9,0,6,4,-70,0,9,-58,16,97,8,-1,2,0,0,-5,-84,10,5,-1,0,-52,3,-35,-3,4,7,55,9,13,15,28,47,-26,1,-39,-11,24,-46,-22,-18,-15,-58,0,40,2,-4,-11,0,25,-27,1,1,-58,20,0,-4,0,-14,-46,13,-44,-18,15,8,-2,-10,15,10,-56,51,0,61,-50,7,7,-4,1,19,0,23,77532,0,100
-10,8,-9,-37,3,12,0,-18,-34,88,33,78,0,-6,0,-46,31,3,25,55,42,-30,0,-21,0,7,-5,-25,-1,0,1,2,3,0,52,8,1,-47,0,0,-71,0,0,79,0,1,0,-51,81,87,2,2,11,0,0,-23,48,0,-20,65,31,82,78,12,51,8,0,44,2,-11,69,10,-3,0,-8,-70,1,14,0,0,-51,-78,0,11,0,0,-31,48,0,-46,12,-33,-35,-75,12,-2,-48,0,-31,-67,-24,2,-27,-29,31,9,-1,0,5,-54,3,0,3,-39,0,10,-52,7,0,5,4,1,2,2,-28,-6,-31,17,21,18,0,4,2,27,0,1,42,-58,-20,11,-14,-30,7,-64,9,100,-61,51,8,-3,-22,-8,-25,49,1,15,11,-55,74,-18,4,9,0,2,2,-14,37,-52,-4,0,-7,33,-45,9,5,-4,43,-14,5,33,12,-63,-23,67,-25,-29,-30,-24,-25,-44,-13,-31,1,16,0,-6,-27,0,-1,-13,-3,0,11,12,0,5,6,-16,-22,6,55,-24,6,7,-83,-19,-28,-35,-25,-2,0,-2,-41,3,7,-20,0,54,25,-54,77558,0,100
19,9,39,-20,14,3,0,-7,2,46,16,51,43,-49,-3,-81,5,21,-49,58,9,-58,0,-68,0,-47,-4,-85,39,0,3,0,-1,0,62,-25,-1,-28,0,0,-41,5,0,63,0,8,0,-32,61,0,-3,5,-4,-2,-1,47,24,0,-52,16,28,62,58,14,9,8,0,50,3,28,28,28,-32,0,38,-42,3,14,1,0,99,-18,0,40,0,0,-11,51,1,-23,44,24,-78,-10,-17,1,-51,0,3,-58,28,4,18,10,-1,1,9,-52,-7,82,6,-13,-1,12,0,6,-51,-21,0,-12,4,3,-26,0,-76,20,8,8,-38,10,0,23,0,49,-47,-5,-26,5,3,15,9,-13,0,-51,-16,-10,-22,-23,7,9,4,-20,-7,-13,-3,10,-48,-21,74,10,1,44,0,3,2,-49,-2,-6,-8,0,-54,7,-40,55,3,-6,73,4,14,1,40,21,-55,13,-5,-66,18,-10,3,-8,0,-34,2,5,2,-4,33,0,30,-9,-6,3,-14,17,0,0,7,-58,-46,15,82,-60,4,7,-30,-14,5,-16,-46,38,0,24,-50,0,8,-23,2,73,29,-23,77593,0,100
-30,25,-23,-58,16,-30,0,5,-51,-20,-43,-33,72,6,0,-55,22,-30,19,-1,6,19,0,-15,0,-40,6,4,-29,0,2,5,2,0,87,-1,0,-49,0,0,-9,5,0,43,0,5,0,-30,40,-6,-33,4,-38,-1,2,-12,14,0,-9,15,43,-13,-21,18,-52,-32,0,-46,0,-43,27,-1,-19,0,-4,-4,3,-29,4,0,-15,-4,0,60,0,0,17,13,3,-39,-11,-43,-56,5,-40,-2,-20,0,-14,-64,61,5,8,-52,-29,-4,-1,14,11,-24,6,-7,0,100,0,1,-44,-7,0,-25,2,0,-31,3,3,51,-3,-4,-5,-15,0,52,1,-15,-87,2,-86,13,-17,5,50,-37,0,-47,-35,-66,-22,37,-3,7,-24,9,35,-11,0,26,-87,7,39,20,1,-54,0,0,0,-23,-8,-31,-2,0,-13,-11,-27,5,3,-2,48,26,36,6,-54,5,-37,21,-20,-56,18,-19,-41,-43,-44,-61,1,3,3,-7,14,0,-43,-1,-1,3,-41,28,0,0,1,-3,-12,-30,38,18,6,8,-38,1,93,-22,-35,46,0,-36,-24,6,9,-25,4,79,-3,14,77631,0,100
-44,22,-11,-92,-1,-29,-29,31,-27,33,-36,-22,42,51,2,-1,2,-5,23,33,30,-15,30,-41,-30,-58,28,-47,-51,-32,0,5,19,-28,15,-7,-4,-7,-30,-30,-34,4,0,17,30,4,-30,11,19,9,-17,4,36,-3,3,6,29,31,-21,33,42,-11,39,35,-49,-34,-29,-61,0,-43,72,4,-37,32,-7,-47,2,-22,7,31,-15,-52,-29,88,-30,-29,1,29,0,-12,-41,-36,-51,24,-19,-3,35,-30,0,-69,33,6,-26,-30,-21,7,18,48,-63,-24,8,-7,-1,2,46,0,-22,-13,32,100,3,0,-22,5,-52,72,-23,7,-13,-10,-31,74,-2,-12,-83,-3,-9,30,-19,13,54,-48,0,-33,-38,0,3,52,0,6,-21,10,43,-14,0,22,-80,9,67,9,0,12,-29,0,0,50,28,-7,-1,70,-44,27,-83,21,2,-4,70,10,40,27,-9,29,-27,-29,-29,0,5,-25,-64,-33,-26,-85,1,12,3,-10,-16,31,-56,18,-2,4,-32,31,-30,-3,1,-14,-18,-6,-12,-12,10,0,-18,22,-1,-27,-88,81,32,-56,37,5,10,-13,2,19,-28,7,77638,0,100
-30,-24,26,-57,-8,2,0,-21,39,5,-29,-4,49,-26,0,-72,10,-1,39,19,50,16,0,0,0,-13,14,-24,-25,0,0,4,-2,0,37,17,-2,-16,0,0,-34,2,-1,-35,0,4,0,-23,-34,11,-33,4,-3,0,2,2,50,0,-32,12,4,-8,5,-1,-52,-62,0,-70,-1,-70,47,31,-19,0,-1,-21,2,11,0,0,-58,-15,0,33,0,0,6,17,-1,7,-52,-30,-36,-14,-34,-2,-34,0,-3,-60,66,4,8,-41,-21,56,5,-6,-4,-58,3,-27,0,-15,0,-2,-29,15,0,82,2,-1,-36,3,-36,52,-3,11,-20,6,0,55,0,-9,-49,2,-26,43,-22,-25,22,-25,0,-39,-26,0,-29,-7,5,2,-1,-5,20,-19,-1,-23,-51,-8,96,-25,2,-35,0,1,-2,17,19,-14,-1,0,-5,18,-30,0,2,-14,33,-29,70,-48,-30,43,0,46,-19,-70,13,-16,-41,44,0,-42,0,57,1,-3,18,0,-37,0,-2,1,-29,20,0,-1,2,-29,-9,-3,63,19,1,0,-25,-26,-17,0,-36,32,0,-35,-27,5,6,21,0,39,-49,-16,77703,0,100
-59,23,6,-60,-3,-27,0,0,-17,11,-55,-24,28,23,-1,-65,-3,-3,6,18,13,27,0,-22,0,-45,-4,-21,-53,0,0,2,-10,0,54,20,-1,-10,0,0,-20,4,0,-13,0,5,0,-40,-8,24,2,1,9,-2,1,31,15,0,-21,24,31,-20,8,7,-42,-61,0,-56,0,-55,24,4,-12,0,32,9,2,-27,0,0,-57,14,0,85,0,0,19,21,0,-24,-31,-12,-76,42,-70,-4,-45,0,-15,-77,2,3,8,-16,-63,30,-8,27,-40,-65,2,-8,-1,10,0,0,-43,25,0,20,3,0,-37,2,-17,49,32,-41,-7,-31,0,56,1,43,-85,-1,4,83,-15,-13,75,-32,-2,-53,-23,30,-47,0,10,-6,-68,-24,68,15,-1,19,-85,-30,53,11,0,-27,0,0,-1,-10,8,-22,-4,0,-19,9,-92,6,1,2,78,7,85,-15,-30,76,-52,-24,-20,-54,29,26,-69,-19,-69,-55,0,36,1,-6,9,0,-34,-4,-2,0,-16,8,0,-2,0,-18,23,-7,65,25,2,1,5,5,12,23,-86,80,0,-39,-41,4,4,-4,1,57,-30,-36,77740,0,100
-21,4,-41,-32,-5,-22,-30,8,-6,56,-10,-14,61,25,-6,-13,35,-38,0,61,24,10,31,-14,-31,-34,14,18,-23,-30,5,5,25,-23,50,13,1,-83,-23,-29,-7,4,1,-4,30,4,-30,-69,-2,80,-24,5,0,1,-1,-18,25,31,-4,17,53,-14,60,14,-61,-12,-29,-52,0,-3,27,-40,-13,32,-10,-24,4,-23,3,31,-79,-23,-30,62,-24,-24,-26,61,2,-27,24,-15,-63,-68,-55,-4,-59,-29,-40,-74,33,5,-49,-19,-43,51,9,15,-15,-58,5,-15,0,-23,13,0,-32,25,31,53,2,2,-28,0,7,40,-2,6,72,2,-30,52,3,10,-61,-2,-21,62,1,-60,46,-58,0,-43,-33,53,-72,64,5,18,-31,19,27,3,-5,8,-44,-37,79,43,6,-25,-25,3,0,-100,23,2,-7,0,-26,23,-58,27,5,17,100,46,18,-79,-12,76,-54,26,2,-13,-23,23,-51,-9,-34,-32,1,48,1,-3,-14,32,12,10,-5,2,-45,-2,-25,1,0,1,15,-40,9,9,8,0,-46,7,-16,-2,-80,43,32,7,-58,6,8,-15,3,59,22,-37,77934,0,100
22,39,60,-76,9,13,-40,10,7,79,-9,53,-19,-14,-1,-78,49,0,-3,26,-42,-40,44,-22,-41,42,3,-84,20,-42,3,4,-11,-28,81,17,-1,-57,-30,-40,-82,5,2,35,43,8,-41,-18,34,51,-71,6,49,-2,0,71,-38,45,7,9,21,63,78,39,-21,35,-40,40,0,35,63,61,-3,45,75,-42,5,18,3,45,-23,-40,-42,44,-29,-28,-7,30,5,58,16,-54,-21,-44,-24,0,8,-42,-22,-56,21,6,-88,-60,-24,-25,8,-17,4,-32,7,-27,-2,37,58,0,-32,14,45,4,7,2,-39,3,-84,22,-7,17,-26,21,-43,21,0,-10,-42,2,30,23,55,-8,0,-41,0,-37,-34,-68,-29,49,8,10,92,-7,0,61,0,40,-50,-36,44,10,1,-19,-31,6,0,-63,2,-1,-4,33,-24,18,-52,61,7,24,56,10,11,-23,-18,22,-22,75,52,-76,1,30,-48,0,90,-77,3,-10,4,-1,-84,44,26,1,-2,4,-32,28,-31,0,5,12,24,0,100,-39,6,0,-34,4,37,17,-57,6,46,26,28,2,7,-46,3,87,17,-34,78012,0,100
-25,6,-11,-88,-19,-9,0,21,-11,23,-50,1,29,-4,0,-30,-9,20,47,4,24,1,0,-4,0,13,14,2,-19,0,3,2,4,0,37,11,0,14,0,0,-17,4,0,-21,0,4,0,-7,-31,-17,18,2,-26,0,2,4,36,0,-11,46,33,1,23,-1,-63,-46,0,-40,3,-55,40,12,-20,0,14,6,0,-11,0,0,-40,-8,0,52,0,0,14,36,1,-21,-26,-14,-36,-14,-23,-1,-18,0,-17,-26,40,3,-37,-13,-24,29,11,15,-39,-51,2,-12,0,-3,0,6,-5,10,0,58,1,3,28,4,-6,68,28,-21,-12,-31,0,72,3,60,-50,-2,-51,49,4,-21,62,-18,6,-10,-17,-14,-24,100,1,16,-7,11,43,-14,0,1,-42,-8,60,15,3,5,0,1,4,57,-17,-15,-1,0,-5,-17,-64,0,1,-19,51,21,46,-21,13,62,-31,21,10,-42,8,-12,-62,-9,-24,-86,0,36,1,-6,-35,0,-7,5,-3,1,-25,-6,0,0,3,-3,-8,25,33,2,18,4,-4,13,-11,-8,-63,61,0,-22,-1,2,7,10,3,37,-16,-18,78037,0,100
-52,-26,16,-63,-10,-27,0,34,12,24,-16,-14,62,-13,-2,-16,49,-22,31,83,2,16,0,-38,0,29,-10,12,-46,0,0,7,11,0,41,41,-3,-14,0,0,-8,5,0,40,0,5,0,-18,32,24,-20,4,-4,-2,1,15,0,0,-14,25,19,-15,25,20,-40,-16,0,-64,-4,-21,47,44,-41,0,21,-17,4,-25,2,0,-61,-18,0,18,0,0,20,81,0,-30,-23,8,-69,-15,-62,-5,-57,0,-9,-100,30,4,-52,-5,-50,2,8,-2,-37,-60,3,-23,-2,-100,0,-8,-6,46,0,1,3,-2,-24,0,-2,44,8,16,15,16,0,51,1,17,-32,4,-57,34,-12,-18,34,-19,-4,-17,-27,-23,0,-11,3,15,-54,2,26,-27,-2,-23,-27,-19,73,20,3,-25,0,2,-4,-3,5,-39,-3,0,-44,7,4,-3,2,5,65,23,67,-35,-26,50,-36,11,-16,-23,22,-46,-45,12,-64,-66,0,3,1,-10,-40,0,-54,-19,-5,1,-33,-5,0,0,-3,-8,-44,-23,39,13,8,10,-24,38,-100,13,-9,41,0,-54,-60,8,9,13,1,40,-15,-23,78063,0,100
6,-20,24,-75,6,6,0,-13,71,75,-5,-7,37,-20,0,-56,23,-34,-34,25,15,-24,0,-35,0,41,-25,-54,3,0,0,5,-4,0,60,-7,-5,-52,0,0,-50,4,0,-14,0,6,0,2,-4,49,-16,3,18,-4,1,-6,23,0,-46,27,38,-11,74,24,-25,-19,0,-57,-3,-15,38,44,-6,0,-6,-26,2,17,1,0,-19,-26,0,39,0,0,16,24,0,-30,-12,-70,-10,45,-42,-4,-41,0,-41,-100,25,3,-92,-80,-17,4,-8,-9,-5,-18,3,0,-3,-52,0,-4,-61,-3,0,44,1,0,-38,1,-69,71,33,25,-20,15,0,73,-1,15,-75,-1,-52,51,-38,-23,32,-4,0,-72,-61,56,5,100,4,13,28,0,28,-47,-2,-24,-61,-4,33,6,0,-8,0,1,-1,-31,16,12,-5,0,-10,19,-24,27,3,3,79,1,67,-35,-6,34,-22,18,-44,-39,23,-26,-58,60,21,-81,0,3,0,-11,-85,0,32,-42,-2,2,-64,4,0,-3,1,-38,-32,-38,-45,-19,7,8,0,-31,-48,-25,-38,52,0,22,-32,6,8,4,2,58,-7,-1,78071,0,100
-30,0,-14,-37,9,6,0,35,49,67,-16,-41,-12,-39,-4,-56,-4,-18,-16,99,27,-19,0,2,0,-52,-10,-28,-18,0,1,4,0,0,28,35,0,-16,0,0,16,5,-1,-26,0,4,0,-56,-33,36,30,4,-30,-2,-1,8,28,0,-42,10,26,-50,56,7,-37,13,0,21,0,-8,13,6,-18,0,37,-45,4,0,0,0,-33,-50,0,-14,0,0,-20,85,2,-45,26,-16,-46,-54,-80,-2,-90,0,-14,-67,-11,2,-87,-11,-76,54,6,-52,-11,-26,4,-21,-2,9,0,6,-7,34,0,12,3,0,-22,0,-32,24,-15,55,-18,34,0,18,-1,-89,-25,0,8,-23,-19,8,11,-58,2,-16,-44,31,-38,-9,0,-3,-16,7,16,-13,-3,4,-3,-23,86,-21,1,-14,0,2,0,-41,-9,-13,-6,0,11,-12,0,32,3,8,51,-12,89,-14,-33,-25,-22,35,-15,-58,-27,-24,-58,44,-19,-30,0,52,0,-8,-71,0,-35,-14,-3,0,-60,-8,0,-1,0,-33,-23,-14,-58,-15,-12,7,-15,48,11,19,-28,16,0,-9,-78,4,8,0,0,29,34,-24,78113,0,100
-19,2,0,-97,9,-22,-22,26,30,62,-87,11,52,8,-3,-3,4,-2,23,57,24,24,23,-53,-22,-17,-10,-15,-8,-15,2,8,-5,-19,32,55,-1,28,-21,-22,-49,6,2,-41,22,7,-22,22,-35,53,-33,5,-27,-2,0,-83,29,24,-16,45,28,5,57,12,-56,-61,-22,-86,0,-52,50,25,16,25,-47,-27,4,-27,3,24,-45,-34,-23,29,-20,-20,29,59,1,-38,-42,56,-43,-14,-70,-2,-54,-23,-14,-100,46,4,-66,54,-46,53,0,8,-29,-59,7,-2,0,10,0,0,2,48,24,0,4,0,-32,0,-3,71,-14,35,7,45,-23,71,0,5,-23,5,-68,49,-30,17,-1,-25,0,1,-67,-1,13,39,9,-7,-13,-10,-9,-53,-3,-2,-23,47,63,17,2,-44,-21,4,0,-10,32,-21,-4,0,-55,28,-18,16,4,24,67,18,-7,32,-19,22,-34,3,-37,7,30,-35,-84,40,-27,-94,2,58,4,-4,-80,23,-59,-14,-4,3,-67,-45,-21,0,0,-10,-42,-4,56,31,-24,0,-3,34,23,0,-5,23,25,-57,-57,11,3,22,3,27,-42,49,78138,0,100
10,4,-22,-14,5,-22,0,4,21,50,31,18,34,22,2,-56,8,7,-74,-15,-18,-37,0,-71,0,-33,-24,-68,-4,0,1,2,15,0,54,-1,-3,-44,0,0,-83,2,1,-9,0,5,0,-21,11,-1,-27,3,-8,-2,2,63,-9,0,-45,34,63,30,48,6,7,-22,0,37,0,-36,40,-3,-4,0,58,-74,1,-4,0,0,34,-66,0,11,0,0,-51,-21,0,-22,-7,33,-38,-50,-45,1,-67,0,5,-93,-13,1,-58,12,-30,-12,1,37,-17,50,2,-1,-1,83,0,3,-32,3,0,54,4,0,-11,8,-80,-39,43,-25,-20,-36,0,-45,0,26,-57,1,12,14,-19,18,45,-15,5,-35,-57,4,-26,-11,4,13,-20,3,40,32,3,11,-44,-25,100,-16,3,-11,0,0,3,-4,27,-48,0,0,-70,27,-100,19,1,-27,53,-13,55,19,-7,45,-20,23,-31,-54,-41,13,3,17,-23,-17,1,-6,2,1,-21,0,-12,-43,-1,0,-58,13,0,1,9,-34,14,11,80,-39,13,1,-45,-20,86,-38,-100,7,0,0,-66,1,4,2,0,48,3,-11,78295,0,100
-12,34,19,-74,-4,-2,0,14,6,-8,-39,41,52,-15,0,-81,29,-1,7,-47,55,-54,0,-31,0,-27,-14,-30,-13,0,3,4,-3,0,41,-5,0,-67,0,0,-61,6,0,-1,0,6,0,-15,-11,22,-78,4,14,-1,1,3,60,0,-9,13,38,57,4,16,-72,-49,0,-38,2,-58,31,31,-21,0,12,-3,3,4,3,0,-41,-6,0,77,0,0,7,-44,0,-73,-43,-25,-29,6,-44,-4,0,0,-22,-69,63,3,-26,-13,-24,57,17,11,-41,-43,6,-10,0,35,0,0,-38,-6,0,-3,5,0,-42,3,-33,48,18,32,-20,7,0,51,1,36,-52,-2,-34,-19,11,5,32,-38,2,-45,4,-35,-22,66,0,29,-33,19,12,-12,-1,39,-61,8,89,16,1,0,0,3,3,-54,-61,-49,-2,0,-37,-58,-61,12,3,6,51,14,-6,11,7,14,-38,45,2,-77,16,-37,-58,41,-41,-54,2,54,5,-5,5,0,-23,-30,-2,3,-14,18,0,0,2,-8,-45,0,39,-44,15,5,16,0,24,14,-83,58,0,-33,-14,5,8,14,0,48,-38,-2,78357,100,100
