ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
20,-23,13,-13,-10,-42,-33,-20,11,6,28,96,2,-24,48,42,5,-91,-100,-19,-6,29,9,10,24,-75,-1,-13,-37,-75,-33,23,10,70,-44,3,-62,54,-43,20,-83,-60,-30,87,12,89,-100,37,54,-77,-16,17,14,-96,-1,57,-13,-39,24,-7,-17,12,-46,61,-26,-29,-11,39,91,10,14,3,-51,-21,-2,35,-83,-11,-32,-19,9,-35,5,44,62,15,31,-30,14,20,-33,52,-55,24,20,56,-25,61,-5,-31,-84,19,-40,-84,44,-21,-61,47,79,25,-2,55,10,-29,17,-41,-83,47,3,71,-98,9,-22,54,-30,-15,18,-13,94,96,12,63,-50,40,-6,-5,12,-3,2,32,-25,55,41,86,92,-71,-8,8,-40,100,-25,-74,32,60,-36,13,58,46,-60,-1,17,-46,44,29,-8,-66,-4,58,27,-27,-11,83,0,14,87,50,-52,0,21,28,9,13,81,-37,73882
25,-6,67,-8,-7,1,-28,0,15,16,12,69,-73,-30,49,26,-3,-58,-35,-11,-19,39,40,29,19,21,-6,-4,-43,-54,-4,35,4,38,-44,10,-47,63,-20,-20,-68,-83,-13,99,-27,57,-37,21,66,-45,-19,41,29,-94,28,57,-20,4,24,-12,-22,-58,11,19,-3,25,-2,17,49,33,35,9,-77,-7,-66,76,-67,9,-11,-14,-4,11,-12,47,28,0,23,-16,24,6,-6,20,-31,35,24,30,-29,26,-73,-14,-55,62,-52,-67,10,-5,-11,13,100,29,-66,-5,0,-24,0,-32,25,17,52,50,-94,38,-84,40,-42,-32,2,-7,55,-55,-45,31,8,39,-27,19,-44,-77,14,35,0,44,29,-63,54,-77,-27,16,-42,71,-39,-52,42,63,-27,16,26,-10,-42,8,0,-54,13,19,-6,-51,-17,70,-34,-22,-30,100,14,-32,100,19,-3,-76,2,25,13,-1,2,-44,74441
26,-88,44,-26,-10,-29,-22,0,-29,-13,-47,52,0,-31,87,22,-4,-34,-100,1,-8,65,29,12,32,11,23,-22,-61,-60,16,16,-11,25,-46,31,-35,31,-24,34,-100,2,-15,95,24,58,-100,19,58,-41,11,32,7,-96,-2,-49,-10,-26,32,2,8,-64,4,82,44,35,-19,19,78,-3,19,33,-2,-10,0,-34,-47,51,-99,1,8,-10,0,80,5,1,32,0,29,-25,-8,23,-39,62,22,8,-36,27,-19,-3,0,-66,-51,-26,16,10,-51,36,90,19,-42,15,11,-28,26,-42,5,36,41,-25,-98,28,-16,14,-2,-72,21,-28,78,93,-60,33,7,32,30,37,-1,-19,10,32,-4,22,27,81,78,-100,-52,-13,-11,52,-60,-92,39,49,-18,38,27,26,-46,19,-14,-50,17,33,10,-68,-9,61,-31,-20,-32,90,9,22,96,35,-52,-18,6,37,38,-19,87,-46,74462
-1,48,38,-25,-15,-5,-5,28,82,36,35,92,63,46,56,7,-2,0,84,5,-27,69,58,-32,0,19,25,-33,-24,-44,-30,29,-6,-49,89,22,20,-19,12,-7,10,11,16,36,-10,17,91,-26,33,-47,21,38,16,-58,22,30,-5,-7,54,-10,8,-81,-16,43,-74,52,-33,-26,25,-20,54,-27,13,23,-13,-6,-12,-77,35,-5,-4,40,24,60,44,-5,45,-38,46,79,-32,-46,-15,50,6,23,42,-58,-20,39,-41,-19,9,-41,26,48,8,-18,100,7,-87,50,8,-9,11,-33,6,12,-12,47,-61,29,-100,52,-32,36,-19,-23,75,-19,-71,2,-6,-16,9,23,-1,-88,13,-21,-29,50,9,-41,74,-45,47,36,-35,79,24,14,12,-25,-9,26,-65,64,7,-7,-2,11,-48,5,14,15,-32,36,48,-3,-54,100,13,-10,43,12,2,62,-40,45,-26,0,52,77,74735
3,-4,20,-18,-13,-8,40,31,-14,58,70,34,28,14,66,10,3,12,-31,7,1,57,56,18,26,3,-6,-35,-56,-28,-27,11,33,0,-19,29,9,-4,12,-18,-100,20,12,87,-24,30,-24,21,55,-9,29,40,9,-56,-16,55,-19,-6,9,9,27,0,-31,89,58,39,-33,26,35,25,44,22,31,34,39,28,-5,69,-20,-16,7,7,23,64,-23,3,14,-13,4,0,33,34,-25,55,16,-24,9,30,22,12,-20,22,-2,-28,20,15,-29,-45,90,22,43,31,-30,1,-4,-20,-3,6,-7,58,-54,41,-37,28,9,-1,57,-16,81,33,2,-11,-34,52,34,25,-5,-29,19,49,33,29,8,18,81,-71,85,58,9,32,4,0,28,-7,38,30,29,19,13,58,28,-5,33,30,11,0,1,58,76,0,-72,88,18,0,90,6,-19,15,-6,15,23,26,76,-17,74926
15,0,37,-48,2,-23,-79,-22,-6,-12,64,69,27,-56,27,22,9,-15,-74,-22,-14,62,75,7,33,-68,44,-26,-48,-10,-29,36,17,6,-59,19,6,19,8,10,-41,9,5,90,-6,64,-80,29,78,0,-27,57,31,-97,-28,-7,-7,-23,31,-13,-30,77,30,100,16,71,-27,29,58,3,76,20,20,-14,26,50,-19,10,0,-9,-10,48,0,19,7,-10,1,3,33,-19,29,-4,-60,48,35,5,-50,-1,18,31,-5,35,-75,-18,-59,38,-28,-16,98,44,-62,61,6,-41,45,-55,-86,28,-22,-7,-100,63,-83,38,28,-49,47,-49,100,4,77,50,16,49,-20,-2,0,-80,34,44,36,47,21,3,100,-49,100,-12,35,89,-48,-100,28,11,-82,21,0,36,18,30,-8,-81,-4,36,-23,-98,-11,73,100,-38,-86,92,33,-4,93,30,-17,16,26,5,15,-8,88,-57,74975
14,64,70,-8,13,-42,-45,0,21,30,-79,56,-5,19,-19,30,4,-6,40,-5,-9,36,35,1,12,2,4,-19,-56,3,22,32,32,32,-10,7,-2,37,-18,28,-8,26,-7,77,23,35,42,17,44,2,0,26,31,-50,13,-18,5,-40,36,13,5,-24,50,5,-52,-55,-15,15,36,5,28,-12,27,-10,-37,-80,-11,-41,63,4,19,-67,5,-16,61,23,42,-4,28,15,-29,13,17,42,37,70,14,15,-45,-14,-42,-96,1,-46,-11,-5,-4,26,67,44,-7,43,36,-19,7,12,-3,-1,16,-6,-49,17,-67,43,2,10,26,-8,81,-41,-10,29,54,19,-16,25,-8,-66,25,16,-33,43,34,-43,79,-48,-10,31,-5,56,4,-34,48,44,-55,13,8,40,-2,23,16,0,7,14,3,-35,-6,51,-24,-23,-15,62,26,-11,79,1,-3,-7,-1,42,-7,13,0,-6,75021
-3,55,51,-8,12,-21,-79,-51,4,-11,56,12,55,-1,18,15,-17,12,-63,-36,-22,52,76,38,0,-43,3,-4,-56,57,-4,51,3,29,-75,-3,15,86,-16,21,21,-7,-4,47,8,95,-57,36,64,52,-45,92,43,-72,24,29,17,-19,42,-14,-43,45,37,16,25,24,0,36,77,36,64,-3,3,-62,39,55,5,28,49,20,6,12,-1,17,62,15,-9,5,32,1,41,18,-37,49,41,68,-9,42,33,10,-64,48,8,-86,-58,19,2,-6,76,54,91,10,46,-41,9,-36,-37,30,21,34,-72,76,-43,37,11,1,82,-9,67,-39,52,58,44,18,-62,0,-33,-45,39,7,35,38,18,-61,65,-5,23,-9,2,38,-9,-76,56,79,-91,4,31,20,4,83,2,11,10,3,-23,-65,-20,72,14,-43,-26,71,39,-38,54,31,-2,42,28,-12,4,-1,0,-74,75066
1,27,28,-19,2,-9,4,-2,1,41,-30,58,31,-16,26,34,1,-13,-49,11,3,46,40,8,16,7,11,-13,-47,-60,0,34,16,58,-9,5,0,39,-8,16,-81,37,-4,81,7,70,-32,26,50,-62,-2,48,25,-70,8,70,-12,-9,28,-11,-3,6,13,-16,31,9,-13,19,87,6,36,-2,25,-10,-26,-35,-18,34,13,5,-3,8,9,30,29,-1,40,-23,29,3,-52,58,0,39,24,31,-18,34,-35,25,7,-37,-1,-14,-9,38,-18,7,46,32,-23,37,43,-36,20,-8,5,25,28,87,-72,52,-76,26,-18,-17,27,-20,57,-31,24,43,9,11,-19,19,-13,-66,12,8,-48,27,41,-42,55,-41,-6,41,-19,72,-3,-64,32,38,-4,9,31,27,2,6,10,0,58,17,12,-55,3,49,-4,-32,-13,51,11,-14,85,26,-12,28,0,45,-2,6,-2,-12,75156
25,60,66,16,-1,-16,-29,2,-19,22,22,87,92,-23,-53,31,-21,30,-89,-7,-11,35,83,40,21,-45,30,14,-6,-56,-2,36,54,56,-24,15,-57,19,-30,9,-75,-5,-25,95,4,44,-90,41,69,-58,-13,58,31,-84,2,18,-33,-16,17,-5,-12,37,-60,19,-8,70,14,40,42,42,77,-10,-19,0,31,61,24,2,59,-7,-4,66,-15,-55,-10,5,38,-44,14,-27,-19,19,-48,37,15,-11,-25,34,34,24,7,46,-5,20,-21,32,-89,56,-15,21,16,0,17,-5,29,-59,-41,-18,16,39,-84,59,-82,20,42,-25,7,14,68,-22,38,58,-54,69,7,8,-36,-81,15,64,-17,22,33,-27,66,-8,81,23,39,77,-20,-49,11,31,-37,17,29,1,-58,1,-30,-3,14,24,-3,-49,-10,72,82,-6,-9,-14,14,-35,99,-16,-82,92,-12,39,-7,-19,20,-18,75203
42,39,23,-26,-43,-20,-62,-30,39,13,31,81,-41,-76,43,19,-26,-55,-15,-8,-1,91,54,17,26,3,4,-26,-44,-57,-2,16,32,25,-22,26,-18,26,-28,3,7,-21,-18,81,0,31,-24,22,76,-54,30,64,3,-58,-25,-47,-31,-19,34,-17,23,-55,23,-27,-63,-20,-27,20,34,22,54,8,-9,-35,-73,52,-57,-69,38,-41,-8,-26,-11,43,18,-8,40,-26,27,33,-12,18,-63,80,28,25,-71,51,-77,-37,-69,54,-40,-78,19,-24,-13,26,92,26,-69,43,33,3,3,-63,1,28,-25,-38,-61,57,-50,28,17,-44,-21,-26,100,-7,-47,58,26,87,36,35,-25,-32,13,77,-5,28,23,-12,100,-84,-25,12,20,86,-44,-31,36,26,-66,34,46,48,-23,-19,-2,-45,10,30,1,-24,-1,82,-6,12,-26,91,14,-22,88,29,-5,-56,-21,42,15,-7,-24,-18,75332
9,99,38,-4,0,4,-22,29,39,-16,74,13,69,-1,94,11,8,-11,66,31,-8,56,58,1,39,54,0,-31,-25,2,10,27,57,-50,67,25,41,46,46,-7,-58,-45,63,30,-3,61,71,24,76,-8,16,66,28,-74,-8,25,45,2,24,2,20,-82,17,-5,-27,58,-35,17,64,1,54,28,-61,0,-9,14,-10,-24,85,8,3,67,32,83,75,4,78,37,11,34,-21,-19,-17,66,15,79,-16,-67,-9,15,-91,35,-35,-81,50,18,-42,8,100,19,37,43,31,-14,10,-25,50,6,20,44,-77,39,-58,15,-10,-15,25,-4,62,-60,-86,-23,30,44,56,36,9,-62,16,46,-30,19,18,-51,60,-57,18,-16,-16,17,5,18,25,47,-21,29,-75,65,28,19,12,-27,-28,45,44,23,-4,84,22,-25,-30,100,17,-11,35,5,-27,67,-20,70,35,23,0,56,75425
2,-2,10,-13,0,-11,61,7,0,-4,-5,18,41,-41,65,-6,2,0,34,13,-13,38,34,7,-12,26,28,-9,-31,-42,-1,26,13,-30,0,-6,29,21,-43,-2,-88,-54,-40,18,5,16,30,0,-37,-34,-3,19,29,-60,26,-15,-5,-10,57,6,-8,-50,12,-7,-11,45,-7,-10,21,6,32,-24,-60,-12,-34,-38,-1,-12,-1,-3,21,39,5,64,16,11,42,-5,52,-3,-38,-28,-12,40,42,19,-52,-5,-37,2,-50,-40,-5,-52,18,2,-7,15,28,45,-56,7,18,-15,33,-2,27,-16,28,-1,-61,3,-30,17,5,-16,27,-12,37,-3,-52,-7,15,23,28,8,-26,-29,0,23,-45,17,3,-2,38,-30,2,-4,5,25,-17,10,51,24,62,-7,-8,12,25,25,-12,-2,-30,-12,13,12,-13,-38,6,-21,-3,29,-1,-18,21,-15,1,41,-70,41,-24,-10,-6,-19,75681
-42,35,92,-45,-21,-31,21,18,22,77,79,67,89,-12,66,30,9,-22,-82,-5,26,56,29,32,36,-42,31,-57,-72,-59,-19,60,-49,-28,68,9,1,-6,-10,-29,-100,4,-15,100,-48,88,-95,36,29,-51,-2,65,50,-95,18,82,18,-32,11,-8,-8,-62,-25,74,79,68,-56,43,93,28,27,3,1,32,48,47,-27,91,27,-15,4,31,-3,56,-19,9,66,2,11,22,-57,-17,-37,39,-24,-14,3,-9,43,59,-13,40,12,-28,23,61,-100,-36,90,-31,-8,39,-11,-45,42,-38,-30,14,33,88,-93,72,-93,52,-53,9,-2,-44,95,35,-60,16,-32,48,6,8,93,-100,26,49,-50,54,24,28,96,-81,65,77,-58,92,12,-15,3,-24,20,14,-8,30,5,2,26,16,-11,38,-4,-6,29,26,79,-38,-35,88,23,92,100,14,-100,82,-9,68,2,1,83,70,75736
-9,-20,28,-25,-39,-6,85,61,21,55,47,89,85,0,21,24,21,15,-34,5,-23,32,100,51,-5,3,-11,-40,-32,-43,-16,39,30,-5,47,13,32,3,-7,-52,-100,-8,-2,71,-52,83,-36,-9,54,-28,-13,19,34,-76,-50,67,-3,-6,37,6,-15,-17,-47,63,-4,75,-40,-10,79,52,96,-21,-7,54,58,49,6,0,-39,-39,15,62,0,23,9,14,41,-8,34,23,-45,-1,-27,33,62,18,2,-38,55,79,-38,49,3,-32,22,84,-22,-25,100,66,-100,7,23,0,4,-35,10,8,-47,69,-74,13,29,28,25,4,-31,-24,64,-31,-20,-4,-47,14,-15,-27,32,31,8,12,-42,30,24,-30,63,-66,100,56,30,85,-7,24,17,4,79,18,-41,6,30,-28,-14,3,-5,-3,13,25,-27,60,100,0,-57,100,9,34,75,9,-5,87,-52,41,-16,-14,65,50,76035
19,0,11,-13,-27,-7,-61,-40,36,41,10,72,3,14,39,15,-17,-11,68,32,-17,67,40,-2,29,28,-45,-33,-14,-38,-21,0,16,18,-11,32,-13,50,17,-34,-49,-21,11,46,-39,71,63,26,61,-42,28,73,-2,-83,-22,42,11,-5,17,-11,21,-68,-12,52,-23,49,-30,21,68,-3,37,-15,-18,-34,-45,81,-13,-18,-11,-23,-15,36,-17,41,-3,-15,52,10,22,26,-5,18,-21,58,12,-1,25,-40,-52,-33,-81,80,-46,-86,22,-23,21,36,100,16,-26,23,26,-18,-51,-27,30,3,-24,42,-80,85,-90,33,-16,30,-19,-12,81,-79,-52,15,-17,30,40,33,2,-88,2,37,-1,32,19,-89,79,-39,38,41,-16,82,18,-17,8,48,-52,31,-36,18,-12,-18,-23,-46,24,27,28,-17,-19,61,36,-14,11,100,3,8,46,3,15,0,-13,58,-17,-12,47,-12,76125
35,3,-27,-29,7,-28,17,-48,10,-6,43,28,43,-51,-34,31,-27,34,-27,2,-20,58,65,36,10,12,12,-17,-40,14,-17,24,40,30,-73,9,65,60,-18,14,-83,34,-5,62,5,86,-6,28,46,5,13,48,28,-62,19,41,-1,-28,29,10,16,14,33,-39,-9,16,-14,25,88,34,64,35,38,-63,-7,19,34,-6,-18,4,13,41,-35,-34,47,4,33,-20,17,-5,9,32,-30,71,34,52,-28,63,-5,42,-37,37,-6,-31,-43,50,-11,30,5,37,10,73,29,17,8,-32,16,8,14,67,-69,37,7,27,8,-10,49,-28,51,-83,17,38,33,73,9,47,-35,17,18,64,3,28,37,-74,52,-33,-10,-5,9,72,26,-58,44,63,10,11,57,71,71,28,-16,-2,25,15,8,-48,-21,52,21,7,6,14,18,-43,66,9,-12,45,27,32,40,-10,-10,-76,76203
34,-31,35,-22,-41,10,-45,-32,70,30,-43,87,52,20,88,21,12,0,5,10,-3,79,31,-18,6,17,-2,-29,-20,41,-13,17,60,15,-12,22,37,10,-7,-22,-46,-6,-5,77,-26,30,14,18,64,46,19,90,17,-72,29,44,-15,11,35,4,16,-71,14,48,-9,87,-28,15,35,-20,30,-10,-2,-39,-30,-46,-6,-5,-56,-46,9,76,19,81,9,0,40,-9,33,63,0,10,1,79,36,11,14,-3,-36,19,-88,-60,-24,-80,22,22,10,21,98,36,-15,29,30,12,-5,3,13,8,39,56,-75,90,-72,14,-23,45,55,-20,69,-46,-75,-16,10,63,32,28,-50,-70,25,64,-5,19,27,-43,69,-43,6,29,-22,90,57,7,32,5,-48,21,-6,18,43,54,18,-24,10,6,8,13,0,64,7,10,-4,98,23,-40,79,9,19,47,-12,42,-10,10,45,-17,76242
-27,87,12,-31,-13,0,88,96,63,67,55,100,72,24,39,15,4,-34,52,10,8,-10,56,-17,-8,-9,-2,-58,-64,-56,-45,39,0,-47,66,24,-74,-39,54,7,-29,-2,51,13,11,20,66,-21,78,-39,-55,27,34,-69,-70,27,10,0,41,-12,-63,-27,3,100,-66,47,-58,-26,10,-23,57,1,0,93,7,-100,-31,-71,77,-22,-7,58,-9,48,-32,-4,34,18,47,58,-29,-69,-28,-22,18,-23,33,-80,1,83,-58,-74,41,-47,64,92,52,-14,72,3,-49,-7,-17,-29,-13,-29,-1,12,-65,26,-72,21,31,33,-66,0,-14,-29,74,-13,-12,32,0,44,-70,-1,40,30,15,45,-28,33,15,-11,75,-35,-8,66,-69,100,7,11,31,-29,85,26,-77,-14,-71,-8,0,46,-64,-13,6,14,9,73,8,-30,-51,82,14,51,14,11,64,74,1,36,0,-9,94,55,76416
-6,68,35,-30,-4,-2,-46,23,46,25,-2,97,7,5,63,11,32,-20,42,36,-15,72,54,11,43,23,17,-56,-59,-66,-25,33,10,-30,65,30,-13,-4,25,30,-46,30,32,73,17,51,48,15,78,-68,33,59,21,-63,-22,-1,-15,-2,24,-2,27,-55,-37,88,-2,74,-53,12,58,9,55,0,30,11,7,25,-19,0,62,-11,9,69,41,59,46,12,66,-19,14,40,-5,-21,-17,65,-17,50,13,-22,5,19,-41,22,-33,-37,17,22,3,-8,100,-14,-58,71,8,-28,27,-20,25,7,-32,14,-66,58,-100,22,13,-7,-23,-28,82,36,-45,28,-33,69,28,13,-7,-99,12,71,-6,28,16,33,83,-59,81,25,16,100,-1,47,18,-5,-47,38,-29,70,-18,-32,-10,-25,-25,47,42,51,-13,88,86,-27,-41,100,12,-18,75,8,0,21,-53,63,6,-5,95,64,76575
9,-35,61,-22,-23,-15,-7,-25,20,14,-57,-4,43,-28,22,16,-1,6,-33,-17,1,46,42,41,5,21,-29,-26,-74,-6,13,33,21,17,-91,10,10,66,-27,6,-51,19,-21,78,-7,92,-6,26,55,10,-35,64,27,-55,44,-11,-13,-14,28,2,-38,-56,25,1,-56,73,-23,29,97,40,33,44,18,-30,16,-39,-2,-50,-47,-38,4,57,-8,17,44,7,13,-15,26,15,-8,48,-24,43,65,39,-33,52,0,-3,-41,-54,-30,-55,21,4,16,11,91,68,-34,72,14,-52,-18,-19,17,28,43,0,-56,65,-61,14,20,19,64,-22,60,-45,-58,-11,24,-4,-20,26,-11,-58,23,-6,-6,19,17,-65,58,-44,94,15,18,2,22,-46,29,72,-4,16,50,64,13,56,17,-30,41,8,-9,-38,4,58,87,-49,-49,83,24,0,80,29,16,31,18,15,50,17,-5,-89,76693
15,-61,85,-34,16,-40,-44,4,20,34,26,35,65,-43,51,10,-11,-27,1,-4,29,36,28,49,11,31,16,-33,-52,-42,56,30,64,2,-38,28,37,10,-11,57,-98,-26,-14,88,30,58,-8,16,47,-44,-22,76,26,-69,-8,-70,-30,-40,33,-30,-30,-54,11,15,-19,60,-33,9,75,51,32,30,-19,0,-11,52,-29,-29,-66,3,-28,57,-15,41,21,-27,34,-35,33,23,-5,4,-1,22,30,35,-41,14,-14,5,-48,58,-10,-37,-13,8,-10,49,86,33,9,49,31,-20,24,15,29,26,-22,-65,-71,78,-6,11,-5,-24,28,-33,74,-67,-66,10,14,52,-22,6,-15,2,15,47,-13,19,18,-62,74,-69,52,34,5,43,-10,-4,30,25,-56,29,5,45,30,33,-23,-15,6,11,-8,0,30,44,69,-19,0,86,16,-13,96,26,-12,60,-24,37,25,-25,29,-52,76712
-4,40,85,-20,-28,5,57,63,33,76,98,73,48,21,-21,27,19,-26,38,42,-3,39,34,27,24,-31,8,-38,15,-28,-54,65,32,-7,100,0,-44,-35,56,-28,0,89,60,89,-37,-6,36,2,68,-25,54,29,50,-80,12,-1,-25,5,31,-6,42,-42,-82,100,-30,0,-36,4,-1,22,33,14,91,51,-3,84,-30,-44,35,-46,-5,-9,14,-21,34,-9,40,-44,27,35,1,21,6,29,-30,43,33,0,-4,50,-56,64,26,-58,23,52,-100,-71,70,-22,-50,75,-75,7,10,1,-37,0,32,-16,-83,24,-67,81,2,43,37,-20,73,47,-50,-21,-79,24,0,46,42,-68,25,23,8,90,29,35,75,-46,87,75,4,72,16,35,25,-45,64,8,0,71,-46,31,21,25,17,27,52,50,-1,70,97,16,-96,62,26,14,92,0,-100,40,-10,42,20,26,100,100,76992
