fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-28,8,28,0,-20,-56,10,29,0,19,-24,37,-21,1,7,-28,-11,71,-16,-18,73,-73,3,47,-58,42,52,7,25,29,15,33,-76,27,19,-6,23,-30,-19,-4,-28,48,0,37,26,-27,0,1,-35,-6,30,27,-23,-1,-73,36,9,-41,66,39,50,-34,56,28,-2,0,-39,-6,30,-45,0,-7,-25,6,16,16,8,0,5,-6,-10,-63,-13,17,12,27,-27,-38,-17,-42,75,16,70,25,-20,-75,27,-10,4,-55,-5,32,-13,-35,35,17,-41,0,58,32,0,69,21,72,63,-46,-48,-42,0,28,45,-22,0,0,-70,-28,-39,-33,-17,-16,-30,28,35,-36,2,0,41,10,-6,-61,52,7,33,49,-8,-19,49,-30,29,29,-31,-43,36,0,-32,14,-22,44,38,10,-35,-35,-14,-24,24,-63,1,-63,-24,-13,-22,-1,38,-24,-11,0,36,-29,-43,-13,25,40,25,28,0,-92,20,-33,34,0,-22,0,-33,44,46,6,72,73,-62,-14,82,-57,-20,0,3,-40,45,-45,60,32,7,-43,0,-10,-64,2,76,-26,6,-31,-9,-3,-17,-23,-29,38,31,-6,-35,0,9,22,73882
-29,8,23,0,-19,-30,11,25,0,26,-28,47,21,0,7,-21,-10,21,-3,-10,7,-8,24,40,-37,-3,22,10,40,20,16,30,-37,34,43,-11,33,-16,-26,43,-18,0,-6,8,0,-4,0,8,6,-11,28,30,-27,13,-30,31,10,-23,11,10,42,-29,63,48,41,0,12,14,1,-13,0,-9,-1,19,3,21,-3,-20,7,-4,-34,-35,17,58,6,23,-48,-44,-27,-19,6,9,81,-34,2,-52,19,-36,2,-67,17,44,35,-7,15,-21,-40,0,-4,32,0,34,19,70,28,-64,-66,-9,0,-32,22,-30,0,30,-49,-8,-16,-46,-7,-16,-10,28,1,3,30,0,14,58,14,-8,33,26,-13,20,10,-3,44,-39,-7,25,-33,-33,7,0,-24,6,-11,30,40,52,1,-11,-6,-8,57,-49,18,-46,-27,-14,-11,15,45,-12,0,0,30,-24,-31,-14,15,51,-8,28,0,-52,58,-9,44,0,-19,8,-11,29,37,7,30,78,-40,-10,65,-57,-4,0,12,-34,40,-46,2,3,13,-12,8,-11,-12,-4,24,14,7,-51,-1,-2,3,15,-19,46,6,-7,-54,-5,10,58,74441
0,-34,28,0,-12,-47,73,8,-38,55,-32,36,-17,39,12,1,32,4,2,7,34,-60,-6,67,-74,24,24,5,68,18,80,16,-72,23,43,11,64,-46,-32,8,-9,19,-33,40,33,-29,-39,3,-58,16,37,24,-30,2,-67,17,28,-31,6,33,69,-10,91,39,20,-12,19,17,9,-23,-38,-5,15,58,25,52,-25,36,20,26,-44,-45,-3,4,45,35,-49,-9,-9,-27,35,33,66,-31,31,-43,49,-42,14,-80,-1,70,-1,-1,36,27,-17,-33,-3,65,-13,20,-8,64,52,-55,-72,-9,64,-28,24,5,-16,29,-44,-18,-22,-14,3,-5,-31,34,33,-20,33,0,43,33,19,-36,49,22,45,33,15,-2,24,22,27,10,-5,10,39,-14,-32,-21,-32,30,13,46,-19,41,5,0,42,-47,10,-39,-8,-18,10,11,17,-32,1,65,21,2,10,-7,63,37,27,33,-38,-86,42,1,71,0,-16,-32,-20,26,52,0,54,69,-75,-13,85,-50,34,0,58,-20,20,10,0,19,33,5,3,19,-39,-35,2,-17,12,-17,26,-33,21,-18,43,38,9,36,-43,7,26,5,74462
4,6,29,0,-5,12,27,72,0,37,-56,76,76,17,22,-17,22,-25,1,-1,-52,25,-3,11,-48,15,-20,5,22,34,28,-17,22,-10,52,-10,12,-21,-18,3,-5,28,11,-18,-37,23,0,2,0,-10,12,0,-54,11,28,-16,24,4,-26,0,10,-18,35,27,11,0,-7,-32,19,-28,0,-13,34,33,34,39,10,-15,22,-36,-74,14,56,57,-9,13,-48,26,-5,-30,-58,0,83,-51,31,-62,-12,-78,24,-22,5,54,-26,-9,38,-49,-13,0,0,14,0,-31,29,49,-11,-54,-23,15,0,-44,-26,-28,0,33,-48,-2,-24,-65,7,-13,24,22,-20,-3,39,0,-17,-26,-17,37,6,12,-30,-22,-26,-30,29,4,-47,76,-6,0,-12,0,-21,20,-25,12,43,-49,0,-24,14,-43,56,-32,27,-22,-4,-26,36,-34,46,-26,10,0,19,-22,-7,-5,34,79,-38,21,0,-14,56,-12,18,0,0,6,-8,8,-16,7,-18,68,-24,6,-2,-33,41,0,6,-20,42,11,5,-48,-2,-1,3,1,36,4,-39,20,19,-47,-8,16,29,82,-17,26,0,-23,-47,-2,14,57,74735
3,-39,51,0,0,-35,14,-12,0,23,-55,63,-16,-45,15,-5,48,-30,52,-28,-40,-44,-21,23,-14,22,-20,1,7,43,18,-29,-32,12,48,17,66,-3,-21,18,-4,15,3,13,-41,-7,0,0,-6,21,20,9,-54,-8,-23,-28,0,22,-42,-23,23,-6,21,52,24,0,-14,56,19,-27,0,-5,-27,37,-4,19,1,-72,28,47,-70,-38,-29,39,-29,16,-48,39,58,-35,-41,12,55,-51,37,-39,33,-72,23,-10,3,35,6,-27,7,76,-19,0,-31,68,0,13,29,32,-34,-8,-5,12,0,-51,-16,17,0,45,-38,-16,-32,-9,8,-4,-11,5,-41,-32,46,0,20,6,49,-23,38,39,84,-42,54,-9,32,24,-36,-9,-2,-32,-21,0,19,13,-18,40,40,5,-31,8,11,-3,34,-35,-1,-35,51,49,16,51,49,-19,52,0,0,-12,-36,-3,42,66,-34,3,0,-36,41,-25,26,0,-3,-41,-19,38,23,-2,-31,57,-18,10,52,2,36,0,27,-14,27,20,-24,-51,11,-29,2,42,-27,6,-34,-17,14,-22,8,9,31,-24,9,49,22,5,-47,8,1,44,74926
-30,28,54,0,-4,-13,74,31,0,17,-25,90,8,20,28,2,2,-20,5,-41,-31,19,-50,65,-45,-17,-21,-9,65,51,81,14,-17,34,63,15,57,-45,-54,48,-28,6,-17,14,0,-4,0,19,8,8,7,17,-20,-29,-16,17,-4,-50,-22,75,65,-54,89,44,55,0,4,30,-15,14,0,-2,5,48,-2,14,-18,-62,40,11,-56,-1,11,38,31,8,-47,-22,0,-24,-35,23,68,-70,-22,-68,27,-58,34,-91,-12,70,12,14,-2,78,-56,0,-4,62,0,6,12,55,-11,-67,-85,21,0,-75,-19,-17,0,61,-67,19,-10,-51,13,-7,3,20,0,10,63,0,17,19,1,13,31,39,81,1,29,-10,49,-35,-44,37,-36,24,68,0,-50,-5,-20,30,38,15,17,43,12,36,58,-28,-3,-24,-6,-20,6,0,30,-26,11,0,15,1,18,-4,53,89,-49,19,0,-55,60,16,73,0,-9,30,14,25,38,-11,-6,74,-31,23,56,-68,0,0,16,-48,48,-48,-14,-18,20,-35,18,10,16,-17,-9,23,28,-50,5,-9,-11,19,47,44,-10,-16,-68,6,-17,36,74975
-26,16,7,0,-12,-26,47,27,0,11,-27,60,7,12,11,-10,-15,40,-15,-6,30,-38,12,39,-10,9,12,20,18,-1,52,35,-45,0,18,-11,24,-9,-13,50,-18,4,27,20,18,-22,0,9,13,-10,14,0,-26,4,-42,37,-12,-40,32,69,42,-34,20,47,51,0,-44,-22,31,-16,0,-6,-36,30,29,11,16,-29,17,-20,-21,-25,10,71,13,12,-38,-51,-29,-41,29,12,54,-14,-35,-56,22,-25,10,-29,12,60,34,-20,38,47,-32,0,58,20,0,34,24,85,2,-74,-23,-2,0,-9,15,-10,0,15,-52,0,-31,-54,-5,-10,-23,-27,20,-18,18,0,20,42,-22,-38,41,12,54,0,-25,-12,38,-19,4,31,-33,-43,60,0,-46,36,-17,47,50,37,-15,-12,-3,-2,70,-47,18,-41,-24,-15,-32,-27,50,-19,-13,0,12,-9,-43,-11,32,62,4,-26,0,-64,70,-27,45,0,-16,14,-1,41,7,15,1,64,-14,-9,31,-73,-28,0,48,-31,39,-22,58,1,14,-19,8,19,-39,26,39,0,11,-58,-7,21,-32,9,-17,44,21,13,-42,2,-18,75,75021
-40,8,39,0,-4,-20,20,33,0,-1,-12,55,34,78,8,3,-40,14,-12,47,17,38,-1,51,17,75,0,-2,4,40,37,-18,-16,-15,63,6,61,-17,-35,57,-31,69,14,22,-25,-12,0,0,5,5,7,-10,-13,0,-17,-16,-10,-47,17,100,56,-29,6,13,66,0,-38,14,-6,16,0,0,-25,52,-5,0,10,-5,2,-39,-30,-17,35,82,70,9,-35,-52,30,2,16,8,31,-47,-35,-24,26,-36,0,-32,-4,71,34,1,21,77,-16,0,22,52,0,8,7,71,-10,-48,-22,44,0,-41,-1,-37,0,27,-20,6,-3,-42,-1,-12,-13,24,-21,-5,31,0,21,-3,66,2,34,24,74,5,7,-17,19,-8,-7,35,-45,-17,93,0,-57,23,-48,8,49,8,-4,25,3,58,40,-44,10,-37,29,-11,-33,62,43,-48,-7,0,60,6,-13,-4,52,57,-3,25,0,-19,35,-8,64,0,-4,11,3,15,20,-6,-19,17,21,56,38,-45,-30,0,8,-23,18,-15,24,-2,8,35,-1,-22,1,12,5,18,8,-51,-18,10,-36,36,13,12,-15,-11,-33,2,-12,82,75066
-22,36,28,0,-15,-2,47,31,0,14,-14,69,27,-7,8,-24,0,0,5,-14,1,2,39,32,23,57,11,9,43,24,46,7,-26,-9,46,-12,47,-25,-32,38,4,62,8,-3,3,-2,0,4,0,-14,21,-21,-14,5,-21,5,2,-34,-5,32,35,-12,66,26,44,0,5,31,-9,5,0,-4,18,19,-7,9,-1,-11,8,-23,-25,0,20,69,-28,20,-34,-24,8,3,0,11,51,-33,-3,-39,11,-23,2,-45,20,35,11,4,2,-33,-43,0,7,52,0,25,25,61,21,-24,-41,32,0,-31,8,-42,0,15,-29,9,0,-34,-16,-19,-4,14,10,16,19,0,1,27,22,-4,25,3,-24,1,24,-12,20,10,-10,33,-26,-9,29,0,-36,10,-40,3,42,14,19,1,-15,-2,22,-45,17,-39,9,5,6,1,41,-46,6,0,33,-26,-10,-2,25,73,-11,13,0,-21,19,-1,28,0,-19,25,5,11,35,7,10,61,22,39,57,-24,-1,0,3,-38,21,0,11,-2,6,-20,2,-20,-8,-2,1,20,10,-35,-20,-4,9,27,5,27,-15,-17,-47,-7,-2,72,75156
-27,31,32,0,-17,-64,40,32,0,-28,-45,19,-26,15,10,-3,-4,34,-1,5,46,-59,-1,66,-13,13,17,5,-38,37,41,0,-74,8,18,-12,39,-12,-15,22,-39,16,28,39,-25,-8,0,3,-11,-10,1,15,-43,-9,-70,-4,-22,-33,51,60,66,-39,-10,34,29,0,0,-23,3,-24,0,2,4,6,-14,-32,15,25,11,-16,-62,-67,0,77,3,0,-23,-27,0,-62,46,6,79,-28,-21,-45,30,-58,8,-34,9,-34,23,-7,-6,-45,-51,0,19,56,0,52,42,64,19,-43,-36,39,0,-23,16,10,0,-3,-40,5,-61,-35,-21,-8,-12,3,-18,-44,-3,0,43,59,63,-50,57,-5,-19,-42,-27,-13,19,19,-15,32,-32,6,65,0,-36,36,-46,64,25,60,-44,-8,-22,-22,45,-62,-5,-62,-14,42,-64,49,32,-52,12,0,34,-3,0,6,17,25,-13,5,0,-75,46,-6,-39,0,-18,23,0,65,9,5,7,81,-3,47,47,-37,-24,0,4,-54,21,15,21,-63,0,1,2,26,-53,22,30,-24,9,-29,-19,22,-52,-32,7,40,-10,-16,-18,-1,-22,80,75203
-9,-34,-15,0,-14,-20,57,49,0,54,-40,37,15,78,11,-5,1,47,-35,-7,57,-31,5,47,-47,18,1,5,23,-13,62,33,-58,44,28,-24,18,-21,-11,4,-17,21,-22,36,5,-19,0,7,-16,-23,19,58,-40,11,-56,37,22,-47,52,36,49,-29,33,40,3,0,1,-22,17,0,0,-7,9,40,38,54,-22,-2,0,-27,-58,-22,25,52,79,16,-35,-46,-24,-38,52,10,43,-19,-25,-49,31,-58,6,-76,9,31,1,-25,43,-28,-38,0,56,19,0,47,17,77,24,-43,-74,50,0,-13,-7,-7,0,26,-45,-3,-31,-52,0,-8,-19,6,12,11,33,0,37,33,-1,-29,45,2,-12,21,-21,-12,31,-33,17,54,-21,-8,33,0,-56,-14,-58,50,25,23,13,-8,3,6,42,-51,29,-44,-31,-65,-24,-11,23,-62,-22,0,32,-6,-7,-8,36,43,21,5,0,-57,43,-30,30,0,-10,-39,-4,45,36,8,29,40,-49,50,60,-39,-16,0,60,-45,34,-39,54,9,7,-15,9,17,-32,-32,41,6,7,-51,4,-26,-27,20,-9,42,16,32,-28,4,16,52,75332
-22,14,45,0,-8,-13,26,84,0,5,-27,69,44,46,21,-23,-31,31,-3,-18,-17,-18,-15,36,54,8,37,7,31,46,21,0,-36,-33,30,-19,0,-5,-35,99,-58,13,17,2,-73,-16,0,0,-4,-17,-10,-17,-29,-31,-36,-2,-42,-39,33,46,28,-62,26,11,100,0,-48,-44,-16,12,0,9,-50,28,26,6,-2,-42,9,-39,-56,-21,23,79,37,-11,-46,-35,20,-58,-23,10,78,-32,-19,-79,5,-56,7,8,12,83,0,-8,21,35,16,0,49,16,0,3,39,74,-13,-15,6,17,0,-22,25,0,0,-12,-75,28,-60,-60,1,-24,-23,-27,-68,-17,-3,0,3,-15,-28,-23,41,5,58,-65,-47,-31,19,22,-40,84,-32,-2,44,0,-41,18,-44,58,41,-38,-18,0,7,23,43,-37,-29,-28,14,-10,-37,-42,44,-51,1,0,21,-23,-7,6,41,77,-32,-29,0,-75,37,-11,78,0,-10,4,29,57,-18,7,-24,94,54,19,8,-15,-24,0,16,6,27,37,58,-61,0,-21,0,14,-26,0,17,-14,21,-42,-17,9,-26,39,16,15,-28,-3,-37,28,-40,80,75425
-33,-22,35,0,-12,-16,2,29,0,24,-33,47,23,88,5,-15,-22,14,-13,-5,22,-48,-7,29,-27,0,-5,12,34,41,-7,-8,-43,-79,-3,0,15,4,12,16,-10,0,29,5,-4,-9,0,-6,-16,-2,0,-80,-36,-21,-41,-12,-17,-52,39,49,23,-17,56,45,11,0,9,-7,-49,-25,0,-15,8,42,-58,21,15,-63,2,0,-50,-14,-2,15,88,0,-17,-23,12,-15,16,0,10,-23,-7,-13,-1,-50,-2,-31,9,49,-2,-27,-63,48,0,0,21,25,0,10,-4,39,-26,-29,-31,6,0,-22,-3,-33,0,0,-8,-12,-12,-24,30,-18,-9,-23,8,-37,2,0,9,-18,29,-43,48,-6,52,32,-7,-32,2,-19,-3,33,-36,12,46,0,-58,34,-29,17,51,-22,-31,-6,32,-4,40,-43,-14,-39,8,12,13,17,50,-33,-6,0,24,-18,4,-11,43,50,1,-24,0,-52,38,-33,34,0,-15,-26,-14,17,-9,12,-24,27,-22,15,15,-36,-12,0,-25,-1,2,-17,20,13,-4,-1,-6,-18,-45,25,10,-9,5,-14,-16,19,17,22,-1,47,-40,-35,-21,-5,-19,14,75681
18,43,79,0,-11,-29,66,-7,0,38,-36,77,-12,-52,22,15,58,-28,46,-46,-14,-37,-3,30,21,12,-3,4,88,73,69,0,-31,3,53,0,42,-14,-26,75,7,18,15,35,-45,14,0,10,-2,-6,13,-4,-38,7,-25,3,21,13,-15,44,30,1,100,33,76,0,-29,65,4,-44,0,34,-29,24,69,36,7,-7,50,38,-57,-24,-21,80,-57,9,-34,51,49,-30,-16,11,65,-66,54,-38,8,-58,49,-25,11,81,-15,-33,82,41,-7,0,-13,40,0,17,37,63,8,-31,-23,15,0,-68,-2,14,0,41,-30,-19,-29,-33,2,-20,17,33,-39,-44,44,0,38,-42,2,-12,36,15,38,4,62,-22,78,16,-7,-3,12,-26,32,0,0,28,-9,35,61,-27,-41,-8,5,-60,52,-54,23,-48,55,-10,41,-11,55,-11,49,0,16,12,-34,25,34,78,-7,32,0,-48,56,-35,70,0,-15,41,-22,40,39,2,15,67,30,11,57,-13,71,0,4,-3,78,14,-13,0,9,-53,10,30,-14,19,-27,-11,21,-43,6,24,31,-10,-12,30,15,-19,-46,1,9,74,75736
-6,-7,75,0,-5,-2,57,30,0,51,-50,76,36,6,22,-10,24,9,22,-18,-31,-17,36,36,-52,-15,19,9,69,75,72,1,-34,-31,42,-1,26,-11,-13,21,-28,-14,20,9,-39,11,0,2,-6,3,7,-22,-49,-20,-26,2,-2,-30,-14,43,34,-17,65,32,27,0,-1,0,-16,-13,0,-18,8,16,1,48,14,-32,20,15,-71,-6,6,26,11,2,-37,29,7,-26,-40,6,95,-45,33,-66,-7,-70,23,-57,33,41,-33,-20,17,-23,4,0,0,24,0,2,22,56,2,-40,-52,21,0,-41,18,-10,0,38,-65,-9,-22,-43,18,-11,4,19,-40,-9,42,0,17,-35,-27,-5,24,0,-25,-20,0,-24,44,-11,-35,32,-12,-1,38,0,-29,29,-20,28,49,-27,-8,-8,22,-33,32,-36,-17,-31,7,-9,19,-21,58,-22,33,0,-5,-16,-6,-22,16,84,-23,21,0,-42,34,-19,35,0,-6,-6,-10,23,-1,8,5,89,-55,27,29,-32,30,0,-34,2,46,-7,11,-21,3,-27,4,2,-11,15,-5,-2,22,-52,0,23,42,20,-5,29,-25,-58,-25,1,0,33,76035
-38,-30,-9,0,-12,14,45,29,0,48,-38,71,48,-2,7,-18,-10,16,-41,-14,32,31,-1,6,-44,-52,34,22,29,-16,47,9,-23,-38,44,15,16,0,-44,1,-17,-49,-4,0,-28,-4,0,-3,5,10,0,-45,-37,2,-24,8,7,3,30,-1,6,-34,21,38,18,0,-17,-1,1,13,0,-33,-13,-10,-52,48,1,-22,17,-14,-42,23,19,52,-5,-2,-42,-61,-10,-9,28,-9,35,-32,-11,-42,4,-42,13,-47,1,44,-17,-32,-44,-20,-20,0,3,16,0,1,10,72,-16,-52,-45,6,0,-33,33,-44,0,2,-42,1,-2,-50,-4,-21,-1,13,-30,38,5,0,-1,55,-18,-7,8,-13,-14,-41,-3,-16,50,-35,32,36,-43,-24,-1,0,-4,7,-22,7,62,46,43,-28,-2,7,52,-43,21,-38,-9,-69,22,-25,54,-27,-40,0,19,-20,-23,-35,-6,70,34,14,0,-14,46,-36,29,0,-10,-36,0,5,0,20,-28,34,-38,16,25,-47,4,0,5,-17,55,-43,2,-39,-10,-17,-3,-23,-5,-9,17,10,7,-52,-30,-4,4,56,-25,41,-13,-16,-50,-15,-2,50,76125
