fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-7,-21,93,-5,-13,-50,-24,35,-32,-2,-66,78,-14,-13,15,-10,28,0,48,3,-35,-39,37,33,31,34,1,6,-14,87,-24,-23,-70,26,56,18,46,-9,-51,18,-69,32,7,16,-37,0,-33,-7,-21,20,-23,27,-67,-45,-63,-21,-27,37,3,19,32,-74,7,54,15,-11,-22,7,15,-36,-33,8,-14,42,52,-5,3,-50,23,-3,-92,-49,-6,55,-27,-23,-45,5,9,-73,-36,23,89,-29,1,-29,12,-92,18,-31,25,54,-4,-37,62,63,-27,-35,15,50,-13,10,27,68,23,-7,-30,45,76,-27,-2,-3,-16,43,-22,-26,-71,-41,7,-7,-1,20,-27,-33,45,-12,21,34,54,-25,45,29,65,-22,11,-8,43,-25,-55,37,-12,-36,13,-14,29,17,-35,74,37,32,-30,-10,11,-12,65,-41,-33,-35,7,2,-35,36,39,-32,49,78,33,-15,-38,11,47,80,-56,17,-33,-60,65,-35,49,-5,-15,-21,-29,73,-12,8,22,86,28,47,14,0,9,-11,0,-28,44,-26,18,-27,20,2,-5,18,-28,8,-2,-33,11,-43,-7,8,-33,-18,-11,57,20,-24,-50,3,-30,54,83494
-5,3,29,0,-14,-36,73,-26,-23,26,-16,49,-21,-19,8,-18,25,0,18,-61,2,-56,4,24,8,42,31,7,56,20,64,2,-49,41,28,-5,65,-4,-19,9,-10,49,15,14,-22,-8,-21,8,-4,-6,21,30,-20,-4,-47,1,11,-27,-10,8,23,-17,84,41,11,0,6,43,0,-30,-20,2,3,15,-36,17,14,-42,26,38,-41,-38,-36,51,-56,25,-6,7,25,-26,0,21,83,-19,8,-49,27,-35,17,-9,1,70,-9,-12,-57,-42,-26,-25,9,56,0,35,29,52,9,-31,-32,51,52,-21,35,-7,-10,23,-42,-12,-29,-38,-20,-8,-9,42,-16,-30,17,0,21,73,44,-35,40,17,-45,-13,43,-5,14,-29,14,-25,-8,-38,8,-11,-25,22,-35,36,29,42,-29,1,-20,-14,34,-55,-2,-55,30,12,-1,31,28,-35,12,51,16,-23,-34,-2,3,54,17,43,-24,-64,28,-17,72,0,-15,-8,-11,38,34,8,0,81,26,33,73,-4,10,0,38,-17,13,-8,21,-18,23,-68,5,5,-39,12,2,-16,7,-47,11,10,8,-26,-9,38,-2,18,-21,-12,13,44,83707
-42,37,37,0,-9,-27,0,40,-26,-5,-15,84,14,-54,13,-10,-38,32,2,6,51,-8,0,39,62,78,-8,22,14,32,0,-27,-43,-15,28,-18,38,-5,-7,73,-62,78,33,7,-75,-16,-26,7,-2,-21,-4,-9,-18,-16,-42,-25,-41,-9,60,11,39,-65,15,27,79,-19,-70,13,17,-11,-25,21,-64,20,68,-4,17,-11,13,-25,-58,-23,4,100,-55,-5,-8,-32,44,-24,40,5,84,-16,-51,-44,8,-58,10,-6,8,62,44,14,69,12,-7,-25,40,41,-20,48,54,72,-35,14,-5,45,55,-14,-7,-37,-10,19,-38,11,-23,-57,-6,-26,-16,0,-70,-22,23,-2,7,22,51,-14,47,16,18,-60,14,-24,32,33,-5,45,-48,10,2,-10,-19,38,-55,36,65,21,-19,10,-4,18,50,-52,-1,-42,54,26,-50,42,63,-57,4,56,46,-11,7,20,17,85,7,0,-27,-32,51,9,58,0,-11,36,10,38,12,21,-31,88,63,44,33,20,-40,0,-15,-12,35,26,50,-69,1,4,8,-21,-12,21,19,8,12,-52,-11,18,-58,16,18,25,20,-36,-6,3,-47,99,83759
-57,-100,-41,0,0,4,21,42,0,52,-47,13,55,0,-12,46,-10,-14,-48,23,24,31,0,-20,0,-30,-48,0,-56,-41,8,-63,0,-31,22,61,-100,0,27,-38,-34,-50,0,46,-72,-8,0,10,-94,68,31,-36,-1,0,0,-85,19,-13,60,-52,-61,-30,-45,-15,-11,0,-6,-68,-52,-13,0,-63,-58,81,-100,44,0,-1,0,-37,-71,5,96,44,0,22,-70,6,23,27,30,40,-93,0,42,-14,-2,1,0,-17,0,-3,-50,-76,-100,-65,0,0,-40,43,0,-71,-31,-5,-92,-34,-37,51,16,0,-51,-3,0,-2,-43,20,27,-100,100,0,-17,0,-29,-21,1,0,42,9,70,0,23,-48,-87,26,-52,-74,0,-51,3,40,-33,8,-72,0,55,0,76,-24,45,15,-17,-36,100,77,11,0,0,-4,-14,-37,81,18,38,-79,-47,0,0,56,-47,-65,3,12,6,0,0,4,24,-50,-68,0,0,-97,-11,-24,15,0,-21,-91,-3,55,7,-37,51,0,-52,11,21,-42,-33,-38,-11,16,7,-12,0,0,-10,93,5,-28,-14,7,91,54,-57,100,-26,-58,-51,18,28,73,83781
-9,-42,0,-5,-12,-15,16,83,-37,32,-35,61,6,40,20,-18,9,22,-21,-5,15,33,-7,48,-21,43,12,20,29,-2,25,13,-30,24,57,-18,41,-2,-44,36,-24,37,29,6,-13,-8,-32,5,-6,-14,3,30,-35,12,-26,18,0,5,29,37,51,-36,24,31,47,-18,-16,-56,35,-6,-31,-8,-3,33,73,29,12,0,10,-42,-35,-17,48,35,30,1,-60,-29,-28,-58,8,22,92,-33,0,-43,25,-35,0,-48,13,56,8,12,88,-1,-23,-40,52,29,-19,10,41,100,16,-52,-45,48,74,-29,8,-6,-6,16,-35,21,-56,-38,0,-23,-12,2,-4,0,19,-15,8,-1,-11,6,32,10,1,-40,-54,-16,29,6,-34,85,-16,10,32,-4,-6,30,-40,60,39,-11,2,13,2,-1,34,-58,22,-52,-20,-28,-14,-24,45,-44,-14,74,28,-20,15,-11,31,65,-30,2,-37,-45,37,2,55,-4,-16,-47,22,57,0,16,17,83,-20,41,21,-39,3,-14,67,-27,35,3,56,-32,22,-11,5,23,4,10,15,12,20,-49,-7,20,-9,7,5,27,20,34,-52,12,0,37,83813
-60,-47,-8,-10,-36,6,-38,95,-73,43,-58,72,49,76,28,-40,-58,55,-65,-2,43,-31,17,44,-56,34,26,51,26,-5,-38,30,-52,-18,22,-26,-34,-43,-41,66,-61,28,11,-4,-41,-21,-64,3,-4,-17,0,-9,-57,17,-51,31,-37,52,74,82,42,-61,21,83,61,-57,-96,-86,17,-42,-64,-72,-81,28,29,48,6,31,-22,-43,-58,2,37,65,60,0,-25,-71,-66,-41,36,6,75,0,-32,-83,16,-62,-19,-64,24,40,36,-31,36,-3,-3,-71,24,-26,-57,22,-1,81,-40,-48,-66,5,80,12,10,-17,-25,-9,-70,5,-32,-67,9,-27,-25,31,-20,-4,1,-19,-8,6,-83,-37,49,13,4,-17,-93,-34,61,-2,-3,92,-62,-21,77,-27,40,24,-14,44,72,8,-4,-18,14,0,96,-56,14,-51,-77,-40,-26,-100,78,-14,-54,83,58,-35,-26,-61,29,75,5,28,-73,-84,96,-28,30,-10,-33,-44,3,34,6,54,-43,69,-61,10,20,-38,-38,-18,45,-18,68,-14,22,-15,5,-3,3,-1,-40,-6,45,-15,27,-61,-25,-7,-17,50,-12,85,12,30,-5,5,-31,65,84064
-20,5,68,-7,-5,-36,-26,43,-34,-29,-9,82,-11,12,21,-3,-25,2,26,3,-7,-26,-6,50,34,-8,-1,4,86,64,-27,1,-58,7,35,-25,37,7,-13,100,-70,0,28,0,-92,10,-31,12,15,-25,-36,7,-11,-36,-56,1,-33,-13,29,14,49,-77,100,20,95,-36,30,72,-81,-7,-30,38,26,39,69,-31,4,-9,16,-23,-43,-30,1,38,6,-37,-27,0,21,-52,-8,26,84,-50,10,-87,-6,-45,13,-23,15,49,54,-14,74,60,-5,-33,-17,41,-36,58,57,12,-54,34,-23,20,61,-50,0,-14,-22,32,-83,-5,-42,-42,-7,-19,13,0,-89,-42,35,-7,4,-75,-13,-17,51,51,71,64,66,-13,15,31,-36,45,-23,-9,4,-21,-18,28,-23,66,60,-71,-36,41,-6,52,69,-20,-24,-16,16,52,-8,-25,58,-22,25,64,7,-6,-7,31,33,82,-35,-1,-35,-19,67,-21,47,-6,-7,0,-6,58,22,4,-58,93,29,17,26,41,17,-7,-4,-6,13,26,-16,61,24,8,11,2,-18,13,0,-7,23,-37,-1,9,-16,-11,36,18,-76,-21,-26,15,-38,36,84103
-10,21,20,0,-2,11,20,26,-27,0,-28,60,47,-47,13,-20,-14,16,-1,11,-9,42,-9,20,-1,16,4,15,24,20,28,-2,20,-17,29,-21,-5,4,10,32,-27,32,7,-21,-79,14,-22,4,0,-27,15,-21,-27,28,22,2,16,3,-7,26,23,-37,45,17,33,-11,-31,-2,14,-5,-22,-36,-10,-5,35,-1,7,-4,19,-10,-41,16,25,72,-54,18,-12,-13,18,-7,-16,-11,14,-26,17,-47,-8,-46,16,-33,0,72,-16,0,33,-2,10,-22,34,-3,-11,12,28,58,-21,-7,-33,23,55,-25,3,-55,-8,10,-45,7,3,-61,-6,-11,16,11,-70,-17,9,-2,-20,42,-20,29,6,11,4,-35,-2,-24,50,-8,-22,30,-16,-4,14,-7,-5,15,-21,0,56,36,-16,-16,-2,-11,39,-56,40,-48,17,-8,14,-29,54,-24,5,57,24,-26,-2,-27,-7,58,-18,10,-28,-8,39,-5,60,0,-7,17,4,-5,-1,14,-18,10,-3,21,19,0,31,-2,9,10,55,-19,31,-52,-18,2,2,-32,30,2,16,34,12,-58,1,11,2,50,-14,18,11,-19,-14,-9,7,72,84105
-12,-9,36,-9,-4,-60,24,21,-36,-30,-16,30,-32,49,14,0,13,43,-7,-24,26,-58,-13,41,23,55,15,8,32,31,31,18,-73,-9,-1,-3,28,3,-1,13,-16,52,24,40,0,-43,-35,11,3,0,5,-14,-18,-13,-69,19,-28,-49,51,38,45,-24,33,25,19,-30,5,-28,11,-14,-34,9,9,57,27,-33,1,-7,9,-2,-38,-63,-14,12,44,3,-45,-37,12,-58,20,12,76,-19,-56,-43,37,-38,3,-44,-8,64,33,-8,30,33,-12,-34,60,22,-30,49,40,74,28,-65,-43,-3,64,-17,17,31,-18,-20,-38,7,-51,-29,-1,-4,-44,12,7,-32,-18,-17,43,14,13,-74,69,9,39,5,-21,-13,5,-8,-13,25,-17,-3,43,-18,-56,21,-26,63,33,-5,-31,9,0,-3,29,-32,-6,-27,18,7,-67,6,38,-25,-7,66,15,-3,0,3,49,34,-7,12,-36,-77,34,-15,54,-11,-5,-10,6,58,5,2,22,74,21,-14,35,-55,-57,-17,47,-9,8,-13,70,4,12,-24,12,47,-76,8,40,-19,14,-35,-16,5,-57,-36,8,21,2,27,-48,24,-28,18,84135
-8,-35,21,-15,-12,-83,15,18,-35,-9,-8,16,-78,48,10,-9,3,57,-6,-1,30,-72,18,52,16,54,23,14,1,11,18,12,-68,36,-15,-26,20,-36,4,50,-51,48,0,24,-33,-41,-27,8,0,-28,17,42,-10,-25,-66,13,-18,44,40,39,52,-71,12,49,49,-27,-18,-47,30,-52,-27,11,-18,47,100,-9,2,-4,8,-4,-16,-78,-11,78,47,15,0,-32,-45,-60,27,-8,97,-16,-51,-27,37,-19,10,-26,17,84,9,-13,100,58,6,-30,75,16,-29,29,22,84,-23,-49,-24,-13,76,-12,25,9,-18,-17,-17,4,-51,-27,-2,-14,-41,5,-14,-65,-14,-15,26,5,-14,-77,70,32,63,-21,-39,-10,41,-8,-7,26,-18,-12,28,-18,26,14,-28,80,26,3,-56,7,0,-34,37,-61,0,-52,-49,-3,-66,-36,26,-24,-4,80,42,-12,-13,7,40,21,-6,5,-36,-95,39,-23,73,-16,-9,-34,3,75,0,12,-18,99,16,-18,25,-36,-35,-15,73,2,42,-16,74,-29,-6,-6,9,36,-74,-10,51,-28,10,-25,-2,0,-70,-73,3,47,29,43,6,5,-26,78,84136
7,-13,67,-5,-7,-35,34,26,-29,41,-67,70,-18,-51,13,-12,26,1,44,-11,-26,-27,-25,32,22,24,15,20,12,57,34,-31,-38,20,56,0,57,-30,-39,46,-28,24,11,16,-57,3,-31,-8,-26,1,15,29,-69,-24,-32,-30,8,-1,-20,-2,31,-45,27,46,47,-6,-36,28,24,-18,-32,-2,-26,35,29,39,7,-43,25,22,-85,-31,-1,74,-42,14,-28,18,52,-58,-31,27,85,-40,32,-43,12,-86,18,-17,0,61,-10,-38,48,60,-14,-35,-19,58,-7,6,32,45,-5,-12,-2,13,58,-35,12,-4,-14,20,-38,-20,-49,-29,4,-19,4,10,-52,-24,30,-2,20,-5,50,-10,30,19,75,-39,15,-14,43,12,-5,31,-4,-38,-18,-15,-15,22,-43,47,31,-14,-15,-2,10,-10,56,-52,0,-39,55,33,5,39,30,-38,47,62,20,-17,-48,0,49,78,0,9,-29,-52,55,-41,50,-5,-10,-9,-28,43,5,20,-6,97,16,20,41,-3,47,-1,14,-20,39,0,-17,-52,22,-8,-9,34,-13,6,-9,-19,12,-39,5,14,-3,-14,5,43,26,-28,-29,6,-4,76,84138
-33,4,92,-26,3,-49,65,79,-78,36,-97,93,-10,41,4,-16,13,42,30,-11,55,-21,8,72,-37,10,32,-29,2,93,60,-16,-98,-23,70,20,28,-40,-54,-35,-27,15,-6,52,9,-35,-66,-10,-47,25,22,83,-93,38,-97,-15,-3,-25,41,11,90,-34,-3,34,-32,-51,-11,10,49,-40,-67,-43,9,22,24,38,2,-67,28,-39,-89,-52,10,57,37,11,-77,-50,-32,-1,49,6,73,-44,-10,-23,13,-93,27,-75,3,83,47,-43,29,-25,-20,-51,38,32,-58,58,-14,97,43,-84,-69,-9,77,-65,15,-23,-42,30,-12,-39,-5,-60,2,-25,-34,58,30,-7,36,-41,49,87,63,-22,39,-100,-9,-30,30,-17,61,-65,-19,79,-38,-36,5,-43,-28,12,-56,26,47,92,-15,-36,6,-72,28,-74,38,-73,-32,-14,-13,57,45,-61,69,78,39,-14,-39,-37,32,94,-11,58,-78,-96,27,-40,73,-26,5,2,-46,12,65,-27,45,80,-55,-1,78,-81,-15,-40,-20,-94,56,-67,42,-2,1,-1,-2,-11,-27,1,20,-24,5,-65,-1,7,-19,-5,-23,38,43,-31,-93,0,2,100,84272
-4,-1,58,-9,-7,36,10,91,-39,45,-71,96,77,-2,23,-12,6,-12,8,-50,-44,43,41,38,5,36,-3,5,19,56,15,-5,21,-7,65,-16,34,-18,-32,70,-36,34,-1,-8,-46,29,-30,-4,-20,-16,5,-5,-73,16,24,-10,15,10,-21,41,38,-47,25,29,71,-17,-55,-50,21,-1,-30,-8,-49,21,71,44,0,17,23,-33,-89,38,79,71,-3,1,-37,-18,-3,-45,-52,20,70,-45,40,-65,-23,-89,21,-19,19,67,-39,-8,82,-28,-24,-29,18,36,-18,-12,21,67,15,-15,-20,37,61,-45,-1,-34,-17,28,-61,1,-43,-54,26,-26,29,54,-41,14,30,-15,-6,20,-48,58,-4,15,-24,-40,-58,-30,47,4,-45,95,-11,-14,38,-17,4,8,-66,17,27,9,13,-8,28,-19,54,-33,28,-30,-6,-44,16,-54,29,-62,13,63,38,-13,-15,-6,19,96,-38,52,-39,-40,58,-9,50,-9,-6,-6,-1,14,-27,6,11,68,0,31,-12,-4,48,-14,-1,-25,48,1,20,-48,22,-37,-3,-7,56,-8,-17,22,21,-51,-1,1,14,78,-11,27,16,-26,-36,3,11,76,84357
-13,-66,-42,0,0,24,-47,11,0,28,8,89,31,-19,-23,65,-100,6,-14,5,-25,56,0,29,24,-22,-94,0,38,-51,-53,-100,0,-6,93,60,-16,0,39,-16,6,-25,70,-57,-25,22,0,-31,0,-18,-35,6,15,-12,-10,-100,25,-21,-23,0,28,-30,42,46,-17,0,-30,-72,-37,100,0,-51,-30,37,-90,21,63,88,0,-53,-1,35,47,25,-17,-18,-38,-100,21,19,-42,23,-100,-72,19,-43,16,-4,0,-52,0,58,-100,32,-94,-42,0,0,-35,-4,0,-88,-89,67,-1,-39,-57,9,0,-83,-90,-69,0,2,-22,-20,28,-93,57,-80,38,0,-30,100,2,0,-63,-67,37,96,-25,65,-40,8,-70,100,-46,-8,-35,6,-50,27,2,0,-26,45,0,-17,22,-76,100,13,-7,100,23,0,41,1,16,-78,100,39,-1,-3,-15,0,0,90,26,-25,25,89,-35,0,0,74,25,-38,6,0,0,-66,-15,-26,20,0,-3,-100,19,2,-21,-35,32,0,-15,-3,-47,-2,-60,8,5,11,-22,35,100,22,-5,-1,-44,-92,-70,60,60,33,11,71,-40,-84,-69,0,17,34,84397
17,1,100,-27,-7,-8,57,28,-28,3,-35,60,45,-8,15,-15,14,-34,52,19,-32,-11,31,16,22,52,-11,21,42,90,52,-23,-7,-11,40,-16,16,-10,-10,-5,9,43,38,-17,-16,38,-23,-13,-24,-18,0,-8,-35,-13,1,-21,6,38,-13,-11,21,-19,47,5,3,-17,-4,-23,13,-27,-23,20,0,11,48,-1,24,11,13,-19,-49,-5,32,35,-21,-7,-10,49,8,-22,-39,2,-63,-71,50,-10,-26,-49,-5,-25,13,95,-29,-8,71,7,12,-31,-46,7,-19,-33,23,50,28,-26,-20,14,49,-74,-10,-46,-9,25,-10,6,-10,-27,14,-14,36,40,-5,-66,28,-14,-12,-27,-17,3,19,1,5,-3,-28,-33,35,-12,-44,36,0,5,-7,-9,31,43,-11,12,80,-44,-60,6,16,-24,5,-79,21,-64,10,23,49,-18,82,-9,55,51,29,-23,5,14,18,67,-38,44,-29,-41,8,-10,77,-27,-11,0,4,4,-36,12,26,-48,21,4,-11,-13,74,-12,7,13,35,-19,-44,-6,3,17,-12,7,0,34,-40,1,12,-33,-2,37,38,46,-2,4,3,-58,-12,-21,-10,38,84412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84573
